record_id,run_id,case,solver,id,scope,entity,t,residual,unit,tolerance,normalized,pass
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,5-34,cost,objective,0,0.0,USD,0.006850000000007756,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_down1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_down1,1,6.188289546640588e-14,1,1.0e-6,6.188289546640588e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_down1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_down1,2,6.336211096000134e-14,1,1.0e-6,6.336211096000134e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_down1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_down1,3,6.451566742778303e-14,1,1.0e-6,6.451566742778303e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_down1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_down1,4,6.33441904202477e-14,1,1.0e-6,6.334419042024771e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid1,1,6.505756244650341e-14,1,1.0e-6,6.505756244650341e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid1,2,5.2731163549157465e-14,1,1.0e-6,5.2731163549157466e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid1,3,6.234993065649393e-14,1,1.0e-6,6.234993065649393e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid1,4,6.209385483802596e-14,1,1.0e-6,6.209385483802597e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid2,1,6.468411795710345e-14,1,1.0e-6,6.468411795710345e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid2,2,8.129234388930805e-14,1,1.0e-6,8.129234388930806e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid2,3,6.201588227702621e-14,1,1.0e-6,6.201588227702621e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gu_bid2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gu_bid2,4,7.128877386345552e-14,1,1.0e-6,7.128877386345552e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down1,1,1.1409162556161711e-13,1,1.0e-6,1.1409162556161713e-7,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down1,2,7.19549602852558e-14,1,1.0e-6,7.19549602852558e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down1,3,6.649438579504521e-14,1,1.0e-6,6.649438579504521e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down1,4,5.0152819051724256e-14,1,1.0e-6,5.0152819051724257e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down2,1,6.176567143904049e-14,1,1.0e-6,6.176567143904049e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down2,2,6.685821044632502e-14,1,1.0e-6,6.685821044632502e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down2,3,6.405704778809509e-14,1,1.0e-6,6.40570477880951e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_down2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_down2,4,5.753366754922807e-14,1,1.0e-6,5.7533667549228075e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up1,1,5.332192769011603e-14,1,1.0e-6,5.332192769011603e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up1,2,3.594452392503382e-14,1,1.0e-6,3.594452392503382e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up1,3,5.214785856161265e-14,1,1.0e-6,5.2147858561612655e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up1,4,6.098093066299274e-14,1,1.0e-6,6.098093066299274e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up2,1,6.103288678643927e-14,1,1.0e-6,6.103288678643928e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up2,2,7.195496028526315e-14,1,1.0e-6,7.195496028526316e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up2,3,6.649438579504113e-14,1,1.0e-6,6.649438579504113e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,ramp_up2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,ramp_up2,4,6.46715188514102e-14,1,1.0e-6,6.46715188514102e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down1,1,5.6453862060672694e-14,1,1.0e-6,5.64538620606727e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down1,2,6.327908357788209e-14,1,1.0e-6,6.327908357788209e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down1,3,7.175131984938054e-14,1,1.0e-6,7.175131984938055e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down1,4,6.383104879619783e-14,1,1.0e-6,6.383104879619784e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down2,1,6.047215791355543e-14,1,1.0e-6,6.047215791355544e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down2,2,5.0630263532141394e-14,1,1.0e-6,5.0630263532141393e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down2,3,2.27769763583854e-14,1,1.0e-6,2.2776976358385402e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_down2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_down2,4,4.894649535910591e-14,1,1.0e-6,4.894649535910591e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_up1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_up1,1,6.861092163102287e-14,1,1.0e-6,6.861092163102287e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_up1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_up1,2,6.563404892076495e-14,1,1.0e-6,6.563404892076495e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_up1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_up1,3,7.485023439121353e-14,1,1.0e-6,7.485023439121354e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,line_up1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,line_up1,4,6.389161001363925e-14,1,1.0e-6,6.389161001363924e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up1,1,7.538453534960489e-14,1,1.0e-6,7.53845353496049e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up1,2,6.775854086601071e-14,1,1.0e-6,6.775854086601071e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up1,3,2.3951211383937717e-14,1,1.0e-6,2.395121138393772e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up1,4,7.397415691854952e-14,1,1.0e-6,7.397415691854952e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up2,1,6.22730809404613e-14,1,1.0e-6,6.227308094046131e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up2,2,7.248923483063185e-14,1,1.0e-6,7.248923483063186e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up2,3,7.762034976487543e-14,1,1.0e-6,7.762034976487543e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,g_cap_up2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,g_cap_up2,4,6.936527441288819e-14,1,1.0e-6,6.936527441288818e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid1,1,6.053073309868078e-14,1,1.0e-6,6.053073309868078e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid1,2,6.065807513164173e-14,1,1.0e-6,6.065807513164173e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid1,3,7.920964187984687e-14,1,1.0e-6,7.920964187984687e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid1,4,6.056452439209671e-14,1,1.0e-6,6.056452439209672e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid2,1,6.258951140801261e-14,1,1.0e-6,6.258951140801261e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid2,2,6.22051871872888e-14,1,1.0e-6,6.22051871872888e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid2,3,4.9854189203880615e-14,1,1.0e-6,4.985418920388062e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,gd_bid2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,gd_bid2,4,6.177825898885365e-14,1,1.0e-6,6.177825898885365e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid1,1,7.437748535299252e-14,1,1.0e-6,7.437748535299253e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid1,2,7.340840385260078e-14,1,1.0e-6,7.340840385260078e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid1,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid1,3,6.605185563036974e-14,1,1.0e-6,6.605185563036975e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid1,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid1,4,6.944039759458936e-14,1,1.0e-6,6.944039759458936e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid2,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid2,1,6.066363012865296e-14,1,1.0e-6,6.066363012865296e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid2,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid2,2,6.664687120322534e-14,1,1.0e-6,6.664687120322534e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid2,3,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid2,3,7.602875888570136e-14,1,1.0e-6,7.602875888570136e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_dual_sign,dual,pg_bid2,4,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_complementarity,dual,pg_bid2,4,6.641176112931863e-14,1,1.0e-6,6.641176112931863e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_reduced_cost,dual,R_G_down1,1,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_variable_complementarity,dual,R_G_down1,1,9.070645241018915e-14,1,1.0e-6,9.070645241018915e-8,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_stationarity,dual,R_G_down1,1,3.511565241172049e-13,1,1.0e-6,3.511565241172049e-7,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_reduced_cost,dual,R_G_down1,2,0.0,1,1.0e-6,0.0,true
no_ies--clarabel,r5-market-6d1265bf-900d-4c63-9fe7-37f087d3e8c0,no_ies,clarabel,R5-MK_variable_complementarity,dual,R_G_down1,2,9.068020753528907e-14,1,1.0e-6,9.068020753528907e-8,true
