run_id,pipe,t,mass_kg_s,heat_MW,positive_heat_near_zero_mass
electric_bottleneck--heat--exact,4,4,0.0,0.0,false
electric_bottleneck--heat--exact,5,1,0.0,0.0,false
electric_bottleneck--heat--exact,5,2,0.0,0.0,false
electric_bottleneck--heat--exact,5,3,0.0,0.0,false
electric_bottleneck--heat--exact,5,4,0.0,0.0,false
electric_bottleneck--heat--exact,6,1,0.0,0.0,false
electric_bottleneck--heat--exact,6,2,0.0,0.0,false
electric_bottleneck--heat--exact,6,3,0.0,0.0,false
electric_bottleneck--heat--exact,6,4,0.0,0.0,false
electric_bottleneck--joint--socp,1,1,0.3257275848243267,0.03526666900107052,false
electric_bottleneck--joint--socp,1,2,1.0899039536416637,0.09526864451347208,false
electric_bottleneck--joint--socp,1,3,0.3805357157727856,0.036933337801008666,false
electric_bottleneck--joint--socp,1,4,0.14061669307356636,0.03526666662285045,false
electric_bottleneck--joint--socp,2,1,0.9676097686017722,0.03346666900107078,false
electric_bottleneck--joint--socp,2,2,0.039243489453745006,0.09346864439684749,false
electric_bottleneck--joint--socp,2,3,0.589759646445922,0.03513333780100874,false
electric_bottleneck--joint--socp,2,4,0.0,0.03346666660675868,true
electric_bottleneck--joint--socp,3,1,0.0,0.0,false
electric_bottleneck--joint--socp,3,2,0.0,0.0,false
electric_bottleneck--joint--socp,3,3,0.0,0.0,false
electric_bottleneck--joint--socp,3,4,0.0,0.0,false
electric_bottleneck--joint--socp,4,1,0.0,0.0,false
electric_bottleneck--joint--socp,4,2,0.0,0.0,false
electric_bottleneck--joint--socp,4,3,0.0,0.0,false
electric_bottleneck--joint--socp,4,4,0.0,0.0,false
electric_bottleneck--joint--socp,5,1,0.0,0.0,false
electric_bottleneck--joint--socp,5,2,0.0,0.0,false
electric_bottleneck--joint--socp,5,3,0.0,0.0,false
electric_bottleneck--joint--socp,5,4,0.0,0.0,false
electric_bottleneck--joint--socp,6,1,0.0,0.0,false
electric_bottleneck--joint--socp,6,2,0.0,0.0,false
electric_bottleneck--joint--socp,6,3,0.0,0.0,false
electric_bottleneck--joint--socp,6,4,0.0,0.0,false
electric_bottleneck--joint--exact,1,1,0.14061668876817046,0.035266665543057164,false
electric_bottleneck--joint--exact,1,2,0.3798511427471165,0.09526666660097682,false
electric_bottleneck--joint--exact,1,3,0.16161616142027202,0.036933333284204235,false
electric_bottleneck--joint--exact,1,4,0.14061668888425571,0.03526666557217134,false
electric_bottleneck--joint--exact,2,1,0.0,0.03346666554305822,true
electric_bottleneck--joint--exact,2,2,0.0,0.0934666665371009,true
electric_bottleneck--joint--exact,2,3,0.0,0.03513333325610533,true
electric_bottleneck--joint--exact,2,4,0.0,0.03346666554742856,true
electric_bottleneck--joint--exact,3,1,0.0,0.0,false
electric_bottleneck--joint--exact,3,2,0.0,0.0,false
electric_bottleneck--joint--exact,3,3,0.0,0.0,false
electric_bottleneck--joint--exact,3,4,0.0,0.0,false
electric_bottleneck--joint--exact,4,1,0.0,0.0,false
electric_bottleneck--joint--exact,4,2,0.0,0.0,false
electric_bottleneck--joint--exact,4,3,0.0,0.0,false
electric_bottleneck--joint--exact,4,4,0.0,0.0,false
electric_bottleneck--joint--exact,5,1,0.0,0.0,false
electric_bottleneck--joint--exact,5,2,0.0,0.0,false
electric_bottleneck--joint--exact,5,3,0.0,0.0,false
electric_bottleneck--joint--exact,5,4,0.0,0.0,false
electric_bottleneck--joint--exact,6,1,0.0,0.0,false
electric_bottleneck--joint--exact,6,2,0.0,0.0,false
electric_bottleneck--joint--exact,6,3,0.0,0.0,false
electric_bottleneck--joint--exact,6,4,0.0,0.0,false
heat_bottleneck--fixed--socp,1,1,0.37635404336267675,0.035266408214807234,false
heat_bottleneck--fixed--socp,1,2,1.0275679135315714,0.09526648194302201,false
heat_bottleneck--fixed--socp,1,3,0.38621983389878306,0.03693302847243571,false
heat_bottleneck--fixed--socp,1,4,0.377380453287154,0.03526647728183428,false
heat_bottleneck--fixed--socp,2,1,0.5056227353823746,0.03346640398792571,false
heat_bottleneck--fixed--socp,2,2,0.9390382492286463,0.09346642350429751,false
heat_bottleneck--fixed--socp,2,3,0.4386956763282373,0.03513302416615633,false
heat_bottleneck--fixed--socp,2,4,0.4994248009245472,0.03346647259957939,false
heat_bottleneck--fixed--socp,3,1,0.0,0.0,false
heat_bottleneck--fixed--socp,3,2,0.0,0.0,false
heat_bottleneck--fixed--socp,3,3,0.0,0.0,false
heat_bottleneck--fixed--socp,3,4,0.0,0.0,false
heat_bottleneck--fixed--socp,4,1,0.0,0.0,false
heat_bottleneck--fixed--socp,4,2,0.0,0.0,false
heat_bottleneck--fixed--socp,4,3,0.0,0.0,false
heat_bottleneck--fixed--socp,4,4,0.0,0.0,false
heat_bottleneck--fixed--socp,5,1,0.0,0.0,false
heat_bottleneck--fixed--socp,5,2,0.0,0.0,false
heat_bottleneck--fixed--socp,5,3,0.0,0.0,false
heat_bottleneck--fixed--socp,5,4,0.0,0.0,false
heat_bottleneck--fixed--socp,6,1,0.0,0.0,false
heat_bottleneck--fixed--socp,6,2,0.0,0.0,false
heat_bottleneck--fixed--socp,6,3,0.0,0.0,false
heat_bottleneck--fixed--socp,6,4,0.0,0.0,false
heat_bottleneck--fixed--exact,1,1,0.14061668954332146,0.03526666573746502,false
heat_bottleneck--fixed--exact,1,2,0.37985114307608686,0.09526666668348259,false
heat_bottleneck--fixed--exact,1,3,0.21846756706095433,0.03693333338000273,false
heat_bottleneck--fixed--exact,1,4,0.14061668929146512,0.03526666567429945,false
heat_bottleneck--fixed--exact,2,1,0.0,0.03346666573746503,true
heat_bottleneck--fixed--exact,2,2,0.1220434342694291,0.0934666666834826,false
heat_bottleneck--fixed--exact,2,3,0.0,0.03513333338000273,true
heat_bottleneck--fixed--exact,2,4,0.0,0.03346666567429946,true
heat_bottleneck--fixed--exact,3,1,0.0,0.0,false
heat_bottleneck--fixed--exact,3,2,0.0,0.0,false
heat_bottleneck--fixed--exact,3,3,0.0,0.0,false
heat_bottleneck--fixed--exact,3,4,0.0,0.0,false
heat_bottleneck--fixed--exact,4,1,0.0,0.0,false
heat_bottleneck--fixed--exact,4,2,0.0,0.0,false
heat_bottleneck--fixed--exact,4,3,0.0,0.0,false
heat_bottleneck--fixed--exact,4,4,0.0,0.0,false
heat_bottleneck--fixed--exact,5,1,0.0,0.0,false
heat_bottleneck--fixed--exact,5,2,0.0,0.0,false
heat_bottleneck--fixed--exact,5,3,0.0,0.0,false
heat_bottleneck--fixed--exact,5,4,0.0,0.0,false
heat_bottleneck--fixed--exact,6,1,0.0,0.0,false
heat_bottleneck--fixed--exact,6,2,0.0,0.0,false
heat_bottleneck--fixed--exact,6,3,0.0,0.0,false
heat_bottleneck--fixed--exact,6,4,0.0,0.0,false
heat_bottleneck--electric--socp,1,1,0.33870475787676807,0.03526677833079974,false
heat_bottleneck--electric--socp,1,2,0.9835305772037727,0.09526696884778507,false
heat_bottleneck--electric--socp,1,3,0.3701142225557104,0.036933653400763385,false
heat_bottleneck--electric--socp,1,4,0.35476008330523173,0.035266819639046536,false
heat_bottleneck--electric--socp,2,1,0.4439058139002678,0.03346677136406762,false
heat_bottleneck--electric--socp,2,2,0.8877615678018548,0.09346692473519393,false
heat_bottleneck--electric--socp,2,3,0.5317714893573422,0.03513364604709858,false
heat_bottleneck--electric--socp,2,4,0.5222019445510365,0.0334668113988958,false
heat_bottleneck--electric--socp,3,1,0.0,0.0,false
heat_bottleneck--electric--socp,3,2,0.0,0.0,false
heat_bottleneck--electric--socp,3,3,0.0,0.0,false
heat_bottleneck--electric--socp,3,4,0.0,0.0,false
heat_bottleneck--electric--socp,4,1,0.0,0.0,false
heat_bottleneck--electric--socp,4,2,0.0,0.0,false
heat_bottleneck--electric--socp,4,3,0.0,0.0,false
heat_bottleneck--electric--socp,4,4,0.0,0.0,false
heat_bottleneck--electric--socp,5,1,0.0,0.0,false
heat_bottleneck--electric--socp,5,2,0.0,0.0,false
heat_bottleneck--electric--socp,5,3,0.0,0.0,false
heat_bottleneck--electric--socp,5,4,0.0,0.0,false
heat_bottleneck--electric--socp,6,1,0.0,0.0,false
heat_bottleneck--electric--socp,6,2,0.0,0.0,false
heat_bottleneck--electric--socp,6,3,0.0,0.0,false
heat_bottleneck--electric--socp,6,4,0.0,0.0,false
heat_bottleneck--electric--exact,1,1,0.31744830287831355,0.035266665810277466,false
heat_bottleneck--electric--exact,1,2,0.8937182376385829,0.09526666670910824,false
heat_bottleneck--electric--exact,1,3,0.35007804297788053,0.03693333328209355,false
heat_bottleneck--electric--exact,1,4,0.3342737045862305,0.03526666577136353,false
heat_bottleneck--electric--exact,2,1,0.3404919230599797,0.03346666578549731,false
heat_bottleneck--electric--exact,2,2,0.7183452704285919,0.09346666649361755,false
heat_bottleneck--electric--exact,2,3,0.40844334539732124,0.035133333259693575,false
heat_bottleneck--electric--exact,2,4,0.3925257826662733,0.033466665746592884,false
heat_bottleneck--electric--exact,3,1,0.0,0.0,false
heat_bottleneck--electric--exact,3,2,0.0,0.0,false
heat_bottleneck--electric--exact,3,3,0.0,0.0,false
heat_bottleneck--electric--exact,3,4,0.0,0.0,false
heat_bottleneck--electric--exact,4,1,0.0,0.0,false
heat_bottleneck--electric--exact,4,2,0.0,0.0,false
heat_bottleneck--electric--exact,4,3,0.0,0.0,false
heat_bottleneck--electric--exact,4,4,0.0,0.0,false
heat_bottleneck--electric--exact,5,1,0.0,0.0,false
heat_bottleneck--electric--exact,5,2,0.0,0.0,false
heat_bottleneck--electric--exact,5,3,0.0,0.0,false
heat_bottleneck--electric--exact,5,4,0.0,0.0,false
heat_bottleneck--electric--exact,6,1,0.0,0.0,false
heat_bottleneck--electric--exact,6,2,0.0,0.0,false
heat_bottleneck--electric--exact,6,3,0.0,0.0,false
heat_bottleneck--electric--exact,6,4,0.0,0.0,false
heat_bottleneck--heat--socp,1,1,0.3212298495982378,0.035266636690873064,false
heat_bottleneck--heat--socp,1,2,0.9210324311403255,0.0952666843774256,false
heat_bottleneck--heat--socp,1,3,0.3302869723688952,0.03693333343227791,false
heat_bottleneck--heat--socp,1,4,0.31980347438196544,0.03526663449213862,false
heat_bottleneck--heat--socp,2,1,0.36350263180491843,0.033466636021144094,false
heat_bottleneck--heat--socp,2,2,0.7944109857565438,0.09346667855336477,false
heat_bottleneck--heat--socp,2,3,0.3625575191623562,0.035133332826999916,false
heat_bottleneck--heat--socp,2,4,0.3631629203303891,0.03346663382266213,false
heat_bottleneck--heat--socp,3,1,0.0,0.0,false
heat_bottleneck--heat--socp,3,2,0.0,0.0,false
heat_bottleneck--heat--socp,3,3,0.0,0.0,false
heat_bottleneck--heat--socp,3,4,0.0,0.0,false
heat_bottleneck--heat--socp,4,1,0.0,0.0,false
heat_bottleneck--heat--socp,4,2,0.0,0.0,false
heat_bottleneck--heat--socp,4,3,0.0,0.0,false
heat_bottleneck--heat--socp,4,4,0.0,0.0,false
heat_bottleneck--heat--socp,5,1,0.0,0.0,false
heat_bottleneck--heat--socp,5,2,0.0,0.0,false
heat_bottleneck--heat--socp,5,3,0.0,0.0,false
heat_bottleneck--heat--socp,5,4,0.0,0.0,false
heat_bottleneck--heat--socp,6,1,0.0,0.0,false
heat_bottleneck--heat--socp,6,2,0.0,0.0,false
heat_bottleneck--heat--socp,6,3,0.0,0.0,false
heat_bottleneck--heat--socp,6,4,0.0,0.0,false
heat_bottleneck--heat--exact,1,1,0.33599240806512953,0.035266665594712816,false
heat_bottleneck--heat--exact,1,2,1.1067386700368715,0.09526666669628407,false
heat_bottleneck--heat--exact,1,3,0.4078205592206175,0.03693333318493287,false
heat_bottleneck--heat--exact,1,4,0.25551719268936984,0.03526666567218262,false
heat_bottleneck--heat--exact,2,1,0.5745413084577506,0.033466665743571884,false
heat_bottleneck--heat--exact,2,2,0.9200539609821854,0.0934666664930703,false
heat_bottleneck--heat--exact,2,3,0.577878985990052,0.03513333318493298,false
heat_bottleneck--heat--exact,2,4,0.5642166698720432,0.033466665672182684,false
heat_bottleneck--heat--exact,3,1,0.0,0.0,false
heat_bottleneck--heat--exact,3,2,0.0,0.0,false
heat_bottleneck--heat--exact,3,3,0.0,0.0,false
heat_bottleneck--heat--exact,3,4,0.0,0.0,false
heat_bottleneck--heat--exact,4,1,0.0,0.0,false
heat_bottleneck--heat--exact,4,2,0.0,0.0,false
heat_bottleneck--heat--exact,4,3,0.0,0.0,false
heat_bottleneck--heat--exact,4,4,0.0,0.0,false
heat_bottleneck--heat--exact,5,1,0.0,0.0,false
heat_bottleneck--heat--exact,5,2,0.0,0.0,false
heat_bottleneck--heat--exact,5,3,0.0,0.0,false
heat_bottleneck--heat--exact,5,4,0.0,0.0,false
heat_bottleneck--heat--exact,6,1,0.0,0.0,false
heat_bottleneck--heat--exact,6,2,0.0,0.0,false
heat_bottleneck--heat--exact,6,3,0.0,0.0,false
heat_bottleneck--heat--exact,6,4,0.0,0.0,false
heat_bottleneck--joint--socp,1,1,0.1406162174992513,0.035266546270646806,false
heat_bottleneck--joint--socp,1,2,1.0864686598310447,0.09526677691917226,false
heat_bottleneck--joint--socp,1,3,0.38231402214564225,0.036933258820781655,false
heat_bottleneck--joint--socp,1,4,0.14061607907138005,0.03526651155293668,false
heat_bottleneck--joint--socp,2,1,0.7824605792444115,0.03346652974544913,false
heat_bottleneck--joint--socp,2,2,0.04809127566095128,0.09346671344803213,false
heat_bottleneck--joint--socp,2,3,0.5863005898893773,0.03513324467524566,false
heat_bottleneck--joint--socp,2,4,0.0,0.03346649330387739,true
heat_bottleneck--joint--socp,3,1,0.0,0.0,false
heat_bottleneck--joint--socp,3,2,0.0,0.0,false
heat_bottleneck--joint--socp,3,3,0.0,0.0,false
heat_bottleneck--joint--socp,3,4,0.0,0.0,false
heat_bottleneck--joint--socp,4,1,0.0,0.0,false
heat_bottleneck--joint--socp,4,2,0.0,0.0,false
heat_bottleneck--joint--socp,4,3,0.0,0.0,false
heat_bottleneck--joint--socp,4,4,0.0,0.0,false
heat_bottleneck--joint--socp,5,1,0.0,0.0,false
heat_bottleneck--joint--socp,5,2,0.0,0.0,false
heat_bottleneck--joint--socp,5,3,0.0,0.0,false
heat_bottleneck--joint--socp,5,4,0.0,0.0,false
heat_bottleneck--joint--socp,6,1,0.0,0.0,false
heat_bottleneck--joint--socp,6,2,0.0,0.0,false
heat_bottleneck--joint--socp,6,3,0.0,0.0,false
heat_bottleneck--joint--socp,6,4,0.0,0.0,false
heat_bottleneck--joint--exact,1,1,0.14061669396991197,0.03526666684765393,false
heat_bottleneck--joint--exact,1,2,0.8085369672137401,0.09526666653106712,false
heat_bottleneck--joint--exact,1,3,0.16161616129957102,0.03693333325393245,false
heat_bottleneck--joint--exact,1,4,0.14061669400984858,0.03526666685767003,false
heat_bottleneck--joint--exact,2,1,0.0,0.03346666684765499,true
heat_bottleneck--joint--exact,2,2,0.0,0.09346666646442645,true
heat_bottleneck--joint--exact,2,3,0.5250832192812683,0.03513333325393254,false
heat_bottleneck--joint--exact,2,4,0.0,0.03346666685767014,true
heat_bottleneck--joint--exact,3,1,0.0,0.0,false
heat_bottleneck--joint--exact,3,2,0.0,0.0,false
heat_bottleneck--joint--exact,3,3,0.0,0.0,false
heat_bottleneck--joint--exact,3,4,0.0,0.0,false
heat_bottleneck--joint--exact,4,1,0.0,0.0,false
heat_bottleneck--joint--exact,4,2,0.0,0.0,false
heat_bottleneck--joint--exact,4,3,0.0,0.0,false
heat_bottleneck--joint--exact,4,4,0.0,0.0,false
heat_bottleneck--joint--exact,5,1,0.0,0.0,false
heat_bottleneck--joint--exact,5,2,0.0,0.0,false
heat_bottleneck--joint--exact,5,3,0.0,0.0,false
heat_bottleneck--joint--exact,5,4,0.0,0.0,false
heat_bottleneck--joint--exact,6,1,0.0,0.0,false
heat_bottleneck--joint--exact,6,2,0.0,0.0,false
heat_bottleneck--joint--exact,6,3,0.0,0.0,false
heat_bottleneck--joint--exact,6,4,0.0,0.0,false
oracle--joint--socp,1,1,0.3581091056365646,0.0352612811712037,false
oracle--joint--socp,2,1,0.4313334401987887,0.03346127929454739,false
oracle--joint--socp,3,1,0.0,0.0,false
oracle--joint--socp,4,1,0.0,0.0,false
oracle--joint--socp,5,1,0.0,0.0,false
oracle--joint--socp,6,1,0.0,0.0,false
oracle--joint--exact,1,1,0.3189675402076719,0.0352666658549892,false
oracle--joint--exact,2,1,0.3537483009063574,0.033466665830204724,false
oracle--joint--exact,3,1,0.0,0.0,false
oracle--joint--exact,4,1,0.0,0.0,false
oracle--joint--exact,5,1,0.0,0.0,false
oracle--joint--exact,6,1,0.0,0.0,false
