record_id,run_id,iteration,bound_scope,master_status,master_pass,bound_valid,lower_bound,upper_bound,relative_gap,candidate_pass,candidate_cost,critical_before,critical_after,critical_count,new_cuts,cost_scenarios,diagnostic_scenarios,elapsed_sec,cumulative_stage_sec
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,1,full_risk_domain,solver_optimal,true,true,-450.64000008134485,43.874202242524966,1.0973597599738267,true,43.874202242524966,"","",0,3,3,0,15.36299991607666,15.36299991607666
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,2,full_risk_domain,solver_optimal,true,true,-85.97656546729087,43.874202242524966,1.5103041974759572,false,NaN,"","",0,3,3,3,0.9210000038146973,16.283999919891357
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,3,full_risk_domain,solver_optimal,true,true,-68.18152918906479,43.874202242524966,1.6434910270326069,false,NaN,"","",0,3,3,3,0.6390001773834229,16.92300009727478
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,4,full_risk_domain,solver_optimal,true,true,-63.73657215589117,43.874202242524966,1.6883677731399567,true,47.540929408567884,"","",0,3,3,0,0.8350000381469727,17.758000135421753
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,5,full_risk_domain,solver_optimal,true,true,-58.516177729331275,43.874202242524966,1.7497790174448287,false,NaN,"","",0,3,3,3,1.1089999675750732,18.867000102996826
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,full_risk_domain,solver_optimal,true,true,-58.516177729331275,43.874202242524966,1.7497790174448287,false,NaN,"","",0,3,3,3,1.066999912261963,19.93400001525879
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,full_risk_domain,solver_optimal,true,true,-58.516177729331275,43.874202242524966,1.7497790174448287,false,NaN,"","",0,3,3,1,1.0920000076293945,21.026000022888184
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,full_risk_domain,solver_optimal,true,true,-58.298781880246786,43.874202242524966,1.7525749394326666,false,NaN,"","",0,3,3,1,1.4830000400543213,22.509000062942505
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,full_risk_domain,solver_optimal,true,true,-58.25701712036281,43.874202242524966,1.7531144643378838,false,NaN,"","",0,3,3,1,1.2999999523162842,23.80900001525879
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,full_risk_domain,solver_optimal,true,true,-58.01936753142319,43.874202242524966,1.7561992505134216,true,48.84028372653643,"","",0,3,3,0,1.7360000610351562,25.545000076293945
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,11,full_risk_domain,solver_optimal,true,true,-50.71792990160901,43.7780756388179,1.8631676356615072,true,43.7780756388179,"","",0,1,3,0,1.7289998531341553,27.2739999294281
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,full_risk_domain,solver_optimal,true,true,22.208216264349993,43.7780756388179,0.4927091714223723,false,NaN,"","",0,3,3,3,1.9040000438690186,29.17799997329712
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,full_risk_domain,solver_optimal,true,true,29.041753675516485,43.7780756388179,0.33661420124722796,false,NaN,"","",0,3,3,1,2.072999954223633,31.250999927520752
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,full_risk_domain,solver_optimal,true,true,29.340407931817392,37.72592157648323,0.22227458718710316,true,37.72592157648323,"","",0,3,3,0,1.9130001068115234,33.164000034332275
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,full_risk_domain,solver_optimal,true,true,30.450606092279877,37.72592157648323,0.1928465940707061,false,NaN,"","",0,3,3,1,2.1440000534057617,35.30800008773804
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,full_risk_domain,solver_optimal,true,true,31.560646278665548,37.72592157648323,0.16342278836896218,true,44.603093881705746,"","",0,3,3,0,2.2170000076293945,37.52500009536743
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,full_risk_domain,solver_optimal,true,true,34.30803745081569,37.72592157648323,0.0905977636288707,true,38.09957976627364,"","",0,3,3,0,2.556999921798706,40.08200001716614
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,full_risk_domain,solver_optimal,true,true,34.64925288934447,36.439866246919685,0.04913885647773422,true,36.439866246919685,"","",0,3,3,0,2.559999942779541,42.64199995994568
