record_id,run_id,iteration,scenario,source_id,kind,branch,status,model_pass,kkt_pass,kkt_status,objective,objective_unit,numerical_scale
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,down,r5-benders-sub-a759052b-2e10-49a4-a34b-decab2f376df,diagnostic,1,solver_optimal,true,true,evaluated,0.38964743430890936,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,none,r5-benders-sub-083cd2aa-7caa-4aef-9a12-0b0555810961,diagnostic,0,solver_optimal,true,true,evaluated,0.34894000074763964,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,up,r5-benders-sub-a5fb7303-2cfa-4ec3-978a-f92ec76a5964,diagnostic,0,solver_optimal,true,true,evaluated,0.3024400007476396,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,down,r5-benders-sub-4e982121-6635-46d0-9881-0a7860452930,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,none,r5-benders-sub-4ed2786a-c74c-4bf9-81a5-3c4cfe5d04b1,cost,0,solver_optimal,true,true,evaluated,7.411918943224451,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,up,r5-benders-sub-52d33aec-5d9a-49fe-9aa9-95a2803d094f,cost,0,solver_optimal,true,true,evaluated,-2.103426651750352,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,down,r5-benders-sub-30d28360-75d9-4841-ba5e-3a295312d2b5,diagnostic,1,solver_optimal,true,true,evaluated,0.03073197084304731,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,down,r5-benders-sub-22043f05-c8bf-48d9-b16f-54961b3f0f71,cost,0,solver_optimal,true,true,evaluated,12.776424285427296,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,none,r5-benders-sub-9acd134f-f0b9-4135-ade6-9ce0a8e7f9b3,cost,0,solver_optimal,true,true,evaluated,12.29642428542735,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,up,r5-benders-sub-08096070-7f81-42e1-9188-59857e64632c,cost,1,solver_optimal,true,true,evaluated,24.811134831236785,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,down,r5-benders-sub-5b42dbaa-6e0b-4333-8fab-fa6ee7fc797a,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,none,r5-benders-sub-19a3438a-c5dc-46fc-a9ff-5d3e463fea17,cost,0,solver_optimal,true,true,evaluated,0.8148702119173542,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,up,r5-benders-sub-12f9ad3c-bca9-4273-b9e7-e4a71c87296a,cost,0,solver_optimal,true,true,evaluated,-4.410887150850945,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,down,r5-benders-sub-08762184-c4f8-4eef-b5cb-5c60721f10cb,diagnostic,1,solver_optimal,true,true,evaluated,0.003143485482466027,normalized_violation,1024.0
