stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
3,diagnostic,3-21,model,3,2,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,3,2,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,3,2,4.338196468722799e-13,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,3,2,4.338196468722799e-13,MW,3.0e-6,true
3,diagnostic,3-19:20,model,3,2,0.0,MW,3.0e-6,true
3,diagnostic,3-38,model,3,2,0.0,K,0.0001,true
3,diagnostic,R2-load-return,model,3,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,2,0.0,kPa,0.001,true
3,diagnostic,3-41,model,3,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,2,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,3,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,3,3,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,3,3,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,3,3,3.356204203441848e-13,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,3,3,3.356204203441848e-13,MW,3.0e-6,true
3,diagnostic,3-19:20,model,3,3,0.0,MW,3.0e-6,true
3,diagnostic,3-38,model,3,3,0.0,K,0.0001,true
3,diagnostic,R2-load-return,model,3,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,3,0.0,kPa,0.001,true
3,diagnostic,3-41,model,3,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,3,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,3,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,3,4,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,3,4,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,3,4,2.4735213877136175e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,3,4,2.4735213877136175e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,3,4,0.0,MW,3.0e-6,true
3,diagnostic,3-38,model,3,4,0.0,K,0.0001,true
3,diagnostic,R2-load-return,model,3,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,4,0.0,kPa,0.001,true
3,diagnostic,3-41,model,3,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,4,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,3,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-35:36,relaxed,S1,1,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,S1,1,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S1,2,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,S1,2,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S1,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,S1,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S1,4,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,S1,4,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S2,1,8.947154128691182e-11,K,0.0001,true
3,diagnostic,mix-original,physics,S2,1,8.947154128691182e-11,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S2,2,7.332801033044234e-12,K,0.0001,true
3,diagnostic,mix-original,physics,S2,2,7.332801033044234e-12,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S2,3,2.7284841053187847e-12,K,0.0001,true
3,diagnostic,mix-original,physics,S2,3,2.7284841053187847e-12,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S2,4,6.070877134334296e-11,K,0.0001,true
3,diagnostic,mix-original,physics,S2,4,6.070877134334296e-11,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S3,1,2.2737367544323206e-13,K,0.0001,true
3,diagnostic,mix-original,physics,S3,1,2.2737367544323206e-13,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S3,2,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,S3,2,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S3,3,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,S3,3,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,S3,4,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,S3,4,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R1,1,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,R1,1,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R1,2,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,R1,2,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R1,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R1,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R1,4,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R1,4,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R2,1,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R2,1,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R2,2,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R2,2,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R2,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R2,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R2,4,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R2,4,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R3,1,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,R3,1,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R3,2,5.684341886080802e-14,K,0.0001,true
3,diagnostic,mix-original,physics,R3,2,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R3,3,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,R3,3,0.0,K,0.0001,true
3,diagnostic,3-35:36,relaxed,R3,4,0.0,K,0.0001,true
3,diagnostic,mix-original,physics,R3,4,0.0,K,0.0001,true
3,diagnostic,3-23,model,1,1,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,1,1,1.0044409748388716e-11,kg/s,4.0e-6,true
3,diagnostic,3-27,model,1,1,4.738653913705093e-12,kg/s,4.0e-6,true
3,diagnostic,3-30,model,1,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-32,model,1,1,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,1,1,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,1,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,1,1,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,1,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,1,2,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,1,2,2.4229507289419416e-12,kg/s,4.0e-6,true
3,diagnostic,3-27,model,1,2,8.856249067434874e-13,kg/s,4.0e-6,true
3,diagnostic,3-30,model,1,2,4.738653913705093e-12,kg/s,4.0e-6,true
3,diagnostic,3-32,model,1,2,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,1,2,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,2,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,1,2,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,2,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,1,3,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,1,3,1.830979812211808e-12,kg/s,4.0e-6,true
3,diagnostic,3-27,model,1,3,6.104006189389111e-13,kg/s,4.0e-6,true
3,diagnostic,3-30,model,1,3,8.856249067434874e-13,kg/s,4.0e-6,true
3,diagnostic,3-32,model,1,3,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,1,3,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,3,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,1,3,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,3,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,1,4,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,1,4,1.323274823050724e-11,kg/s,4.0e-6,true
3,diagnostic,3-27,model,1,4,5.566658245470535e-12,kg/s,4.0e-6,true
3,diagnostic,3-30,model,1,4,6.104006189389111e-13,kg/s,4.0e-6,true
3,diagnostic,3-32,model,1,4,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,1,4,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,4,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,1,4,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,1,4,0.0,1,1.0e-6,true
3,diagnostic,3-39:40,model,S1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,1,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S1,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S1,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S1,1,0.07510142974087183,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S1,1,4.644107320928015e-11,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S1,1,4.644107320928015e-11,K,0.0001,true
3,diagnostic,3-39:40,model,S1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,2,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S1,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S1,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S1,2,0.07482049192176372,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S1,2,7.332801033044234e-12,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S1,2,7.332801033044234e-12,K,0.0001,true
3,diagnostic,3-39:40,model,S1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,3,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S1,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S1,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S1,3,0.0746787192841243,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S1,3,5.172751116333529e-12,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S1,3,5.172751116333529e-12,K,0.0001,true
3,diagnostic,3-39:40,model,S1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,4,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S1,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S1,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S1,4,0.07499257118684713,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S1,4,1.1823431123048067e-11,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S1,4,1.1823431123048067e-11,K,0.0001,true
3,diagnostic,3-39:40,model,R1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,1,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R1,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R1,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R1,1,0.07509609041218133,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R1,1,3.410605131648481e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R1,1,3.410605131648481e-13,K,0.0001,true
3,diagnostic,3-39:40,model,R1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,2,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R1,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R1,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R1,2,0.07481513389185988,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R1,2,1.0231815394945443e-12,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R1,2,1.0231815394945443e-12,K,0.0001,true
3,diagnostic,3-39:40,model,R1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,3,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R1,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R1,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R1,3,0.0746733519414588,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R1,3,2.2737367544323206e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R1,3,2.2737367544323206e-13,K,0.0001,true
3,diagnostic,3-39:40,model,R1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,1,4,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R1,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R1,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R1,4,0.07498722455547514,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R1,4,9.663381206337363e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R1,4,9.663381206337363e-13,K,0.0001,true
3,diagnostic,3-23,model,2,1,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,2,1,1.0044409748388716e-11,kg/s,4.0e-6,true
3,diagnostic,3-27,model,2,1,3.2197577937154165e-12,kg/s,4.0e-6,true
3,diagnostic,3-30,model,2,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-32,model,2,1,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,2,1,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,1,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,2,1,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,1,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,2,2,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,2,2,2.4229507289419416e-12,kg/s,4.0e-6,true
3,diagnostic,3-27,model,2,2,6.485367798347852e-13,kg/s,4.0e-6,true
3,diagnostic,3-30,model,2,2,3.2197577937154165e-12,kg/s,4.0e-6,true
3,diagnostic,3-32,model,2,2,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,2,2,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,2,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,2,2,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,2,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,2,3,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,2,3,1.830979812211808e-12,kg/s,4.0e-6,true
3,diagnostic,3-27,model,2,3,4.576894419017208e-13,kg/s,4.0e-6,true
3,diagnostic,3-30,model,2,3,6.485367798347852e-13,kg/s,4.0e-6,true
3,diagnostic,3-32,model,2,3,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,2,3,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,3,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,2,3,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,3,0.0,1,1.0e-6,true
3,diagnostic,3-23,model,2,4,0.0,kg/s,4.0e-6,true
3,diagnostic,R2-fixed-flow,model,2,4,1.323274823050724e-11,kg/s,4.0e-6,true
3,diagnostic,3-27,model,2,4,3.918254609658334e-12,kg/s,4.0e-6,true
3,diagnostic,3-30,model,2,4,4.576894419017208e-13,kg/s,4.0e-6,true
3,diagnostic,3-32,model,2,4,0.0,1,1.0e-6,true
3,diagnostic,3-28,model,2,4,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,4,0.0,1,1.0e-6,true
3,diagnostic,3-31,model,2,4,0.0,1,1.0e-6,true
3,diagnostic,3-29:32,model,2,4,0.0,1,1.0e-6,true
3,diagnostic,3-39:40,model,S2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,1,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S2,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S2,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S2,1,0.05064778419274141,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S2,1,1.4779288903810084e-11,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S2,1,1.4779288903810084e-11,K,0.0001,true
3,diagnostic,3-39:40,model,S2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,2,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S2,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S2,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S2,2,0.050259727838286625,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S2,2,1.2505552149377763e-12,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S2,2,1.2505552149377763e-12,K,0.0001,true
3,diagnostic,3-39:40,model,S2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,3,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S2,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S2,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S2,3,0.05007297304751365,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S2,3,7.389644451905042e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S2,3,7.389644451905042e-13,K,0.0001,true
3,diagnostic,3-39:40,model,S2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,4,0.0,kPa,0.001,true
3,diagnostic,3-22,model,S2,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,S2,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,S2,4,0.05049384191972704,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,S2,4,1.5006662579253316e-11,K,0.0001,true
3,diagnostic,3-33:34,relaxed,S2,4,1.5006662579253316e-11,K,0.0001,true
3,diagnostic,3-39:40,model,R2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,1,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R2,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R2,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R2,1,0.05064563584071086,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R2,1,3.410605131648481e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R2,1,3.410605131648481e-13,K,0.0001,true
3,diagnostic,3-39:40,model,R2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,2,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R2,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R2,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R2,2,0.050257574691570446,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R2,2,2.8421709430404007e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R2,2,2.8421709430404007e-13,K,0.0001,true
3,diagnostic,3-39:40,model,R2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,3,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R2,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R2,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R2,3,0.050070817534514346,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R2,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R2,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,3-39:40,model,R2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-23-kappa,model,2,4,0.0,kPa,0.001,true
3,diagnostic,3-22,model,R2,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-26,model,R2,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-25,physics,R2,4,0.05049169168902224,normalized,1.0e-6,false
3,diagnostic,WMM-replay,physics,R2,4,4.547473508864641e-13,K,0.0001,true
3,diagnostic,3-33:34,relaxed,R2,4,4.547473508864641e-13,K,0.0001,true
3,diagnostic,3-1,model,0,0,0.0,currency,0.00035807796305050175,true
3,diagnostic,R3-cost-field,model,0,0,0.0,currency,0.00035807796305050175,true
3,diagnostic,R3-mass-replay,physics,S1,1,4.6554760047001764e-11,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R1,1,3.979039320256561e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S1,2,7.44648787076585e-12,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R1,2,9.663381206337363e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S1,3,5.172751116333529e-12,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S1,3,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R1,3,2.2737367544323206e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R1,3,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S1,4,1.1823431123048067e-11,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S1,4,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R1,4,1.0231815394945443e-12,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R1,4,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S2,1,1.4779288903810084e-11,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S2,1,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R2,1,3.410605131648481e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R2,1,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S2,2,1.3073986337985843e-12,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S2,2,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R2,2,2.8421709430404007e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R2,2,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S2,3,7.389644451905042e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S2,3,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R2,3,5.684341886080802e-14,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R2,3,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,S2,4,1.5006662579253316e-11,K,0.0001,true
3,diagnostic,R3-star-bounds,model,S2,4,0.0,K,0.0001,true
3,diagnostic,R3-mass-replay,physics,R2,4,4.547473508864641e-13,K,0.0001,true
3,diagnostic,R3-star-bounds,model,R2,4,0.0,K,0.0001,true
3,diagnostic,R3-slack-bound,model,1,1,6.765648621406137e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,1,1,2.1185593701679593e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,2,2,6.761705051773059e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,1,2,3.5283881979890865e-13,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,3,3,6.763073941286999e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,1,3,3.5286575381105454e-13,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,4,4,6.750377818687406e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,1,4,2.6551480262777353e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,5,1,6.798327009827784e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,2,1,7.213748406481066e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,6,2,6.589384249317312e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,2,2,1.3115640081713513e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,7,3,6.639592728867833e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,2,3,1.0654280525708769e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,8,4,6.837362258991127e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,2,4,9.34955294466917e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,9,1,1.0095342385761283e-13,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,3,1,1.858452627900853e-12,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,10,2,7.731267115760553e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,3,2,4.151176745426951e-13,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,11,3,8.519897933454053e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,3,3,3.1132899178093404e-13,MW,3.0e-6,true
3,diagnostic,R3-slack-bound,model,12,4,8.750367631836548e-14,1,1.0e-8,true
3,diagnostic,R3-elastic-3-17,model,3,4,2.507378143513353e-12,MW,3.0e-6,true
