run_id,iteration,stage,equation,scope,entity,t,residual,unit,tolerance,pass
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17,relaxed,2,4,6.405986852087153e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17-original,physics,2,4,6.405986852087153e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-19:20,model,2,4,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-38,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S1,1,1.2505552149377763e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S1,1,1.2505552149377763e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S1,2,1.1937117960769683e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S1,2,1.1937117960769683e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S1,3,1.1937117960769683e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S1,3,1.1937117960769683e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S1,4,1.0231815394945443e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S1,4,1.0231815394945443e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S2,1,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S2,1,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S2,2,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S2,2,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S2,3,1.1368683772161603e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S2,3,1.1368683772161603e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,S2,4,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,S2,4,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R1,1,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R1,1,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R1,2,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R1,2,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R1,3,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R1,3,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R1,4,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R1,4,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R2,1,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R2,1,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R2,2,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R2,2,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R2,3,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R2,3,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-35:36,relaxed,R2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,mix-original,physics,R2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-27,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-30,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-28,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-31,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,R2-fixed-flow,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
