run_id,stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,S2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,R1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,R1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,R1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,R1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,R2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,mix-original,physics,R2,1,0.0,K,0.0001,true
