method,iteration,cost_CNY,model_pass,original_pass,primal,dual,model_ratio,original_ratio,elapsed_sec
joint-mip-admm,174,664446.548664866,false,false,0.006298697552821975,0.012059262424239936,123.17812033754561,2985.686789707383,394.7521112000104
joint-mip-admm,175,664434.2891590805,false,false,0.006287554458435429,0.0009548085126253048,147.4266050569653,2988.2158920424963,396.86925639992114
joint-mip-admm,176,664439.8677709259,false,false,0.0062872064389518645,0.012046538940007068,147.41844713552456,2987.295525133925,398.88595229992643
joint-mip-admm,177,664422.7196630565,false,false,0.006345542928038239,0.0015975161972552694,124.76027160214291,2989.698957544497,401.0590182999149
joint-mip-admm,178,664398.8237941002,false,false,0.006345642921876116,0.012058334576620311,124.7999770608533,2990.2334549430484,403.1323262999067
joint-mip-admm,179,664381.8502348363,false,false,0.006299491914813826,0.0009743771104509524,147.70650838106278,2989.7402904277324,405.24927389994264
joint-mip-admm,180,664395.3034076083,false,false,0.0062999492050557215,0.012076562348887099,147.7172292014229,2989.632732306126,407.3863888999913
joint-mip-admm,181,664378.5790982579,false,false,0.006259607677668866,0.0010104078531227856,125.62543869405826,2989.0771485391588,409.7014925999101
joint-mip-admm,182,664350.8435403797,false,false,0.006251377149134374,0.011993696612761395,124.544591004539,2988.873757811704,411.6628991999896
joint-mip-admm,183,664341.2775170871,false,false,0.006304927818814976,0.0009599000368463173,147.8339657756444,2989.1091918609413,413.4066632000031
joint-mip-admm,184,664350.8742265516,false,false,0.006350952947841493,0.012059985418601538,148.91313311285316,2989.152036058876,415.343041599961
joint-mip-admm,185,664321.3536687098,false,false,0.006281843824257227,0.0009607534456276268,127.39742459329898,2989.1359565411694,417.37274139991496
joint-mip-admm,186,664313.1075934283,false,false,0.006281659568123432,0.012071678543874476,127.31472184357442,2989.9388033254686,419.32449879997876
joint-mip-admm,187,664296.6583442955,false,false,0.0062744129935122794,0.001436339079503148,147.11847365861544,2989.918567149019,421.44856920000166
joint-mip-admm,188,664314.9696120834,false,false,0.006275879633867554,0.012055705514166681,147.15286186165935,2989.648181672682,423.78161730000284
joint-mip-admm,189,664297.1933792301,false,false,0.0062466430261364225,0.0009823517137760862,128.22240667490084,2989.3532019136605,425.7631180000026
joint-mip-admm,190,664279.3869167903,false,false,0.006246653758468557,0.0120460558895219,128.57198718476215,2989.0721366507173,427.9290654999204
joint-mip-admm,191,664261.8669865174,false,false,0.006307178383490486,0.0009691848516740764,147.88673265506733,2989.1330200330417,429.9978517999407
joint-mip-admm,192,664278.922946951,false,false,0.006307595562044299,0.012078571219856005,147.89651587933167,2990.077566692222,431.9244236999657
joint-mip-admm,193,664266.2341178078,false,false,0.006273318177100751,0.0009634244338119768,127.40998381923308,2990.758112561106,433.76628949993756
joint-mip-admm,194,664242.262341249,false,false,0.006272439200876834,0.012021900633256255,126.81653856488605,2991.3060646709987,435.6673904999625
joint-mip-admm,195,664228.6170588289,false,false,0.006220905068092808,0.0009842252826293696,145.86385124798923,2988.4066588016544,437.6566129999701
joint-mip-admm,196,664243.6002291283,false,false,0.006215047620825032,0.012004466908771438,145.72651150570724,2989.669970592974,439.5553833999438
joint-mip-admm,197,664224.0564353296,false,false,0.006213513604779397,0.000957155248479058,128.73887145849562,2992.9378487123317,441.29939870000817
joint-mip-admm,198,664194.9099658084,false,false,0.0062167438375005935,0.011999197895414038,128.85490948965017,2992.088532502133,443.26691899995785
joint-mip-admm,199,664185.3577046484,false,false,0.00620361641440903,0.0010167192650969992,145.45847741744223,2986.1489788454805,445.2312916999217
joint-mip-admm,200,664207.9346031826,false,false,0.00620797896044778,0.012002909097465375,145.56076897202422,3001.552034241225,447.0100374999456
joint-mip-admm,201,664184.0116668644,false,false,0.006182786635828386,0.0010212753936931218,129.5496109969351,3003.3434571885646,449.2585661999183
joint-mip-admm,202,664158.192539633,false,false,0.0061793757365815605,0.012022362349281779,129.49010634146893,3007.5061585433887,451.02427279995754
joint-mip-admm,203,664154.1502193721,false,false,0.006179830042886469,0.0009636548202835438,144.90075394045292,3008.302895262838,453.1584876999259
joint-mip-admm,204,664164.2030841241,false,false,0.006173776179548063,0.01199464143557516,144.75880512193035,3010.8901867214367,455.35145469999406
joint-mip-admm,205,664144.9237102307,false,false,0.006171231919506082,0.0009563231688638485,126.80734427992694,3010.857276637176,457.51502900000196
joint-mip-admm,206,664129.6534520774,false,false,0.006173696390346595,0.011952640343864895,126.95149389295082,3009.2921341166434,459.2870889999904
joint-mip-admm,207,664109.5805777287,false,false,0.006161672941328411,0.0009560417873059057,144.4750149881225,3006.286383167056,461.6460418999195
joint-mip-admm,208,664124.801987118,false,false,0.006171640257573774,0.01195720779243381,144.70872433788426,3003.360311127564,463.6745198999997
joint-mip-admm,209,664106.1970152558,false,false,0.006158679587260352,0.0009633430604680249,128.74549108817627,3003.449539645105,465.7301970999688
joint-mip-admm,210,664087.6898640788,false,false,0.00615026935599583,0.011940131949226718,129.0207160666214,3005.0664027067432,467.5726189999841
joint-mip-admm,211,664077.9963893094,false,false,0.006145584688732719,0.0009680655796248105,144.09778873294394,3011.4412508607224,469.28145369992126
joint-mip-admm,212,664083.3388362149,false,false,0.00612499959232049,0.011889817238299627,143.61512112337496,3010.0186843339325,471.00576689990703
joint-mip-admm,213,664071.7621143186,false,false,0.00611386399510605,0.0009647784256061054,128.20455605036676,3013.7949227636554,472.7683549999492
joint-mip-admm,214,664053.9304987624,false,false,0.006106314490094578,0.01185604309596322,128.4495422689766,3014.4705164329475,474.96013189991936
joint-mip-admm,215,664037.1277306436,false,false,0.006095039007287362,0.0009492967542447106,142.91262480159148,3004.9400638061106,477.0880442999769
joint-mip-admm,216,664047.8195999503,false,false,0.006079957241584499,0.011828403813561983,142.55899696226737,3003.2077258016125,479.1399711999111
joint-mip-admm,217,664036.3902409005,false,false,0.0060815944689376344,0.0009053549408475914,128.39999666029067,3002.819151148352,480.8867099999916
joint-mip-admm,218,664021.1326460543,false,false,0.0060708385904652,0.01178524893182531,127.94605322088545,3003.3259081286155,482.65784749994054
joint-mip-admm,219,664004.3536061051,false,false,0.006053954241463044,0.001163046614253353,141.9492957156137,3002.7797223406756,484.49837709998246
joint-mip-admm,220,664027.5545464349,false,false,0.006046167546748249,0.011775812103592354,141.76671760829083,3005.9859361441668,486.51483759994153
joint-mip-admm,221,664013.1901150984,false,false,0.006044208468264811,0.0007005330173098234,127.52710293948306,3006.103756377725,488.3599317999324
joint-mip-admm,222,664000.4134254594,false,false,0.0060405941545790265,0.011763983066044204,127.54245979288018,3005.1304004118842,490.7955183999147
joint-mip-admm,223,663989.4216685393,false,false,0.006037172962270576,0.0005026986706747262,141.55581908364675,3009.185965785851,492.7247461999068
joint-mip-admm,224,664008.1676178542,false,false,0.006033986739601205,0.011747213633285458,141.48111002558693,3008.88945960836,494.76224119996186
joint-mip-admm,225,664003.5925151773,false,false,0.0060276422166452015,0.0005510650830190533,127.69313882788961,3009.709822133816,496.76163429999724
joint-mip-admm,226,663988.9639754039,false,false,0.006022159337413013,0.011731716103925427,127.67834123677227,3008.8943168951564,498.5387780999299
joint-mip-admm,227,663986.2770739571,false,false,0.006016594384717355,0.0006487021840584212,141.07330534082314,3009.2552499361727,500.52945139992516
joint-mip-admm,228,663999.9164784625,false,false,0.006005212180554054,0.011707238525956676,140.8064209796363,4684.691913714081,502.51662969996687
joint-mip-admm,229,663992.590498757,false,false,0.005994407342963748,0.0008400630050193203,126.66604555543414,3010.2184620143908,504.326716999989
joint-mip-admm,230,663977.2949787702,false,false,0.005992381282752923,0.01168272472662435,126.65701838670816,3010.564928107998,506.13733489997685
joint-mip-admm,231,663975.4724348086,false,false,0.005981914516028697,0.0,140.26015397023448,3010.564928107998,508.07270169991534
joint-mip-admm,232,663990.5476838268,false,false,0.005975194716614229,0.011666233678470417,140.1025886976887,3015.1210820719316,510.3516483999556
joint-mip-admm,233,663981.6633822195,false,false,0.005968525077208353,0.0,127.30034758038532,3015.1210820719316,512.6818716999842
joint-mip-admm,234,663965.021967352,false,false,0.005970040752547923,0.011665757070169036,127.49506109862412,4476.79115566323,514.45232079993
joint-mip-admm,235,663959.4067735502,false,false,0.005963527422016224,0.0008515357872324048,139.8290246381723,5206.945587601267,516.7156950999051
joint-mip-admm,236,663971.9618904816,false,false,0.005959283807592364,0.011647522327407622,139.72952333198958,5607.863934812177,518.8089017999591
joint-mip-admm,237,663964.7212609155,false,false,0.005952219620837029,0.0005674821214147197,128.08622476987327,3020.507386599792,520.8802018999122
joint-mip-admm,238,663951.5536192942,false,false,0.005953169481627052,0.011641049438927631,128.48259154043646,3023.833916339645,522.9370252999943
