run_id,purpose,equation,scope,entity,t,residual,tolerance,unit,pass
open_flexible--p2--swm--clarabel,swm,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,1,2,2.6589313615926143e-14,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,2,2,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,2,2,2.9704212423098397e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,2,2,2.810751631443509e-12,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,2,2,5.551115123125783e-16,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,2,2,1.3441005392023087e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,3,2,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,3,2,2.974744311989852e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,3,2,2.9080765573397116e-12,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,3,2,1.1102230246251565e-16,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,3,2,1.3583527219696023e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,1,2,4.417039650705945e-15,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,2,2,5.610529402177988e-15,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,grid,model,1,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_grid,model,1,3,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,root_voltage,model,1,3,2.220446049250313e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,P_branch,model,1,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,Q_branch,model,1,3,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,ell,model,1,3,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,voltage_drop,model,1,3,2.8066479058918604e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,branch_socp,model,1,3,0.0,1.0e-6,pu⁴,true
open_flexible--p2--swm--clarabel,swm,branch_equality,electric_original,1,3,7.356151265538319e-7,1.0e-6,pu⁴,true
open_flexible--p2--swm--clarabel,swm,P_branch,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,Q_branch,model,2,3,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,ell,model,2,3,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,voltage_drop,model,2,3,2.50545569534244e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,branch_socp,model,2,3,0.0,1.0e-6,pu⁴,true
open_flexible--p2--swm--clarabel,swm,branch_equality,electric_original,2,3,1.2245520827299829e-6,1.0e-6,pu⁴,false
open_flexible--p2--swm--clarabel,swm,voltage,model,1,3,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,1,3,2.3835404136529625e-13,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,1,3,2.0816681711721685e-16,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,1,3,5.988265439071938e-15,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,1,3,1.24609524088104e-13,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,1,3,2.7084324274364814e-14,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,2,3,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,2,3,2.931043128956423e-6,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,2,3,1.7745681313297013e-10,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,2,3,2.220446049250313e-16,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,2,3,3.208772039742236e-7,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,3,3,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,3,3,2.956411451954244e-6,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,3,3,2.8124738649104586e-10,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,3,3,2.220446049250313e-16,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,3,3,3.208712596458607e-7,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,1,3,1.800029309634299e-13,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,2,3,6.942797031728176e-15,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,grid,model,1,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_grid,model,1,4,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,root_voltage,model,1,4,6.661338147750939e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,P_branch,model,1,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,Q_branch,model,1,4,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,ell,model,1,4,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,voltage_drop,model,1,4,7.805442490266268e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,branch_socp,model,1,4,0.0,1.0e-6,pu⁴,true
open_flexible--p2--swm--clarabel,swm,branch_equality,electric_original,1,4,1.7945646397198034e-6,1.0e-6,pu⁴,false
open_flexible--p2--swm--clarabel,swm,P_branch,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,Q_branch,model,2,4,0.0,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,ell,model,2,4,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,voltage_drop,model,2,4,4.551650126683598e-16,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,branch_socp,model,2,4,0.0,1.0e-6,pu⁴,true
open_flexible--p2--swm--clarabel,swm,branch_equality,electric_original,2,4,1.693630751324962e-6,1.0e-6,pu⁴,false
open_flexible--p2--swm--clarabel,swm,voltage,model,1,4,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,1,4,1.6653345369377348e-16,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,1,4,3.3306690738754696e-16,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,1,4,4.496403249731884e-15,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,1,4,2.072810239422962e-13,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,1,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,1,4,2.740637727879754e-14,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,2,4,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,2,4,7.411573715865316e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,2,4,1.1871753580194877e-13,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,2,4,4.440892098500626e-16,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,2,4,2.8922025052668943e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,2,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,voltage,model,3,4,0.0,1.0e-6,pu²,true
open_flexible--p2--swm--clarabel,swm,electric_balance,model,3,4,7.495513099087248e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,reactive_balance,model,3,4,8.269079865286244e-14,3.0e-6,Mvar,true
open_flexible--p2--swm--clarabel,swm,mass_balance,heat,3,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,heat_balance,heat,3,4,2.9060170381178807e-9,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,port_mass,heat,3,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,port_heat,heat,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,1,4,2.4321690494932824e-13,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,1,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,1,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,R4-P4,heat,2,4,2.3346342220564864e-14,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_heat,heat,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,pipe_mass,heat,2,4,0.0,1.1e-5,kg/s,true
open_flexible--p2--swm--clarabel,swm,cash_cancellation,ledger,all,0,1.4210854715202004e-13,0.0001679183857460422,USD,true
open_flexible--p2--swm--clarabel,swm,utility_identity,ledger,all,0,1.4210854715202004e-13,0.0001679183857460422,USD,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,3,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_balance,ledger,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,contract_bound,ledger,3,4,0.0,3.0e-6,MW,true
open_flexible--p2--swm--clarabel,swm,cost_recomputed,model,all,0,4.680804150325457e-5,0.0001679183857460422,USD,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,1,5.61391474590378e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,1,4.849629373222365e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,2,1,1.438616839363026e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,1,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,1,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,heat_conversion,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,R4-P2,model,2,1,4.127115095937375e-18,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,battery_mode,model,2,1,0.0,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,binary,model,2,1,2.7064465060296158e-14,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,charge_exclusive,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,discharge_exclusive,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,2,5.637333271289753e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,2,4.894924228383162e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,2,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,2,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,heat_conversion,model,2,2,2.7755575615628914e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,R4-P2,model,2,2,3.8755727803824495e-19,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,battery_mode,model,2,2,0.0,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,binary,model,2,2,2.6867397195928788e-14,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,charge_exclusive,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,discharge_exclusive,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,3,3.169749666947466e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,3,6.350262033639182e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,3,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,3,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,heat_conversion,model,2,3,5.551115123125783e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,R4-P2,model,2,3,1.417876243677555e-17,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,battery_mode,model,2,3,0.0,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,binary,model,2,3,2.704716260340019e-14,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,charge_exclusive,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,discharge_exclusive,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,4,5.615695391756359e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,4,4.8285311873897565e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,heat_conversion,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,R4-P2,model,2,4,1.3414328436768346e-17,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,battery_mode,model,2,4,0.0,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,binary,model,2,4,2.708944180085382e-14,1.0e-6,1,true
open_flexible--p2--agnb--clarabel,agnb,charge_exclusive,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,discharge_exclusive,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,energy,model,2,1,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,energy,model,2,2,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,energy,model,2,3,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,energy,model,2,4,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,energy,model,2,5,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,initial,model,2,0,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,terminal,model,2,4,0.0,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,3,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,retail_bound,model,2,4,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,1,5.055719773904407e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,1,2.550422140002348e-18,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,1,2.2424718752329075e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,3,1,1.5565912844958602e-16,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,3,1,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
open_flexible--p2--agnb--clarabel,agnb,heat_conversion,model,3,1,2.7755575615628914e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,R4-P2,model,3,1,1.807217465663695e-17,1.2e-6,MWh,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,2,4.64476091762055e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,2,0.0,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,2,1.590233873036463e-17,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,devices,model,3,2,8.368267890919652e-18,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,PV,model,3,2,1.556807940661616e-16,3.0e-6,MW,true
open_flexible--p2--agnb--clarabel,agnb,demand,model,3,2,0.0,3.0e-6,MW,true
