record_id,run_id,id,group,entity,t,residual,unit,tolerance,normalized,pass
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,5-19,heat,building,4,4.163336342344337e-17,MW,2.0e-6,2.0816681711721685e-11,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,heat-nonnegative,heat,building,4,0.0,MW,2.0e-6,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,5-31,electric,building,4,0.0,MW,0.000101,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,load-return,heat,building,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,R5-D-building,comfort,building,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,building-energy,comfort,building,4,4.163336342344337e-17,MWh,2.0e-6,2.0816681711721685e-11,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,5-28,comfort,building,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,terminal,comfort,building,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,5-25-26-S,heat,h12,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,transport-weight-S,heat,h12,4,0.0,1,1.0e-6,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,5-25-26-R,heat,h12,4,0.0,K,0.0001,0.0,true
market_no_call--highs,r5-dispatch-8e7ce8c7-016c-4693-ab6e-8bf96f283d80,transport-weight-R,heat,h12,4,0.0,1,1.0e-6,0.0,true
