mode,stage,run_id,time_h,device,kind,P_MW,H_MW
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,EB2,EB,0.6821720919889509,0.6344200455497244
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,PV1,PV,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,PV2,PV,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,PV3,PV,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,EB2,EB,0.8226020355925465,0.7650198931010683
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,PV1,PV,0.1,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,PV2,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,PV3,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,EB2,EB,0.6745870593381497,0.6273659651844792
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,PV1,PV,0.1,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,PV2,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,PV3,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,EB2,EB,0.688619499545493,0.6404161345773085
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,PV1,PV,0.0999999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,PV2,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,PV3,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,EB2,EB,0.7039897023823083,0.6547104232155467
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,PV1,PV,0.1,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,PV2,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,PV3,PV,0.1499999999999999,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,EB2,EB,0.7168990884707033,0.666716152277754
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,PV1,PV,0.39999999999999997,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,PV2,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,PV3,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,EB2,EB,0.7268789566336022,0.6759974296692501
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,PV1,PV,0.4,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,PV2,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,PV3,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,EB2,EB,0.7333648762569492,0.6820293349189628
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,PV1,PV,0.39999999999999997,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,PV2,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,PV3,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,EB2,EB,0.7354833767691628,0.6839995403953214
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,PV1,PV,0.39999999999999997,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,PV2,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,PV3,PV,0.6000000000000001,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,EB2,EB,0.7344939046685587,0.6830793313417596
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,PV1,PV,0.8,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,PV2,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,PV3,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,EB2,EB,0.7290034607556258,0.6779732185027321
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,PV1,PV,0.8,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,PV2,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.25,PV3,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,EB2,EB,0.7219855192860355,0.6714465329360131
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,PV1,PV,0.8,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,PV2,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.5,PV3,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,EB2,EB,0.71277643793395,0.6628820872785735
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,PV1,PV,0.8,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,PV2,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.75,PV3,PV,1.2000000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,EB2,EB,0.7001133400524446,0.6511054062487736
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,PV1,PV,1.3,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,PV2,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.0,PV3,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,EB2,EB,0.6769161611063311,0.629532029828888
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,PV1,PV,1.3,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,PV2,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.25,PV3,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,EB2,EB,0.6521196383062368,0.6064712636248002
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,PV1,PV,1.3,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,PV2,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.5,PV3,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,EB2,EB,0.6297417307520045,0.5856598095993641
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,PV1,PV,1.3,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,PV2,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,9.75,PV3,PV,1.9500000000000002,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,EB2,EB,0.6088822247267709,0.566260468995897
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,PV1,PV,1.7,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,PV2,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.0,PV3,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,EB2,EB,0.5839420322119555,0.5430660899571187
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,PV1,PV,1.7,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,PV2,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.25,PV3,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,EB2,EB,0.5623664100848635,0.5230007613789232
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,GT1,GT,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,PV1,PV,1.7,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,PV2,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.5,PV3,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,EB2,EB,0.5473867120383425,0.5090696421956586
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,GT1,GT,1.9999999999999996,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,PV1,PV,1.7,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,PV2,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,10.75,PV3,PV,2.55,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,EB2,EB,0.5365710530059267,0.4990110792955118
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,GT1,GT,1.9999999999999998,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,PV1,PV,1.92,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,PV2,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.0,PV3,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,EB2,EB,0.5255292569052521,0.48874220892188447
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,GT1,GT,1.9999999999999998,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,PV1,PV,1.92,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,PV2,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.25,PV3,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,EB2,EB,0.5159113581392969,0.47979756306954613
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,GT1,GT,1.9999999999999998,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,PV1,PV,1.92,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,PV2,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.5,PV3,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,CHP2,CHP,6.0,7.199999999999999
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,EB2,EB,0.5089491045159779,0.4733226671998594
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,GT1,GT,1.9999999999999998,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,PV1,PV,1.92,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,PV2,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,11.75,PV3,PV,2.88,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,CHP2,CHP,5.972034247352886,7.166441096823462
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,EB2,EB,0.5035876989302331,0.4683365600051168
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,PV1,PV,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,PV2,PV,3.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.0,PV3,PV,3.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,CHP2,CHP,5.856238055400122,7.027485666480146
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,EB2,EB,0.4965510213900257,0.46179244989272394
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,PV1,PV,2.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,PV2,PV,3.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.25,PV3,PV,3.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,CHP1,CHP,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,CHP2,CHP,5.744247628290715,6.893097153948858
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,EB1,EB,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,EB2,EB,0.4891752421832142,0.4549329752303892
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,GT1,GT,0.0,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,12.5,PV1,PV,2.0,0.0
