run_id,case,method,pattern,equation,scope,entity,t,residual,tolerance,unit,pass
import_flexible--distributed,import_flexible,distributed,13,PV,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,heat_conversion,model,2,4,1.3877787807814457e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P2,model,2,4,3.014060863686021e-18,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,battery_mode,model,2,4,0.0,1.0e-6,1,true
import_flexible--distributed,import_flexible,distributed,13,binary,model,2,4,8.573142196155459e-13,1.0e-6,1,true
import_flexible--distributed,import_flexible,distributed,13,charge_exclusive,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,discharge_exclusive,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,2,1,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,2,2,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,2,3,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,2,4,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,2,5,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,initial,model,2,0,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,terminal,model,2,4,0.0,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,1,6.186169143582266e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,1,7.891404090962054e-18,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,1,6.1386363421153e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,PV,model,3,1,4.977252169977294e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,heat_conversion,model,3,1,2.7755575615628914e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P2,model,3,1,5.0463638321232604e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,2,8.102842417752621e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,2,2.6168897633336678e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,2,7.779051470326199e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,PV,model,3,2,4.763803356691291e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,heat_conversion,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P2,model,3,2,6.104115314651165e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,3,5.999101051374569e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,3,5.240170104174084e-19,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,3,5.242206303443949e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,PV,model,3,3,4.999969937080635e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,heat_conversion,model,3,3,2.7755575615628914e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P2,model,3,3,5.4831423618880124e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,4,6.180338310708572e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,4,1.2189395317125928e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,devices,model,3,4,6.591494363770734e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,PV,model,3,4,4.956429326890208e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,demand,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
import_flexible--distributed,import_flexible,distributed,13,heat_conversion,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P2,model,3,4,4.88583697882671e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,3,1,5.045858301528776e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,3,2,2.880816279626115e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,3,3,1.6895889128120194e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,3,4,1.6747768332964053e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,energy,model,3,5,4.885347529355327e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,initial,model,3,0,5.045858301528776e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,terminal,model,3,4,4.885347529355327e-17,1.2e-6,MWh,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-P,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-B2-H,model,3,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,grid,model,1,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_grid,model,1,1,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,root_voltage,model,1,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,1,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,1,1,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,1,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,1,1,5.652081450438495e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,1,1,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,1,1,1.0091888560589957e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,2,1,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,2,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,2,1,4.837405161769309e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,2,1,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,2,1,2.251805480148715e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,1,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,1,1,2.7755575615628914e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,1,1,1.1102230246251565e-16,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,1,1,5.551115123125783e-17,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,1,1,1.4016565685892601e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,1,7.539195680484756e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,2,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,2,1,2.62234678416462e-13,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,2,1,3.5897673722473655e-13,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,2,1,5.551115123125783e-17,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,2,1,2.2364542336811288e-7,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,3,1,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,3,1,2.635947016216278e-13,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,3,1,3.4591080000367924e-13,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,3,1,3.3306690738754696e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,3,1,3.3302874347107547e-12,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,1,1,1.5096431049688164e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,1,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,2,1,1.9606712087227862e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,2,1,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,grid,model,1,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_grid,model,1,2,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,root_voltage,model,1,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,1,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,1,2,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,1,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,1,2,7.046805901387426e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,1,2,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,1,2,7.926576864845936e-8,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,2,2,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,2,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,2,2,2.2048267617029438e-18,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,2,2,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,2,2,9.091922582252915e-8,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,1,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,1,2,5.551115123125783e-17,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,1,2,1.1102230246251565e-16,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,1,2,1.1102230246251565e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,1,2,4.579669976578771e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,2,7.501537556860134e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,2,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,2,2,1.3529780081289466e-6,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,2,2,3.318387231665554e-13,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,2,2,2.220446049250313e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,2,2,5.718288301204133e-9,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,3,2,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,3,2,2.0872192862952943e-13,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,3,2,1.4924173008523667e-13,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,3,2,3.3306690738754696e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,3,2,8.542194729344033e-13,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,1,2,4.479923376710104e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,1,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,2,2,6.700369425960417e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,2,2,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,grid,model,1,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_grid,model,1,3,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,root_voltage,model,1,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,1,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,1,3,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,1,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,1,3,6.847753158782666e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,1,3,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,1,3,1.11807122482252e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,2,3,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,2,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,2,3,1.528894469794012e-19,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,2,3,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,2,3,1.3509181144870028e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,1,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,1,3,2.220446049250313e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,1,3,1.1102230246251565e-16,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,1,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,1,3,1.2004286453759505e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,1,3,7.531716689404187e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,2,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,2,3,2.999680209017641e-6,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,2,3,1.8771414977969414e-11,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,2,3,2.220446049250313e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,2,3,2.4547639258798437e-7,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,3,3,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,3,3,7.278899705198683e-13,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,3,3,2.7711166694643907e-13,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,3,3,3.3306690738754696e-16,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,3,3,3.006928039894774e-12,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,port_heat,heat,3,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,1,3,1.3639263329867646e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,1,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,R4-P4,heat,2,3,1.6692376647586826e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,pipe_mass,heat,2,3,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,grid,model,1,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_grid,model,1,4,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,root_voltage,model,1,4,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,1,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,1,4,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,1,4,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,1,4,5.682913449718552e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,1,4,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,1,4,1.1930141610196066e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,P_branch,model,2,4,0.0,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,Q_branch,model,2,4,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,ell,model,2,4,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,voltage_drop,model,2,4,1.7370104649343937e-17,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,branch_socp,model,2,4,0.0,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,branch_equality,electric_original,2,4,2.2367681915382367e-7,1.0e-6,pu⁴,true
import_flexible--distributed,import_flexible,distributed,13,voltage,model,1,4,0.0,1.0e-6,pu²,true
import_flexible--distributed,import_flexible,distributed,13,electric_balance,model,1,4,1.6653345369377348e-16,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,reactive_balance,model,1,4,0.0,3.0e-6,Mvar,true
import_flexible--distributed,import_flexible,distributed,13,mass_balance,heat,1,4,0.0,1.1e-5,kg/s,true
import_flexible--distributed,import_flexible,distributed,13,heat_balance,heat,1,4,1.339206523454095e-15,3.0e-6,MW,true
import_flexible--distributed,import_flexible,distributed,13,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
