mode,stage,run_id,time_h,generation_MW,pcc_MW,critical_MW,critical_served_MW,critical_unserved_MW,heat_unserved_MW
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,13.5,10.161306289148476,0.0,11.962499999999999,9.815360688729893,2.147139311270105,0.13089399811263638
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,13.75,10.10538199006375,0.0,11.962499999999999,9.815360688729893,2.147139311270105,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,10.0,10.719999999999999,0.0,13.750000000000002,10.551290399522973,3.198709600477028,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,10.25,10.719999999999999,0.0,13.750000000000002,10.551290399522976,3.1987096004770255,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,10.5,10.719999999999999,0.0,13.750000000000002,10.55129039952296,3.198709600477042,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,10.75,10.719999999999999,0.0,13.750000000000002,10.551290399522962,3.1987096004770406,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,11.0,10.907787906976736,0.0,13.199999999999998,10.367957066189625,2.8320429338103725,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,11.25,10.367957066189625,0.0,13.199999999999998,10.367957066189625,2.832042933810372,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,11.5,10.907787906976738,0.0,13.199999999999998,10.367957066189627,2.832042933810371,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,11.75,10.367957066189632,0.0,13.199999999999998,10.367957066189634,2.832042933810363,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,12.0,11.2,0.0,12.375,10.092957066189626,2.282042933810374,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,12.25,11.105139892665486,0.0,12.375,10.092957066189634,2.2820429338103674,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,12.5,11.105139892665484,0.0,12.375,10.092957066189635,2.282042933810365,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,12.75,10.092957066189614,0.0,12.375,10.092957066189625,2.282042933810375,1.9876993492693096
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,13.0,10.933900465116283,0.0,11.962499999999999,9.955457066189624,2.007042933810374,0.0
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,13.25,11.040000000000001,0.0,11.962499999999999,9.955457066189624,2.0070429338103746,1.2851666666666675
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,13.5,11.040000000000001,0.0,11.962499999999999,9.955457066189624,2.007042933810374,1.2851666666666675
economic,aggregate-author_event1,r7-recovery-e5b5ceb2-9b42-4ca8-9852-7c593b26e8db,13.75,10.933900465116281,0.0,11.962499999999999,9.955457066189625,2.0070429338103732,0.0
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,10.0,10.719999999999999,0.0,13.750000000000002,10.097572571581164,3.652427428418838,1.0165409137468053
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,10.25,10.719999999999999,0.0,13.750000000000002,10.117890377119245,3.6321096228807566,0.842984385755182
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,10.5,10.719999999999999,0.0,13.750000000000002,10.223892083119498,3.5261079168805036,0.8665708898505589
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,10.75,10.719999999999999,0.0,13.750000000000002,10.316344778468949,3.4336552215310534,1.0980659103669819
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,11.0,10.70438444087334,0.0,13.199999999999998,10.367957066189623,2.832042933810374,0.7967846213214587
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,11.25,11.072,0.0,13.199999999999998,10.367957066189637,2.83204293381036,1.12768923557999
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,11.5,11.072,0.0,13.199999999999998,10.367957066189623,2.832042933810374,1.2258329697549513
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,11.75,11.033424070123573,0.0,13.199999999999998,10.367957066189623,2.832042933810374,0.978672546414719
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,12.0,10.374649579222528,0.0,12.375,10.092957066189625,2.2820429338103754,0.9491112632340214
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,12.25,10.305459907551713,0.0,12.375,10.092957066189635,2.2820429338103647,0.8550661249401649
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,12.5,10.221737037188658,0.0,12.375,10.092957066189637,2.282042933810363,0.6943919083893866
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,12.75,10.249148518601352,0.0,12.375,10.092957066189637,2.282042933810364,0.45209299704548467
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,13.0,10.088044842703438,0.0,11.962499999999999,9.955457066189624,2.0070429338103755,0.45349452616058206
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,13.25,10.074344242269401,0.0,11.962499999999999,9.955457066189634,2.007042933810364,0.3121979886183921
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,13.5,10.06459342901719,0.0,11.962499999999999,9.955457066189634,2.0070429338103635,0.13074693155610828
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,13.75,10.126889654852738,0.0,11.962499999999999,9.955457066189624,2.007042933810374,0.0
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,0.0,3.4,22.46472298817724,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,0.25,3.4,22.464722988177236,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,0.5,3.4,22.473482365183557,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,0.75,3.4,22.48224174218987,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,1.0,3.4,21.255188968353536,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,1.25,3.4,21.262883732177713,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,1.5,3.4,21.27034075004765,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,1.75,3.4,21.27732227600913,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,2.0,3.4,20.463757213749986,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,2.25,3.4,20.47375576907732,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,2.5,3.4,20.487315986727083,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,2.75,3.4,20.50259473153799,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,3.0,3.4,20.10585084966579,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,3.25,3.4,20.733407394446587,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,3.5,3.4,20.518773346223874,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,3.75,3.4,20.27380329866724,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,4.0,3.4,21.95232243031821,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,4.25,3.4,21.663366016881987,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,4.5,3.4,21.461980414593782,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,4.75,4.5,20.39144114214867,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.0,6.0,21.297838936636662,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.25,6.0,21.308793151481723,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.5,6.0,21.486840895951012,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,5.75,6.0,21.399122091988957,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.0,6.4,25.249852035592554,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.25,6.4,25.101837059338155,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.5,6.4,25.115869499545497,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,6.75,6.4,25.131239702382313,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.0,7.6,28.4654790884707,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.25,7.6,28.475458956633602,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.5,7.6,28.481944876256946,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,7.75,7.6,28.484063376769164,NaN,NaN,NaN,NaN
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,8.0,11.2,28.171313904668562,NaN,NaN,NaN,NaN
