owner,id,run_id,status,model_pass,kkt_pass,cost_complete,comfort_outcome,peak_excess_K,net_cost_CNY,called_energy_MWh,mismatch_MWh,trained_label,day_ahead_cost_CNY,device_cost_CNY,real_time_settlement_CNY,delivery_penalty_CNY,physical_max_normalized,lp_kkt_max_normalized,lp_gap_normalized,elapsed_sec,budget_overrun_sec
3B,test_000782,r9-day-91e77324-1f44-4490-8331-f4f1c23b465a,solver_optimal,true,true,true,pass,0.0,384279.63226516725,9.819772810218707e-13,9.189472358409223e-14,0,292050.3464153371,92229.28584982963,3.204959853064793e-10,1.8378944716818447e-10,4.848743628826924e-7,6.513850860424996e-6,2.492920317983948e-10,1.7360000610351562,0.0
3B,test_000783,r9-day-7e7650aa-9581-4820-9fb7-55e37d219f7f,solver_optimal,true,true,true,pass,0.0,384194.5616254754,1.1132332127417962e-12,6.637163738436792e-14,0,292050.3464153371,92144.21521013818,1.8329160411667547e-11,1.3274327476873584e-10,1.7905676941154525e-7,2.405594126341643e-6,3.995513494125013e-10,1.564000129699707,0.0
3B,test_000784,r9-day-3b66e8a0-bdd3-483f-99e8-9b033c918d96,solver_optimal,true,true,true,pass,0.0,383898.50254585047,1.1038893109465904e-12,5.254171662548137e-14,0,292050.3464153371,91848.15613051338,-1.4410801441044897e-10,1.0508343325096274e-10,7.629598228243699e-8,1.9391895496786065e-6,4.0876096887386326e-10,1.6180000305175781,0.0
3B,test_000785,r9-day-49346f75-b388-4684-8198-e36f34c87dcb,solver_optimal,true,true,true,pass,0.0,389051.19938394416,1.2600766973809884e-12,8.16619295083141e-14,0,292050.3464153371,97000.85296860684,3.107913926214678e-11,1.6332385901662821e-10,2.4232349460362457e-6,3.2599618341109954e-5,1.530187939454298e-10,1.4129998683929443,0.0
3B,test_000786,r9-day-12512a74-e058-4d51-9a13-977055152146,solver_optimal,true,true,true,pass,0.0,384750.46079193783,1.113441111466969e-12,5.987576821492065e-14,0,292050.3464153371,92700.11437660074,-1.494285584158206e-10,1.1975153642984129e-10,6.045297595846932e-6,8.125056615949527e-5,2.9825895167261275e-10,1.367999792098999,0.0
3B,test_000787,r9-day-63c47b1a-d3a8-4e9b-930e-ec8e15e9ecff,solver_optimal,true,true,true,pass,0.0,387401.5590686995,1.286658225960474e-12,6.327713549801873e-14,0,292050.3464153371,95351.21265336259,-3.3484468531241876e-10,1.2655427099603748e-10,2.3305801732931286e-7,3.1342270897000536e-6,3.357504599211628e-11,1.5290000438690186,0.0
3B,test_000788,r9-day-72ddf55b-245a-4933-9331-4983d256dc62,solver_optimal,true,true,true,pass,0.0,383968.7223948016,1.0826618221226038e-12,7.684939250692677e-14,0,292050.3464153371,91918.37597946392,4.2244607811880996e-10,1.5369878501385353e-10,1.7394086171407253e-7,2.3371410784735797e-6,7.75735905461687e-11,1.4200000762939453,0.0
3B,test_000789,r9-day-feb86b77-5a5d-4560-8ca8-d8ef6ee1ec85,solver_optimal,true,true,true,pass,0.0,386486.54944701534,1.3116499781426756e-12,4.742464309513992e-14,0,292050.3464153371,94436.20303167783,3.128576508970582e-10,9.484928619027984e-11,1.34718902700115e-7,1.8200377507911352e-6,6.1637019537879904e-12,1.5769999027252197,0.0
3B,test_000790,r9-day-8cd25acc-fec7-4eec-93b8-445ec44e9e4b,solver_optimal,true,true,true,pass,0.0,384403.9860089907,1.03490687370352e-12,8.107710130777361e-14,0,292050.3464153371,92353.63959365347,-7.791243206156651e-11,1.6215420261554721e-10,1.2917722447269853e-7,1.1667474985843694e-6,1.5756731724265087e-10,1.4689998626708984,0.0
3B,test_000791,r9-day-001608e8-c7db-4502-aff1-2827d759084b,solver_optimal,true,true,true,pass,0.0,385878.26079739403,8.138969101290466e-13,7.097234754243724e-14,0,292050.3464153371,93827.91438205687,-8.654552630105173e-11,1.4194469508487448e-10,3.007016857736744e-7,4.038562259495853e-6,3.8927975180682793e-10,1.3559999465942383,0.0
3B,test_000792,r9-day-2dee82d0-d1e2-4766-a8db-acf19b7b33b3,solver_optimal,true,true,true,pass,0.0,386661.6902803746,8.249896316950023e-13,7.580584347531964e-14,0,292050.3464153371,94611.34386503718,1.3118608421791577e-10,1.5161168695063927e-10,1.48929757415317e-7,2.009154538624865e-6,6.613713845058313e-11,1.4850001335144043,0.0
3B,test_000793,r9-day-f5655508-6786-43ed-8e86-81c9e65e8e0d,solver_optimal,true,true,true,pass,0.0,384631.6907806974,9.943794465128583e-13,5.812595973606159e-14,0,292050.3464153371,92581.34436536011,7.511999911002932e-11,1.1625191947212317e-10,1.0061285138363019e-7,1.3558578347494854e-6,9.116427170408085e-11,1.4110000133514404,0.0
3B,test_000794,r9-day-9a43f957-6c18-44fc-8d2f-e54e1a4481c9,solver_optimal,true,true,true,pass,0.0,384747.30787514325,1.3528618861836338e-12,5.72147666360677e-14,0,292050.3464153371,92696.96145980642,-4.1359129454576767e-10,1.144295332721354e-10,1.0402345651527867e-7,1.3988255499278878e-6,3.861799879740887e-10,1.3369998931884766,0.0
3B,test_000795,r9-day-b3ccb4a0-ac94-43a1-8545-3e107d1f839b,solver_optimal,true,true,true,pass,0.0,385299.120368526,1.3296544547311367e-12,4.319434721842401e-14,0,292050.3464153371,93248.77395318933,-4.791459673469945e-10,8.638869443684801e-11,3.4845015761675313e-7,4.685118916669654e-6,2.3096104779666578e-10,1.2809998989105225,0.0
3B,test_000796,r9-day-39ae3fbe-01c7-4aba-ba58-384920095d9a,solver_optimal,true,true,true,pass,0.0,384826.15754865156,1.3924624250101652e-12,4.370356489550027e-14,0,292050.3464153371,92775.81113331445,-1.3451995073410212e-10,8.740712979100055e-11,1.416172734636234e-7,1.7462057308412436e-6,1.552818121458608e-10,1.315000057220459,0.0
3B,test_000797,r9-day-06e6b2c5-93c1-410d-a6f7-c9b922983e9d,solver_optimal,true,true,true,pass,0.0,388002.385633961,1.3136461535836877e-12,9.75117069212231e-14,0,292050.3464153371,95952.0392186234,3.2465408139614743e-10,1.950234138424462e-10,1.041939867718611e-6,1.4002850341468621e-5,1.4255872440082206e-10,1.3650000095367432,0.0
3B,test_000798,r9-day-d438b645-3105-4fb7-bd18-cd18e335fe11,solver_optimal,true,true,true,pass,0.0,384530.87158193643,1.0066027321915443e-12,7.727388823584024e-14,0,292050.3464153371,92480.52516659908,7.213145636342233e-11,1.545477764716805e-10,2.0418111645881257e-7,1.140917153773245e-6,9.441067858656046e-11,1.4079999923706055,0.0
3B,test_000799,r9-day-dbf73678-f1fe-4186-8f8b-5ec262434a2f,solver_optimal,true,true,true,pass,0.0,385978.5734301042,1.0370466030442554e-12,6.32557763858428e-14,0,292050.3464153371,93928.22701476672,2.422581246719346e-10,1.265115527716856e-10,6.764366844436154e-8,9.146003836975476e-7,6.971665558784083e-11,1.43399977684021,0.0
3B,test_000800,r9-day-58d94016-6d74-4cbf-b9d0-92c85ec17410,solver_optimal,true,true,true,pass,0.0,386889.0194438662,8.124783262070165e-13,9.487347274729029e-14,0,292050.3464153371,94838.6730285289,8.641762860861488e-11,1.8974694549458057e-10,2.1827872842550278e-7,2.9290958034600373e-6,4.756597257994842e-11,1.3949999809265137,0.0
3B,test_000801,r9-day-86843490-5771-4be7-8e69-29f1054466a3,solver_optimal,true,true,true,pass,0.0,385564.4772686928,9.105324668904883e-13,1.0727294361014596e-13,0,292050.3464153371,93514.13085335551,-6.630926918660407e-11,2.145458872202919e-10,1.0231815394945443e-7,1.3845109159866248e-6,2.5364746061142327e-10,1.6159999370574951,0.0
3B,test_000802,r9-day-21cc9e08-a663-4c27-b442-62f666ff4376,solver_optimal,true,true,true,pass,0.0,384966.23901071836,1.4232328713541407e-12,3.9461545208642706e-14,0,292050.3464153371,92915.8925953808,3.4454785691195863e-10,7.892309041728541e-11,3.916511559509672e-7,5.253742813338025e-6,8.92698918180702e-11,1.2209999561309814,0.0
3B,test_000803,r9-day-ab33ee77-2a0d-4eec-90f4-8e0b711ca3ef,solver_optimal,true,true,true,pass,0.0,384947.671221071,5.833963078483885e-13,1.0415254641911843e-13,0,292050.3464153371,92897.32480573353,1.4134116099739913e-10,2.0830509283823685e-10,7.297558113350533e-6,9.807233274225303e-5,9.35171535832947e-10,1.2950000762939453,0.0
3B,test_000804,r9-day-d5a36741-6e14-43a6-8b42-d382571d0b3b,solver_optimal,true,true,true,pass,0.0,384027.83680000703,9.988511279419563e-13,9.511135521785481e-14,0,292050.3464153371,91977.49038466939,3.7164937793932045e-10,1.9022271043570962e-10,1.261923898709938e-7,1.7011274636570088e-6,1.1074819085903859e-11,1.246999979019165,0.0
3B,test_000805,r9-day-8a0d6844-17ae-4f03-9cd4-1a12a817502e,solver_optimal,true,true,true,pass,0.0,384274.17985958693,9.255393198076093e-13,6.750746516618279e-14,0,292050.3464153371,92223.83344424955,1.7581811562195074e-10,1.350149303323656e-10,1.9554136088117957e-7,2.6411759135481777e-6,1.9250269605567084e-10,1.312000036239624,0.0
3B,test_000806,r9-day-48528095-0892-4996-b6b3-fc7402f26267,solver_optimal,true,true,true,pass,0.0,384050.30171639123,8.511902734094742e-13,8.489216384527163e-14,0,292050.3464153371,91999.9553010539,3.004316795340854e-11,1.6978432769054325e-10,2.006572685786523e-7,2.694434279877822e-6,1.6766345257009228e-10,1.440999984741211,0.0
3B,test_000807,r9-day-353e4e73-eede-40e9-a59c-fc8adf20ee13,solver_optimal,true,true,true,pass,0.0,385040.5175441332,1.407732376194219e-12,4.22692881345676e-14,0,292050.3464153371,92990.17112879574,2.1008332851124582e-10,8.45385762691352e-11,1.6655121726216748e-7,2.2415138141307005e-6,4.2877916280528334e-10,1.3489999771118164,0.0
3B,test_000808,r9-day-77d8a835-3922-4be3-b9b5-d99174a5dc28,solver_optimal,true,true,true,pass,0.0,384512.1226669853,8.959676930872292e-13,9.805339786765514e-14,0,292050.3464153371,92461.77625164788,1.3174030755180865e-10,1.961067957353103e-10,2.9046987037872896e-7,3.907892270270651e-6,1.8099049348863552e-10,1.2730000019073486,0.0
3B,test_000809,r9-day-662a6cbf-8916-4abb-bb73-40a074b8c5b5,solver_optimal,true,true,true,pass,0.0,383398.43099205237,1.1921056851795017e-12,6.537040104201722e-14,0,292050.3464153371,91348.08457671506,7.768790055706633e-11,1.3074080208403443e-10,2.2168933355715126e-7,2.971693299818062e-6,1.2425541193032602e-10,1.3020000457763672,0.0
3B,test_000810,r9-day-cb2647c4-e27e-444f-8d50-58b1c927fbb0,solver_optimal,true,true,true,pass,0.0,384623.54444220784,1.4510482855670946e-12,5.1828578842366843e-14,0,292050.3464153371,92573.1980268712,-6.035904220880184e-10,1.0365715768473369e-10,9.868017514236271e-7,1.3275453346497355e-5,1.2732682446117717e-10,1.3480000495910645,0.0
3B,test_000811,r9-day-1016a4a4-0ff5-4681-904d-27705274b143,solver_optimal,true,true,true,pass,0.0,383782.27918803674,1.2146593275474004e-12,6.076459474750877e-14,0,292050.3464153371,91731.93277269948,7.790958989062346e-11,1.2152918949501754e-10,5.650235834764317e-7,7.597752500502452e-6,2.96647859197235e-10,1.2000000476837158,0.0
3B,test_000812,r9-day-283f9208-dae2-45b4-953b-e2d2cb9b13c1,solver_optimal,true,true,true,pass,0.0,384971.1117279491,1.7382279260022458e-12,2.8297847760923355e-14,0,292050.3464153371,92920.76531261271,-7.519219025198254e-10,5.659569552184671e-11,1.9275603335699998e-6,2.5904879551365047e-5,2.2707816719055306e-10,1.2920000553131104,0.0
3B,test_000813,r9-day-79854e39-9dff-4231-bd5e-b7dcac94865b,solver_optimal,true,true,true,pass,0.0,384389.0231839329,1.2538692209174714e-12,8.047137819247151e-14,0,292050.3464153371,92338.67676859522,3.4633700352060263e-10,1.6094275638494303e-10,3.126388037344441e-7,4.203930837102225e-6,3.750709827725266e-10,1.2790000438690186,0.0
3B,test_000814,r9-day-dc7b66b0-90e1-4491-9d89-c78950273422,solver_optimal,true,true,true,pass,0.0,386328.05967891903,8.14787095950173e-13,9.770616787455466e-14,0,292050.3464153371,94277.71326358149,2.382961383773363e-10,1.9541233574910933e-10,8.776623872108757e-7,1.1808431994434968e-5,2.2226629394650744e-10,1.3489999771118164,0.0
3B,test_000815,r9-day-fa7a5076-79a1-45c0-8f27-cec12df46fd3,solver_optimal,true,true,true,pass,0.0,384115.3504124021,1.0158078780229314e-12,1.0133080974512403e-13,0,292050.3464153371,92065.00399706497,-9.261782452085755e-11,2.0266161949024807e-10,1.0629719326971099e-7,1.432589796018419e-6,2.9873587777706873e-10,1.4179999828338623,0.0
3B,test_000816,r9-day-b30f6814-05d4-432e-8a52-1cc25c5a820f,solver_optimal,true,true,true,pass,0.0,385707.06994467374,1.134896623338414e-12,5.482646187246088e-14,0,292050.3464153371,93656.72352933661,-1.2345395816737436e-10,1.0965292374492176e-10,1.20508047984913e-7,1.625196798378591e-6,2.8589003555957195e-10,1.4530000686645508,0.0
3B,test_000817,r9-day-e7f7d766-aece-4fd0-8bc5-2b3f8b8110a1,solver_optimal,true,true,true,pass,0.0,384944.9383688452,1.1576908922844173e-12,6.98070721317422e-14,0,292050.3464153371,92894.59195350842,-4.48477521786117e-10,1.396141442634844e-10,2.597810855320404e-7,2.692532897738888e-6,4.542842944332483e-10,1.3919999599456787,0.0
3B,test_000818,r9-day-5ac75f22-e48f-4c3f-9c37-693fde3c9abf,solver_optimal,true,true,true,pass,0.0,384265.94208596955,7.860610046002483e-13,1.0491152324861089e-13,0,292050.3464153371,92215.59567063213,7.863576456657029e-11,2.0982304649722177e-10,1.4551915228366852e-7,1.9588261130335268e-6,2.5721920082756594e-10,1.4710001945495605,0.0
3B,test_000819,r9-day-699c3e47-3040-4e85-80fc-9f3c3996d9e5,solver_optimal,true,true,true,pass,0.0,383844.29809945304,8.675362478153444e-13,9.86000436908445e-14,0,292050.3464153371,91793.95168411551,2.060374981738278e-10,1.97200087381689e-10,1.34718902700115e-7,1.8108233913162056e-6,3.1705607965203127e-12,1.3619999885559082,0.0
3B,test_000820,r9-day-4843fbd6-70e4-42a0-8c3a-574be75966da,solver_optimal,true,true,true,pass,0.0,384967.5828129611,1.1136140963658475e-12,8.022616252383816e-14,0,292050.3464153371,92917.23639762371,3.169731144225807e-11,1.6045232504767633e-10,2.2509993868879974e-7,3.0200208466180333e-6,4.4790911962801e-10,1.3899998664855957,0.0
3B,test_000821,r9-day-63177f0d-4c55-4358-b2e9-b4cc59112bce,solver_optimal,true,true,true,pass,0.0,386156.7342059384,9.344872491823451e-13,6.992510293320743e-14,0,292050.3464153371,94106.38779060094,2.0431087932593076e-10,1.3985020586641484e-10,1.7570084276385958e-6,9.824699774893867e-6,5.133802252157332e-10,1.503000020980835,0.0
3B,test_000822,r9-day-47a2b791-c513-4f20-a5c3-8e78d37e9491,solver_optimal,true,true,true,pass,0.0,386278.77797884366,9.847576688819361e-13,4.447198295156535e-14,0,292050.3464153371,94228.43156350616,2.397968046352617e-10,8.89439659031307e-11,2.4351720639970154e-6,3.27379344522159e-5,1.2709779876654726e-9,1.4930000305175781,0.0
3B,test_000823,r9-day-8f23ec1f-6518-4f30-ba7b-a9bede2a848e,solver_optimal,true,true,true,pass,0.0,384846.88967007224,8.421329158375187e-13,1.0064406252635125e-13,0,292050.3464153371,92796.54325473476,1.64473590302805e-10,2.012881250527025e-10,3.6777692002942786e-7,4.940862751740854e-6,3.324483779471233e-10,1.4570000171661377,0.0
3B,test_000824,r9-day-193d17ae-61d8-40eb-ac69-cc3827d0784c,solver_optimal,true,true,true,pass,0.0,386875.19272397476,1.0266366725073696e-12,6.158718134449237e-14,0,292050.3464153371,94824.84630863764,-9.536051948089153e-11,1.2317436268898473e-10,9.379164112033322e-8,1.2641679747906415e-6,2.0256851288662887e-10,1.4749999046325684,0.0
3B,test_000825,r9-day-035fbf08-488d-4f38-a885-2b4bb634922d,solver_optimal,true,true,true,pass,0.0,385801.9173356918,1.1729649136773738e-12,4.709790255552539e-14,0,292050.3464153371,93751.57092035413,4.2510208686508124e-10,9.419580511105079e-11,1.0402345651527867e-7,1.397513987101011e-6,3.414792220346179e-10,1.625999927520752,0.0
3B,test_000826,r9-day-8719e34e-c546-44f3-844c-f408bd874880,solver_optimal,true,true,true,pass,0.0,384464.29529607476,9.766235813543485e-13,8.758439930193954e-14,0,292050.3464153371,92413.94888073733,9.87995463219704e-11,1.751687986038791e-10,1.6427748050773516e-7,2.2012257873205836e-6,5.731707396208459e-10,1.6079998016357422,0.0
3B,test_000827,r9-day-4122065d-5c19-4374-ab0a-cf70d9b72298,solver_optimal,true,true,true,pass,0.0,383951.1411605219,9.246121223584182e-13,5.777140443940496e-14,0,292050.3464153371,91900.79474518445,2.381241870352824e-10,1.155428088788099e-10,1.2846612662542611e-7,1.7265524183819592e-6,6.808780670012223e-11,1.5130000114440918,0.0
3B,test_000828,r9-day-2b91bb68-3cd9-45ab-be04-26d5f570b5df,solver_optimal,true,true,true,pass,0.0,384124.62072764884,1.1816187170547457e-12,5.706830190031812e-14,0,292050.3464153371,92074.27431231175,-9.816147894525785e-11,1.1413660380063623e-10,1.2846612662542611e-7,1.7266715602970941e-6,1.8333266040901523e-10,1.5759999752044678,0.0
3B,test_000829,r9-day-7a419afa-eb43-406d-a8f2-1cf65a5afc53,solver_optimal,true,true,true,pass,0.0,385272.17513622966,8.472145335015666e-13,8.042711181017479e-14,0,292050.3464153371,93221.82872089239,2.8767033199983425e-11,1.608542236203496e-10,8.191136657842435e-7,1.1004400114639798e-5,2.9658975063316414e-10,1.6389999389648438,0.0
3B,test_000830,r9-day-cae04a91-97ac-4987-85f2-52ed37bc930e,solver_optimal,true,true,true,pass,0.0,384376.93641224597,1.0850711320960383e-12,4.9627619654560295e-14,0,292050.3464153371,92326.58999690857,1.581014430485084e-10,9.925523930912059e-11,1.7800483309571294e-7,1.9139256770274827e-6,2.017452555426689e-10,1.5360000133514404,0.0
3B,test_000831,r9-day-5695eaa7-22e8-4275-9c23-8168876eedef,solver_optimal,true,true,true,pass,0.0,385129.86639916553,1.2664526428806251e-12,6.255632572500802e-14,0,292050.3464153371,93079.51998382834,-6.937028729225857e-11,1.2511265145001604e-10,1.4011902749189176e-6,1.8831023895283816e-5,2.1731055522142536e-10,1.5470001697540283,0.0
3B,test_000832,r9-day-d28034a7-0e7d-405e-91c0-699bea3e2ee2,solver_optimal,true,true,true,pass,0.0,386281.964087161,8.648759781014525e-13,6.760342365641928e-14,0,292050.3464153371,94231.61767182364,1.1672227628878316e-10,1.3520684731283856e-10,1.9412027540965937e-6,2.621881648340699e-5,6.007214100418624e-10,1.4869999885559082,0.0
3B,test_000833,r9-day-5a5d0282-d118-45cc-b134-b73c7c8e21fe,solver_optimal,true,true,true,pass,0.0,383693.69563069835,1.135021619719114e-12,9.471768472377176e-14,0,292050.3464153371,91643.34921536077,2.7465745233712373e-10,1.8943536944754354e-10,7.16227077646181e-7,1.085690796524356e-5,4.874808715916708e-10,1.5270001888275146,0.0
3B,test_000834,r9-day-bb108626-bdf1-421e-852e-6e0273c6ab7b,solver_optimal,true,true,true,pass,0.0,384519.2956816261,1.0667319577391123e-12,6.152198692309993e-14,0,292050.3464153371,92468.94926628894,-6.76124045639881e-11,1.2304397384619988e-10,6.02540239924565e-8,8.076288804122293e-7,4.721124878296395e-11,1.5360000133514404,0.0
3B,test_000835,r9-day-ea6b873b-bcac-4ad6-83a6-481253e3a20d,solver_optimal,true,true,true,pass,0.0,384877.12819646363,1.2698652384959095e-12,3.929097674533025e-14,0,292050.3464153371,92826.78178112599,4.947352749695711e-10,7.85819534906605e-11,3.643663148977794e-7,4.9097248467608485e-6,6.584095967395358e-11,1.313000202178955,0.0
3B,test_000836,r9-day-16144bfd-71e2-4ff4-982b-5a61bbc9b135,solver_optimal,true,true,true,pass,0.0,387855.1765529989,1.1110222200534312e-12,8.598553948358891e-14,0,292050.3464153371,95804.83013766131,2.814758204294776e-10,1.7197107896717782e-10,1.978150976356119e-7,2.6587485228770756e-6,2.8859337148418086e-10,1.2630000114440918,0.0
3B,test_000837,r9-day-fb6dd94f-9e8f-404e-9366-69f30c16ea02,solver_optimal,true,true,true,pass,0.0,383729.63221656403,8.55589960851123e-13,5.866979890863106e-14,0,292050.3464153371,91679.28580122691,-1.1481660067147459e-10,1.1733959781726212e-10,3.0468072509393096e-7,4.09127199018834e-6,2.74596525540754e-10,1.4620001316070557,0.0
3B,test_000838,r9-day-0df88f84-1197-4798-9c4a-857cc9d561be,solver_optimal,true,true,true,pass,0.0,387826.4578139514,1.0225472731121486e-12,7.825594561670899e-14,0,292050.3464153371,95776.11139861423,-1.246817760147678e-10,1.5651189123341798e-10,4.1950443119276315e-7,5.6342482355393575e-6,2.0055656698672155e-10,1.4060001373291016,0.0
3B,test_000839,r9-day-2710c9d0-da1b-41f5-9a9e-605722bbae8f,solver_optimal,true,true,true,pass,0.0,386208.3432274624,9.196687064711443e-13,1.5032180649288045e-13,0,292050.3464153371,94157.99681212468,2.8295801257627325e-10,3.006436129857609e-10,5.678657544194721e-7,7.615207762511884e-6,1.1281992476861895e-10,1.3949999809265137,0.0
3B,test_000840,r9-day-38a76b73-617e-49cc-a12d-499ab3dfd729,solver_optimal,true,true,true,pass,0.0,386203.6649765141,1.2354433619545317e-12,9.2443473827345e-14,0,292050.3464153371,94153.31856117648,3.772726131501259e-10,1.8488694765469e-10,1.1425527191022411e-7,1.5303630392406275e-6,1.7464773902122352e-10,1.2990000247955322,0.0
3B,test_000841,r9-day-d8045ec0-e45a-44f6-ab4e-4ecaf183eadc,solver_optimal,true,true,true,pass,0.0,388071.0994156664,8.677973889563312e-13,1.0158018479239508e-13,0,292050.3464153371,96020.75300032909,5.985612006043084e-11,2.0316036958479014e-10,9.038103598868474e-8,1.2183230448112195e-6,2.424795019604475e-11,1.4530000686645508,0.0
3B,test_000842,r9-day-f326a293-6a8d-4ef4-865f-121607cb7ea5,solver_optimal,true,true,true,pass,0.0,384788.06098190055,1.155715512022497e-12,5.866836782780604e-14,0,292050.3464153371,92737.71456656305,2.472560822752712e-10,1.1733673565561207e-10,2.864908310584724e-7,3.852681097582029e-6,3.263826784654797e-10,1.4089999198913574,0.0
3B,test_000843,r9-day-4ab088bb-b91a-45a1-a858-61539ea29403,solver_optimal,true,true,true,pass,0.0,385558.3613555543,8.533932332597188e-13,1.2453425235448642e-13,0,292050.3464153371,93508.01494021714,-1.483741129959526e-10,2.4906850470897285e-10,1.3244516594568267e-7,1.7799234370591406e-6,1.711843285459265e-11,1.5500001907348633,0.0
3B,test_000844,r9-day-e355a66f-fe3c-4dc7-8800-cff9350e7119,solver_optimal,true,true,true,pass,0.0,385495.09339470346,1.0687253565356842e-12,5.573051890925053e-14,0,292050.3464153371,93444.7469793665,-2.1567387875620629e-10,1.1146103781850105e-10,6.423306331271306e-8,8.687554537181255e-7,7.942101623011285e-11,1.3329999446868896,0.0
3B,test_000845,r9-day-f284c141-62f9-4234-b959-1d94f5ff6a5c,solver_optimal,true,true,true,pass,0.0,384557.0399454911,8.53374965523766e-13,1.0367443065343664e-13,0,292050.3464153371,92506.69353015356,2.530214260332287e-10,2.0734886130687327e-10,1.0629719326971099e-7,1.4265354351344283e-6,1.9348714182565068e-10,1.4109997749328613,0.0
3B,test_000846,r9-day-a20beca1-cea5-49ef-8379-af95c7f248b2,solver_optimal,true,true,true,pass,0.0,385008.3593113138,9.024413819217046e-13,1.4033976750091113e-13,0,292050.3464153371,92958.01289597635,3.680611371237461e-13,2.806795350018223e-10,1.432454155292362e-7,1.9155996038447297e-6,3.8822634695014965e-10,1.4709999561309814,0.0
3B,test_000847,r9-day-947afa8e-2234-4ae5-b171-9f2184747f30,solver_optimal,true,true,true,pass,0.0,385877.4482702942,1.3085466586912723e-12,5.626852605657614e-14,0,292050.3464153371,93827.10185495656,3.896033717865066e-10,1.1253705211315228e-10,1.1652900866465643e-7,1.5698008413201225e-6,1.8766238195807238e-10,1.434000015258789,0.0
3B,test_000848,r9-day-4d5db12f-444c-44ae-956b-4d9e4ce2b736,solver_optimal,true,true,true,pass,0.0,387008.0946272212,8.620583290961766e-13,1.0470554344771141e-13,0,292050.3464153371,94957.74821188372,9.221423624694583e-11,2.0941108689542283e-10,1.6200374375330284e-7,2.1744006179576473e-6,1.5937606064259562e-10,1.3559999465942383,0.0
3B,test_000849,r9-day-58e40acb-c126-4269-bbf0-8f1911f63511,solver_optimal,true,true,true,pass,0.0,384382.86136317224,1.042058230591809e-12,6.277739692618984e-14,0,292050.3464153371,92332.5149478349,9.314788940173458e-11,1.2555479385237968e-10,1.0288658813806251e-7,1.3826007105708154e-6,1.0401822214144423e-10,1.4170000553131104,0.0
3B,test_000850,r9-day-0283fe35-5610-4796-9371-572207cce6c5,solver_optimal,true,true,true,pass,0.0,384555.88656898757,9.529751297987286e-13,8.103491132450977e-14,0,292050.3464153371,92505.54015365009,1.6375736322515876e-10,1.6206982264901956e-10,8.071765478234738e-8,1.08222090893481e-6,3.4922504915182256e-10,1.5099999904632568,0.0
3B,test_000851,r9-day-ec37dc75-7b85-4293-9c66-704ef5557fff,solver_optimal,true,true,true,pass,0.0,387365.96505535196,1.1515387491713347e-12,6.340893578555279e-14,0,292050.3464153371,95315.61864001492,-1.6330830021615838e-10,1.2681787157110558e-10,1.3812950783176348e-7,1.8563913476107558e-6,1.9694537907255569e-10,1.50600004196167,0.0
3B,test_000852,r9-day-67172307-13ad-4038-9975-6d33274263f2,solver_optimal,true,true,true,pass,0.0,387135.21960194106,1.209551202695288e-12,6.659489844861168e-14,0,292050.3464153371,95084.87318660377,6.800604523959919e-11,1.3318979689722336e-10,3.154809746774845e-7,4.236323603501591e-6,1.331459550230835e-10,1.434000015258789,0.0
3B,test_000853,r9-day-e90f6cec-6305-44aa-ac09-9b9873dd3381,solver_optimal,true,true,true,pass,0.0,388037.41683144803,1.0882561799503947e-12,7.541331727030947e-14,0,292050.3464153371,95987.07041611064,1.4100152156970583e-10,1.5082663454061893e-10,8.469669410260394e-8,1.1344925138120428e-6,5.002894665441372e-10,1.373000144958496,0.0
3B,test_000854,r9-day-0d683eb6-34bd-45ca-9846-1f4f3c319773,solver_optimal,true,true,true,pass,0.0,383552.8066249239,1.1869500585719054e-12,3.176679774344788e-14,0,292050.3464153371,91502.46020958626,4.491496952141461e-10,6.353359548689576e-11,5.326228347257711e-7,7.1545848440347035e-6,2.3854957333992337e-11,1.4809999465942383,0.0
3B,test_000855,r9-day-0298f28d-9344-4f1f-bc02-d80cd9059698,solver_optimal,true,true,true,pass,0.0,384515.74874912825,9.883166457350887e-13,1.17882212335313e-13,0,292050.3464153371,92465.40233379061,2.768643980743946e-10,2.3576442467062597e-10,1.3585577107733116e-7,1.826103399688962e-6,1.8570470182442978e-10,1.4290001392364502,0.0
3B,test_000856,r9-day-ecbcddd0-a98e-4b76-a4bb-c4c4de13f800,solver_optimal,true,true,true,pass,0.0,383908.2180434068,1.0478575210490628e-12,6.097470332573574e-14,0,292050.3464153371,91857.87162806942,1.0770122571557295e-10,1.2194940665147146e-10,8.58335624798201e-8,1.1571964715053233e-6,1.1722911796380988e-10,1.3870000839233398,0.0
3B,test_000857,r9-day-64417893-e8c7-4864-9f95-ae11648293e4,solver_optimal,true,true,true,pass,0.0,387099.7037031877,1.1632963863810048e-12,6.640872090440797e-14,0,292050.3464153371,95049.35728785009,3.9169094634416983e-10,1.3281744180881594e-10,1.3983481039758772e-7,1.8835674866215279e-6,2.8323224838806777e-10,1.2650001049041748,0.0
3B,test_000858,r9-day-a31c503e-dbd0-4586-a1d7-ac9591390b4f,solver_optimal,true,true,true,pass,0.0,384870.3015993683,1.2861705406081413e-12,4.3038221807489865e-14,0,292050.3464153371,92819.9551840307,4.0816985347191805e-10,8.607644361497973e-11,1.3812950783176348e-7,1.8601520645231292e-6,2.1321497808677354e-10,1.3020000457763672,0.0
