record_id,run_id,phase,iteration,scenario,group,count,failures,worst_id,residual,tolerance,normalized,pass
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,comfort_link,3,0,down/1/1,0.0,0.0001,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,cost,2,0,model-objective,0.0,2.085000000029242e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,embedded,4,0,risk/dual-rows,8.906861301122584e-13,1.0e-8,8.906861301122584e-5,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,first_stage,4,0,PCC/1,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,risk,3,0,actual-risk,4.74279467309549e-13,1.0e-8,4.74279467309549e-5,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,auxiliary,1,0,5-3-exact,1.3877787807814457e-17,2.0e-6,6.938893903907228e-12,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,cost,1,0,5-5-cost,1.4654943925052066e-14,1.2399999999999856e-6,1.1818503165364707e-8,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,delivery,3,0,5-3-epigraph,1.3877787807814457e-17,2.0e-6,6.938893903907228e-12,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,electric,18,0,5-16,3.447762908503904e-17,1.0e-6,3.447762908503904e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,down,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,auxiliary,1,0,5-3-exact,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,cost,1,0,5-5-cost,0.0,1.8600000000000055e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,electric,18,0,5-16,1.1817803680091998e-17,1.0e-6,1.1817803680091998e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,none,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,auxiliary,1,0,5-3-exact,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,cost,1,0,5-5-cost,8.881784197001252e-16,5.860000000000005e-6,1.5156628322527722e-10,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,electric,18,0,5-16,1.1018204577883939e-17,1.0e-6,1.1018204577883939e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,3,up,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
