version,run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,local_direction,trust_radius,active_changed,elapsed_sec
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,116,diagnostic,,6.631221006350281e-6,,0.001130504124310483,true,true,0.0034376429285694066,0.2,false,283.5097822000098
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,117,diagnostic,,6.050446859260221e-6,0.0078125,0.0011282023927734475,true,true,,,false,285.4897415000014
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,118,diagnostic,,6.04118640069268e-6,0.0078125,0.00024439185453895007,true,true,,,false,286.8475126000121
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,119,diagnostic,,6.04087477660697e-6,,0.000556533497450773,true,true,0.003409439207818332,0.2,false,289.5667442000122
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,120,diagnostic,,5.470543183890129e-6,,0.0011258061928078877,true,true,0.0033517390353823284,0.2,false,292.8302535000257
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,121,diagnostic,,4.896716304095727e-6,,0.0011233500429319587,true,true,0.003308696535102129,0.2,false,294.815748300025
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,122,diagnostic,,4.326598643114579e-6,,0.0011207592543155398,true,true,0.0032660438440013095,0.2,false,296.7992790999997
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,123,dispatch,457.90286018018503,,,,false,true,0.024999999797454153,0.2,false,298.709568100021
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,1,diagnostic,,0.0012767299145820547,1.0,0.2843082416358288,true,true,,,false,0.20041140000103042
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,2,diagnostic,,0.00014596182641598215,,0.3997061839272842,true,true,0.013403455005828402,0.1,false,0.5576334999932442
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,3,diagnostic,,0.00013910147527577437,1.0,0.001196627143209783,true,true,,,false,3.061659900005907
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,4,diagnostic,,0.00013756790042837586,1.0,0.0005966579800897875,true,true,,,false,3.497317600005772
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,5,diagnostic,,0.00013670953647050042,,0.39970405446686064,true,true,0.013763298083136921,0.2,false,3.848207500006538
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,6,diagnostic,,0.00012962493388392636,1.0,0.0012080509119123395,true,true,,,false,6.3588494999858085
