run_id,t,carrier,payer,payee,kind,quantity_MWh,price,amount
heat_bottleneck--central_socp,2,H,B,DSO,retail_buy,0.09070835042501924,160.0,14.513336068003078
heat_bottleneck--central_socp,2,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_socp,3,H,B,A,p2p,0.10328133461747956,100.0,10.328133461747955
heat_bottleneck--central_socp,3,H,A,DSO,service,0.10328133461747956,5.0,0.5164066730873977
heat_bottleneck--central_socp,3,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,3,H,DSO,A,retail_sell,0.0017998827798477585,40.0,0.07199531119391034
heat_bottleneck--central_socp,3,H,B,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,3,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_socp,4,H,B,A,p2p,0.14819994688274163,100.0,14.819994688274162
heat_bottleneck--central_socp,4,H,A,DSO,service,0.14819994688274163,5.0,0.7409997344137081
heat_bottleneck--central_socp,4,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,4,H,DSO,A,retail_sell,0.001799960930182365,40.0,0.0719984372072946
heat_bottleneck--central_socp,4,H,B,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,4,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_exact,1,P,B,A,p2p,0.0,130.0,0.0
heat_bottleneck--central_exact,1,P,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_exact,1,P,A,DSO,retail_buy,0.30848455339808145,200.0,61.69691067961629
heat_bottleneck--central_exact,1,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,1,P,B,DSO,retail_buy,0.21112549787597626,200.0,42.22509957519525
heat_bottleneck--central_exact,1,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,2,P,B,A,p2p,0.07208836552686954,130.0,9.371487518493039
heat_bottleneck--central_exact,2,P,A,DSO,service,0.07208836552686954,5.0,0.3604418276343477
