run_id,equation,scope,entity,t,residual,tolerance,unit,pass
electric_bottleneck--central_exact,demand,model,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,1,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,2,1,2.7755575615628914e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,2,1,6.071532165918825e-18,1.2e-6,MWh,true
electric_bottleneck--central_exact,battery_mode,model,2,1,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,binary,model,2,1,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,charge_exclusive,model,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,discharge_exclusive,model,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,2,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,2,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,2,2,1.3877787807814457e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,2,2,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,battery_mode,model,2,2,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,binary,model,2,2,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,charge_exclusive,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,discharge_exclusive,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,3,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,3,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,2,3,2.7755575615628914e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,2,3,3.469446951953614e-18,1.2e-6,MWh,true
electric_bottleneck--central_exact,battery_mode,model,2,3,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,binary,model,2,3,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,charge_exclusive,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,discharge_exclusive,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,2,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,battery_mode,model,2,4,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,binary,model,2,4,0.0,1.0e-6,1,true
electric_bottleneck--central_exact,charge_exclusive,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,discharge_exclusive,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,energy,model,2,1,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,2,2,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,2,3,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,2,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,2,5,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,initial,model,2,0,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,terminal,model,2,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,devices,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,3,1,6.775977001716171e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,3,1,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,devices,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,3,2,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,devices,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,3,3,6.774353300542657e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,3,3,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,devices,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,devices,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,PV,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,demand,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,demand,model,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
electric_bottleneck--central_exact,heat_conversion,model,3,4,6.77435885165778e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P2,model,3,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,3,1,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,3,2,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,3,3,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,3,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,energy,model,3,5,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,initial,model,3,0,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,terminal,model,3,4,0.0,1.2e-6,MWh,true
electric_bottleneck--central_exact,grid,model,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_grid,model,1,1,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,root_voltage,model,1,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,P_branch,model,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,1,1,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,1,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,1,1,2.2944428475224488e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,1,1,3.062793074715131e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,1,1,3.062793074715131e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,1,1,3.062793074715131e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,P_branch,model,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,2,1,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,2,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,2,1,4.6810428797061654e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,2,1,0.0,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,2,1,0.0,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,2,1,0.0,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,voltage,model,1,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,1,1,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,1,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,2,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,2,1,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,2,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,3,1,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,3,1,7.132611168358949e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,3,1,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,3,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,3,1,1.3877787807814457e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P4,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,1,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,R4-P4,heat,2,1,3.903127820947816e-18,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,2,1,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,grid,model,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_grid,model,1,2,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,root_voltage,model,1,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,P_branch,model,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,1,2,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,1,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,1,2,6.879008674536349e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,1,2,3.469446951953614e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,1,2,3.469446951953614e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,1,2,3.469446951953614e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,P_branch,model,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,2,2,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,2,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,2,2,2.983842963292724e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,2,2,1.0163131620999355e-11,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,2,2,1.0163131620999355e-11,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,2,2,1.0163131620999355e-11,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,voltage,model,1,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,1,2,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,1,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,2,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,2,2,3.3877109451019294e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,2,2,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,2,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,2,2,1.1583498049638763e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,3,2,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,3,2,8.362671666262145e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,3,2,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,3,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P4,heat,1,2,3.903127820947816e-18,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,1,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,R4-P4,heat,2,2,3.903127820947816e-18,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,2,2,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,grid,model,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_grid,model,1,3,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,root_voltage,model,1,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,P_branch,model,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,1,3,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,1,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,1,3,3.0741578512937136e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,1,3,2.671474153004283e-16,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,1,3,2.671474153004283e-16,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,1,3,2.671474153004283e-16,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,P_branch,model,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,2,3,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,2,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,2,3,2.2091466297339407e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,2,3,5.637851296924623e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,2,3,5.637851296924623e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,2,3,5.637851296924623e-18,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,voltage,model,1,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,1,3,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,1,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,2,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,2,3,8.596617862011158e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,2,3,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,2,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,2,3,1.3877787807814457e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,3,3,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,3,3,7.130898649343465e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,3,3,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,3,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,R4-P4,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,1,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,R4-P4,heat,2,3,3.903127820947816e-18,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,pipe_mass,heat,2,3,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,grid,model,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_grid,model,1,4,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,root_voltage,model,1,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,P_branch,model,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,1,4,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,1,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,1,4,9.616873269946424e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,1,4,3.0305272180619625e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,1,4,3.0305272180619625e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,1,4,3.0305272180619625e-13,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,P_branch,model,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,Q_branch,model,2,4,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,ell,model,2,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,voltage_drop,model,2,4,3.786745493995075e-17,1.0e-6,pu²,true
electric_bottleneck--central_exact,branch_socp,model,2,4,1.1709383462843448e-17,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,electric_original,2,4,1.1709383462843448e-17,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,branch_equality,model,2,4,1.1709383462843448e-17,1.0e-6,pu⁴,true
electric_bottleneck--central_exact,voltage,model,1,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,1,4,0.0,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,1,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,1,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,2,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,2,4,5.551115123125783e-17,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,2,4,1.3877787807814457e-17,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,2,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,2,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,2,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,voltage,model,3,4,0.0,1.0e-6,pu²,true
electric_bottleneck--central_exact,electric_balance,model,3,4,7.130912527131272e-11,3.0e-6,MW,true
electric_bottleneck--central_exact,reactive_balance,model,3,4,6.938893903907228e-18,3.0e-6,Mvar,true
electric_bottleneck--central_exact,mass_balance,heat,3,4,1.1102230246251565e-16,1.1e-5,kg/s,true
electric_bottleneck--central_exact,heat_balance,heat,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,4,0.0,1.1e-5,kg/s,true
electric_bottleneck--central_exact,port_heat,heat,3,4,0.0,3.0e-6,MW,true
electric_bottleneck--central_exact,port_mass,heat,3,4,0.0,1.1e-5,kg/s,true
