method,side,edge,from,to,t,on,action,initial
equipment-fixed-central-socp,electric,18,13,16,1,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,2,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,3,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,4,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,5,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,6,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,7,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,8,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,9,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,10,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,11,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,12,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,13,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,14,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,15,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,16,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,17,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,18,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,19,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,20,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,21,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,22,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,23,1.0,0.0,1
equipment-fixed-central-socp,electric,18,13,16,24,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,1,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,2,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,3,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,4,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,5,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,6,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,7,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,8,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,9,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,10,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,11,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,12,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,13,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,14,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,15,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,16,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,17,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,18,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,19,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,20,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,21,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,22,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,23,1.0,0.0,1
equipment-fixed-central-socp,electric,19,16,17,24,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,1,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,2,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,3,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,4,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,5,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,6,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,7,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,8,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,9,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,10,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,11,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,12,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,13,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,14,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,15,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,16,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,17,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,18,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,19,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,20,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,21,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,22,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,23,1.0,0.0,1
equipment-fixed-central-socp,electric,20,17,18,24,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,1,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,2,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,3,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,4,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,5,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,6,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,7,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,8,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,9,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,10,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,11,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,12,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,13,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,14,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,15,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,16,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,17,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,18,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,19,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,20,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,21,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,22,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,23,1.0,0.0,1
equipment-fixed-central-socp,electric,21,16,41,24,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,1,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,2,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,3,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,4,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,5,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,6,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,7,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,8,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,9,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,10,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,11,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,12,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,13,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,14,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,15,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,16,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,17,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,18,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,19,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,20,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,21,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,22,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,23,1.0,0.0,1
equipment-fixed-central-socp,electric,22,41,42,24,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,1,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,2,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,3,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,4,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,5,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,6,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,7,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,8,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,9,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,10,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,11,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,12,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,13,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,14,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,15,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,16,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,17,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,18,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,19,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,20,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,21,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,22,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,23,1.0,0.0,1
equipment-fixed-central-socp,electric,23,41,43,24,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,1,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,2,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,3,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,4,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,5,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,6,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,7,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,8,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,9,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,10,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,11,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,12,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,13,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,14,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,15,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,16,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,17,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,18,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,19,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,20,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,21,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,22,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,23,1.0,0.0,1
equipment-fixed-central-socp,electric,24,1,39,24,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,1,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,2,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,3,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,4,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,5,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,6,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,7,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,8,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,9,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,10,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,11,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,12,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,13,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,14,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,15,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,16,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,17,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,18,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,19,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,20,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,21,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,22,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,23,1.0,0.0,1
equipment-fixed-central-socp,electric,25,39,40,24,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,1,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,2,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,3,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,4,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,5,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,6,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,7,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,8,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,9,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,10,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,11,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,12,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,13,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,14,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,15,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,16,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,17,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,18,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,19,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,20,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,21,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,22,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,23,1.0,0.0,1
equipment-fixed-central-socp,electric,26,39,19,24,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,1,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,2,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,3,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,4,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,5,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,6,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,7,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,8,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,9,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,10,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,11,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,12,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,13,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,14,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,15,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,16,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,17,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,18,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,19,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,20,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,21,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,22,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,23,1.0,0.0,1
equipment-fixed-central-socp,electric,27,20,23,24,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,1,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,2,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,3,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,4,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,5,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,6,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,7,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,8,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,9,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,10,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,11,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,12,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,13,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,14,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,15,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,16,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,17,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,18,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,19,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,20,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,21,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,22,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,23,1.0,0.0,1
equipment-fixed-central-socp,electric,28,23,24,24,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,1,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,2,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,3,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,4,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,5,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,6,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,7,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,8,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,9,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,10,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,11,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,12,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,13,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,14,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,15,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,16,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,17,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,18,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,19,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,20,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,21,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,22,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,23,1.0,0.0,1
equipment-fixed-central-socp,electric,29,20,26,24,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,1,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,2,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,3,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,4,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,5,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,6,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,7,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,8,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,9,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,10,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,11,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,12,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,13,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,14,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,15,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,16,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,17,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,18,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,19,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,20,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,21,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,22,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,23,1.0,0.0,1
equipment-fixed-central-socp,electric,30,26,27,24,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,1,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,2,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,3,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,4,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,5,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,6,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,7,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,8,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,9,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,10,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,11,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,12,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,13,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,14,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,15,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,16,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,17,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,18,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,19,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,20,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,21,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,22,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,23,1.0,0.0,1
equipment-fixed-central-socp,electric,31,20,21,24,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,1,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,2,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,3,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,4,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,5,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,6,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,7,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,8,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,9,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,10,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,11,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,12,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,13,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,14,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,15,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,16,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,17,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,18,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,19,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,20,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,21,1.0,0.0,1
equipment-fixed-central-socp,electric,32,21,22,22,1.0,0.0,1
