candidate,method,day_id,run_id,t,time_end_h,dt_h,trained_label,representative,building,indoor_K,comfort_min_K,comfort_max_K,building_relative_heat_MWh,district_heat_MW,local_electric_heat_MW,supply_K,return_K
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,24,24.0,1.0,0,train_001510,building,293.15,292.15,294.15,0.0,0.0,0.04124203237167113,314.2877239997348,314.2877239997348
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,1,1.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.05599999999999909,0.0,343.90084726045654,330.56751392712334
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,2,2.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.037499999999999006,0.0,351.6276578917396,342.6990864631684
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,3,3.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,4,4.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,5,5.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.04199999999999903,0.0,352.98866213757213,342.9886621375724
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,6,6.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,7,7.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,8,8.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,9,9.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,10,10.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,11,11.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,12,12.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,13,13.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,14,14.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.019499999999999032,0.0,347.79285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,15,15.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,16,16.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,17,17.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,18,18.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,19,19.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,20,20.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03449999999999903,0.0,351.3642857142855,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,21,21.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,22,22.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,346.7355486947673,338.16412012333905
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,23,23.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,330.7502789646833,322.17885039325495
DRJCC-r04,DRJCC,zero_pv_sustained_up,r6-support-day-0aab90d3-459c-4c47-b0ea-865190659601,24,24.0,1.0,0,train_000371,building,293.15,292.15,294.15,0.0,0.012999999999999545,0.0,346.24523809523794,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,1,1.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.00849999999999909,0.0475,329.74340818674034,327.71959866293116
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,2,2.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.0,0.037499999999999,340.8248828041725,340.8248828041725
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,3,3.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.03283561356853526,0.006164386431463802,350.9680032306036,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,4,4.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,5,5.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.03851637473253722,0.003483625267461816,352.3205654125088,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,6,6.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,7,7.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.01049999999999906,0.028499999999999998,345.1103627727217,342.61036277272194
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,8,8.0,1.0,0,train_000287,building,292.99782608695654,292.15,294.15,-0.003043478260868824,0.0,0.009500000000000008,342.09772480648365,342.09772480648365
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,9,9.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.05604347826086837,0.0,332.30277430036875,318.959089000162
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,10,10.0,1.0,0,train_000287,building,294.07499999999993,292.15,294.15,0.01849999999999909,0.0,0.028274999999998725,324.54939720467337,324.54939720467337
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,11,11.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.0,0.028499999999999998,323.4046898756176,323.4046898756176
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,12,12.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.004999999999999072,0.01899999999999999,321.6875118377789,320.497035647303
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,13,13.0,1.0,0,train_000287,building,294.06304347826085,292.15,294.15,0.01826086956521749,0.0,0.01899999999999999,320.58297947854163,320.58297947854163
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,14,14.0,1.0,0,train_000287,building,293.56385657550294,292.15,294.15,0.008277131510059235,0.0,0.007757831671350286,328.65192788018555,328.65192788018555
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,15,15.0,1.0,0,train_000287,building,292.7272665873939,292.15,294.15,-0.008454668252121565,0.0,0.0,341.4524741391209,341.4524741391209
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,16,16.0,1.0,0,train_000287,building,292.6954492064295,292.15,294.15,-0.00909101587140981,0.0,0.01899999999999999,342.95328502299594,342.95328502299594
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,17,17.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.01009101587141034,0.0,339.12119085662175,336.71856803009547
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,18,18.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.023999999999999914,0.0,337.91648336459815,332.2021976503124
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,19,19.0,1.0,0,train_000287,building,293.39439544384163,292.15,294.15,0.004887908876833081,0.05562109520835756,0.0,326.3057978429655,313.06267993621367
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,20,20.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.0036120911231676267,0.0,321.1313127265308,320.27129103053846
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,21,21.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,314.98541733030834,307.8425601874512
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,22,22.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,313.08364255122984,305.94078540837273
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,23,23.0,1.0,0,train_000287,building,292.42499999999995,292.15,294.15,-0.014500000000000455,0.020066662064351037,0.016258337935648275,313.08364255122984,308.3058658692415
DRJCC-r04,DRJCC,zero_pv_sustained_down,r6-support-day-eef0deb1-6fd6-4883-8d95-03f9c1f26859,24,24.0,1.0,0,train_000287,building,293.15,292.15,294.15,0.0,0.0,0.0475,313.9270336358771,313.9270336358771
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,1,1.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.05599999999999909,0.0,343.90084726045654,330.56751392712334
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,2,2.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.037499999999999006,0.0,351.6276578917396,342.6990864631684
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,3,3.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,4,4.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,5,5.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.04199999999999903,0.0,352.98866213757213,342.9886621375724
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,6,6.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,7,7.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,8,8.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,9,9.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,10,10.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,11,11.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,12,12.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,13,13.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,14,14.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.019499999999999032,0.0,347.79285714285686,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,15,15.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,16,16.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,17,17.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,18,18.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,19,19.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,20,20.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03449999999999903,0.0,351.3642857142855,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,21,21.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,22,22.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,346.7355486947673,338.16412012333905
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,23,23.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,330.7502789646833,322.17885039325495
DRJCC-r04,DRJCC,clear_pv_sustained_up,r6-support-day-572adbed-fd91-4ae9-a1a8-282a7008e973,24,24.0,1.0,0,train_000371,building,293.15,292.15,294.15,0.0,0.012999999999999545,0.0,346.24523809523794,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,1,1.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.03149999999999977,0.0475,322.77103918584356,315.2710391858436
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,2,2.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.0,0.04049999999999968,329.04323220352074,329.04323220352074
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,3,3.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.0,0.041999999999999746,343.1172108514844,343.1172108514844
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,4,4.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.034770602157446096,0.008729397842553561,351.4287147993919,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,5,5.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.04134370342603466,0.003656296573965054,352.9937389109606,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,6,6.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.04134819860804817,0.0021518013919514887,352.9948091923924,343.15
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,7,7.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.013499999999999743,0.028499999999999998,344.200923337822,340.9866376235363
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,8,8.0,1.0,1,train_001510,building,293.86739130434785,292.15,294.15,0.014347826086957411,0.0,0.009500000000000008,340.7194904365166,340.7194904365166
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,9,9.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.04265217391304191,0.01899999999999999,327.2665510661555,317.1112715630503
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,10,10.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.0044999999999996865,0.028499999999999998,318.7652813089109,317.6938527374824
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,11,11.0,1.0,1,train_001510,building,295.15,292.15,294.15,0.04,0.0014999999999997149,0.028499999999999998,316.83912713095486,316.4819842738121
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,12,12.0,1.0,1,train_001510,building,295.0695408062166,292.15,294.15,0.03839081612433233,0.006149438542982111,0.01899999999999999,314.49315827670887,313.0290062426655
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,13,13.0,1.0,1,train_001510,building,294.8626441793188,292.15,294.15,0.034252883586376584,0.0,0.01899999999999999,313.264696615449,313.264696615449
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,14,14.0,1.0,1,train_001510,building,294.91954308101083,292.15,294.15,0.03539086162021704,0.0,0.022946607276872283,315.2312039564508,315.2312039564508
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,15,15.0,1.0,1,train_001510,building,295.1452548530529,292.15,294.15,0.03990509706105854,0.0,0.028499999999999998,315.4304442600254,315.4304442600254
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,16,16.0,1.0,1,train_001510,building,293.97196074178515,292.15,294.15,0.016439214835703524,0.0,0.0,322.81500693660485,322.81500693660485
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,17,17.0,1.0,1,train_001510,building,292.821270210248,292.15,294.15,-0.006574595795040068,0.0,0.0,323.9707733368891,323.9707733368891
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,18,18.0,1.0,1,train_001510,building,293.40261476799276,292.15,294.15,0.005052295359855634,0.03938473545887322,0.0,315.69466978546956,306.3173518190712
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,19,19.0,1.0,1,train_001510,building,292.0653171895589,292.15,294.15,-0.02169365620882104,0.0,0.0,318.09620824484836,318.09620824484836
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,20,20.0,1.0,1,train_001510,building,291.15,292.15,294.15,-0.04,0.007193656208820398,0.0,320.6561971494966,318.9434218616822
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,21,21.0,1.0,1,train_001510,building,291.15,292.15,294.15,-0.04,0.022789899049333373,0.004210100950665817,315.0507567534243,309.62459031310686
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,22,22.0,1.0,1,train_001510,building,291.15,292.15,294.15,-0.04,0.01065571752981409,0.016344282470185083,313.08364255122984,310.54656694889314
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,23,23.0,1.0,1,train_001510,building,291.54573207498174,292.15,294.15,-0.03208535850036469,0.0,0.03610183772458072,313.08364255122984,313.08364255122984
DRJCC-r04,DRJCC,clear_pv_sustained_down,r6-support-day-c89ccab7-d4f4-4a90-8b50-c49484c3296c,24,24.0,1.0,1,train_001510,building,293.15,292.15,294.15,0.0,0.04172129871516539,0.02336405978519942,313.08364255122984,303.15
