candidate,method,day_id,run_id,t,time_end_h,dt_h,trained_label,representative,device,kind,P_MW,Q_Mvar
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,14,14.0,1.0,0,train_000371,CHP,CHP,0.020289386102651408,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,14,14.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,15,15.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,15,15.0,1.0,0,train_000371,GT,GT,0.10736056173466102,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,15,15.0,1.0,0,train_000371,CHP,CHP,0.022639438265338985,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,15,15.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,16,16.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,16,16.0,1.0,0,train_000371,GT,GT,0.11411283021238516,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,16,16.0,1.0,0,train_000371,CHP,CHP,0.02588716978761485,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,16,16.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,17,17.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,17,17.0,1.0,0,train_000371,GT,GT,0.13116282674930244,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,17,17.0,1.0,0,train_000371,CHP,CHP,0.028837173250697568,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,17,17.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,18,18.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,18,18.0,1.0,0,train_000371,GT,GT,0.14811358059982022,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,18,18.0,1.0,0,train_000371,CHP,CHP,0.03188641940017978,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,18,18.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,19,19.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,19,19.0,1.0,0,train_000371,GT,GT,0.1450974153458056,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,19,19.0,1.0,0,train_000371,CHP,CHP,0.03490258465419438,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,19,19.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,20,20.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,20,20.0,1.0,0,train_000371,GT,GT,0.13408501505121814,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,20,20.0,1.0,0,train_000371,CHP,CHP,0.03591498494878187,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,20,20.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,21,21.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,21,21.0,1.0,0,train_000371,GT,GT,0.11240619149749351,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,21,21.0,1.0,0,train_000371,CHP,CHP,0.03759380850250649,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,21,21.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,22,22.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,22,22.0,1.0,0,train_000371,GT,GT,0.10527322001736727,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,22,22.0,1.0,0,train_000371,CHP,CHP,0.02472677998263273,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,22,22.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,23,23.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,23,23.0,1.0,0,train_000371,GT,GT,0.11797961967383726,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,23,23.0,1.0,0,train_000371,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,23,23.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,24,24.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,24,24.0,1.0,0,train_000371,GT,GT,0.037395416176548985,0.0
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,24,24.0,1.0,0,train_000371,CHP,CHP,0.06452098472546752,0.03
DRO-r02,DRO,zero_pv_sustained_up,r6-support-day-83ab4510-dbb8-47a5-a2b6-7cc6b2524c3a,24,24.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,1,1.0,1.0,0,train_000287,EB,EB,0.009999999999999981,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,1,1.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,1,1.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,1,1.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,2,2.0,1.0,0,train_000287,EB,EB,0.031439061254888295,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,2,2.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,2,2.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,2,2.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,3,3.0,1.0,0,train_000287,EB,EB,0.04826408536457643,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,3,3.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,3,3.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,3,3.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,4,4.0,1.0,0,train_000287,EB,EB,0.043608989738217946,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,4,4.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,4,4.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,4,4.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,5,5.0,1.0,0,train_000287,EB,EB,0.04122770571849457,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,5,5.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,5,5.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,5,5.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,6,6.0,1.0,0,train_000287,EB,EB,0.044801997633350125,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,6,6.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,6,6.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,6,6.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,7,7.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,7,7.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,7,7.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,7,7.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,8,8.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,8,8.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,8,8.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,8,8.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,9,9.0,1.0,0,train_000287,EB,EB,0.01999999999999999,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,9,9.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,9,9.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,9,9.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,10,10.0,1.0,0,train_000287,EB,EB,0.00023684210526449603,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,10,10.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,10,10.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,10,10.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,11,11.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,11,11.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,11,11.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,11,11.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,12,12.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,12,12.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,12,12.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,12,12.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,13,13.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,13,13.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,13,13.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,13,13.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,14,14.0,1.0,0,train_000287,EB,EB,0.021833861398578645,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,14,14.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,14,14.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,14,14.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,15,15.0,1.0,0,train_000287,EB,EB,0.03,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,15,15.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,15,15.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,15,15.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,16,16.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,16,16.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,16,16.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,16,16.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,17,17.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,17,17.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,17,17.0,1.0,0,train_000287,CHP,CHP,-0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,17,17.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,18,18.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,18,18.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,18,18.0,1.0,0,train_000287,CHP,CHP,0.01999999999999999,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,18,18.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,19,19.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,19,19.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,19,19.0,1.0,0,train_000287,CHP,CHP,0.01999999999999999,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,19,19.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,20,20.0,1.0,0,train_000287,EB,EB,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,20,20.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,20,20.0,1.0,0,train_000287,CHP,CHP,0.010000000000000009,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,20,20.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,21,21.0,1.0,0,train_000287,EB,EB,0.010000000000000009,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,21,21.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,21,21.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,21,21.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,22,22.0,1.0,0,train_000287,EB,EB,0.03,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,22,22.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,22,22.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,22,22.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,23,23.0,1.0,0,train_000287,EB,EB,0.022385724816601043,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,23,23.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,23,23.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,23,23.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,24,24.0,1.0,0,train_000287,EB,EB,0.00808359909798348,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,24,24.0,1.0,0,train_000287,GT,GT,0.0,0.0
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,24,24.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
DRO-r02,DRO,zero_pv_sustained_down,r6-support-day-2033d537-ff71-4ad7-9b96-90ab14c89295,24,24.0,1.0,0,train_000287,PV,PV,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,1,1.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,1,1.0,1.0,0,train_000371,GT,GT,0.020000000000000004,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,1,1.0,1.0,0,train_000371,CHP,CHP,0.08,0.03
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,1,1.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,2,2.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,2,2.0,1.0,0,train_000371,GT,GT,0.03193367981956065,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,2,2.0,1.0,0,train_000371,CHP,CHP,0.0571535747150258,0.03
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,2,2.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,3,3.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,3,3.0,1.0,0,train_000371,GT,GT,0.04377746500367341,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,3,3.0,1.0,0,train_000371,CHP,CHP,0.03988619407118721,0.03
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,3,3.0,1.0,0,train_000371,PV,PV,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,4,4.0,1.0,0,train_000371,EB,EB,0.0,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,4,4.0,1.0,0,train_000371,GT,GT,0.04833585661847889,0.0
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,4,4.0,1.0,0,train_000371,CHP,CHP,0.04247642499895554,0.03
DRO-r02,DRO,clear_pv_sustained_up,r6-support-day-a179fb33-4904-437b-a0d8-1bb024474f45,4,4.0,1.0,0,train_000371,PV,PV,0.0,0.0
