run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,7.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,8.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,8.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,9.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,9.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,10.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,10.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,11.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,11.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,12.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,12.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,13.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,13.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,14.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,14.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,1.0,2.0,352.4884584018383,352.48845840183833,0.3
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,1.0,2.0,315.7329933304373,315.7329933304373,0.3
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,2.0,2.0,352.48845840183816,352.4884584018383,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,2.0,2.0,314.8944237981971,314.8944237981972,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,3.0,2.0,352.4884584018383,352.4884584018383,0.34
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,3.0,2.0,312.5236536641918,312.52365366419184,0.34
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,4.0,2.0,352.4884584018382,352.4884584018383,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,4.0,2.0,313.7090387311945,313.70903873119454,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,5.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,5.0,2.0,313.2612846604079,313.26128466040797,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,6.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,6.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,7.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,7.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,8.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,8.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,9.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,9.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,10.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,10.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,11.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,11.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,12.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,12.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,13.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,13.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,S,14.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,2,R,14.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544147
