run_id,case,policy,loss,equation,scope,entity,t,residual,unit,tolerance,normalized,pass
open--fixed--reference,open,fixed,reference,branch_equality,electric_original,1,2,1.734723475976807e-18,pu⁴,1.0e-6,1.734723475976807e-12,true
open--fixed--reference,open,fixed,reference,branch_equality,model,1,2,1.734723475976807e-18,pu⁴,1.0e-6,1.734723475976807e-12,true
open--fixed--reference,open,fixed,reference,P_branch,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,Q_branch,model,2,2,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,ell,model,2,2,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage_drop,model,2,2,4.3280842505852984e-17,pu²,1.0e-6,4.3280842505852984e-11,true
open--fixed--reference,open,fixed,reference,branch_socp,model,2,2,0.0,pu⁴,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,branch_equality,electric_original,2,2,1.734723475976807e-18,pu⁴,1.0e-6,1.734723475976807e-12,true
open--fixed--reference,open,fixed,reference,branch_equality,model,2,2,1.734723475976807e-18,pu⁴,1.0e-6,1.734723475976807e-12,true
open--fixed--reference,open,fixed,reference,P_branch,model,3,2,0.0,MW,3.0e-6,0.0,true
