run_id,case,policy,loss,pipe,from,to,t,active,m_kg_s,H_in_MW,H_out_MW,loss_MW,S_in_K,S_out_K,R_in_K,R_out_K
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--reference,electric_bottleneck,fixed,reference,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,1,1,2,1,true,0.20354396966714763,0.03460707891461224,0.03314068459814646,0.00146639431646578,344.4328965958589,343.1500008852824,304.19825273230174,303.75762876304856
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,1,1,2,2,true,0.7785356374303878,0.13072400111470056,0.1292770707507222,0.0014469303639783604,343.4827925959768,343.15000232046776,303.4247445406046,303.3129108672203
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,1,1,2,3,true,0.2134370094602352,0.036267967498607084,0.03480295552657858,0.0014650119720285015,344.3728314134552,343.1500010988807,304.1405250173642,303.72127210603765
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,2,2,3,1,true,0.1916774030769371,0.03314068457025508,0.03168438726163897,0.001456297308616114,344.51321477105284,343.1500005162569,303.6044055606667,303.15000079492387
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,2,2,3,2,true,0.5504101950380478,0.09311282379338882,0.09166717601563718,0.001445647777751649,343.62126191829105,343.15000145309153,303.3070868179288,303.15
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,2,2,3,3,true,0.20162284700364289,0.03480295550433573,0.033347467795343866,0.0014554877089918636,344.4452511752128,343.1500006505142,303.5817511812971,303.1500009897131
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--fixed--exponential,electric_bottleneck,fixed,exponential,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,1,1,2,2,true,0.7103991732716046,0.09526666668494332,0.09346666669173305,0.0017999999932102745,349.77657770054157,349.35225935048425,317.8763688676829,317.6945181452708
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,1,1,2,3,true,0.2678846182499705,0.0369333331352802,0.035133333143366294,0.0017999999919139087,350.5511517111148,349.42590828611446,318.0500731309513,317.5678259488084
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,2,2,3,2,true,0.7031663632527033,0.0934666664783409,0.0916666664783467,0.0017999999999941951,349.1798564683921,348.75117355286704,317.56392447157106,317.38020322206194
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,2,2,3,3,true,0.2634138259704043,0.03513333327732232,0.03333333333333333,0.0017999999439889877,349.2059160539103,348.0615744758109,317.78798640838676,317.29755428171484
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--reference,electric_bottleneck,joint,reference,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,1,1,2,2,true,0.5607549010799888,0.09456058737049101,0.09311287170646726,0.0014477156640237548,343.61253563568613,343.15000231545616,303.42532655169686,303.2702220062108
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,1,1,2,3,true,0.21344520383921364,0.03626934757139499,0.03480433677971391,0.0014650107916810776,344.37278398146645,343.1500010879846,304.1404744787318,303.7212385105272
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,2,2,3,2,true,0.5504105234460055,0.09311287149303889,0.09166722371477745,0.0014456477782614358,343.6212601715028,343.15,303.30708840520913,303.15000166827167
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,2,2,3,3,true,0.20163111094812536,0.03480433675744927,0.033348849687683646,0.0014554870697656222,344.4451975231532,343.1500006537463,303.5817332982188,303.1500009917065
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
electric_bottleneck--joint--exponential,electric_bottleneck,joint,exponential,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,1,2,2,true,0.7091626241160975,0.09526666672845616,0.09346666672845616,0.001799999999999996,349.8099739543833,349.3849157287411,317.85414150946355,317.671973698474
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,1,2,3,true,0.2679576094333459,0.03693333318127474,0.03513333318128174,0.0017999999999929947,350.45619087581167,349.3312539601151,317.9639654941695,317.4818496731567
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,2,3,2,true,0.6983580734004661,0.09346666582375943,0.09166666582375943,0.001799999999999996,349.2756936059297,348.8440591505123,317.4420818626008,317.2570956674219
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,2,3,3,true,0.26137236372568623,0.03513333308750249,0.03333333308750249,0.001799999999999996,349.31204094769015,348.1587613797904,317.6487201259711,317.1544574540141
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,1,2,2,true,0.5607548441732418,0.0945605872982469,0.09311287179022557,0.0014477155080213355,343.6125333494998,343.15,303.42532016915146,303.2702156568114
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,1,2,3,true,0.21344001574790158,0.03626847380851626,0.03480346226957598,0.0014650115389402835,344.3728140115283,343.1500010948442,304.14050647573237,303.72125978051986
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,2,3,2,true,0.5504105037787208,0.09311287157409796,0.09166722376937195,0.0014456478047260163,343.6212616529901,343.15000145316856,303.30708841098016,303.1500016684066
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,2,3,3,true,0.20162587881274818,0.03480346224724729,0.03334797477291784,0.001455487474329449,344.44523149124757,343.150000651678,303.58174462033145,303.15000099045636
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,1,2,2,true,0.7131336528449069,0.09526666691067458,0.09346666691067458,0.001799999999999996,349.82534727698373,349.4026559546824,318.04745831375584,317.86630488991244
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,1,2,3,true,0.17839096305054458,0.0369334817497037,0.0351334817497037,0.001799999999999996,363.15,361.46025405354663,314.343858520726,313.61968168653164
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,2,3,2,true,0.7096955692036084,0.09346666669727845,0.09166666669727846,0.0017999999999999822,348.77387243215065,348.34913340350374,317.44880723500916,317.2667762227319
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,2,3,3,true,0.2370127760679674,0.03513348174970372,0.03333348174970374,0.0017999999999999752,346.1508595039144,344.87904871084504,311.233110726835,310.6880489583767
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,4,2,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,5,3,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,5,3,2,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,5,3,2,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,5,3,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,6,3,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,6,3,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,6,3,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,6,3,1,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,1,2,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,1,2,2,true,0.5607549461594828,0.09456058736311566,0.09311287172555383,0.0014477156375618389,343.612533265054,343.15,303.42532742159256,303.2702228818731
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,1,2,3,true,0.2134440682156248,0.03626915532128916,0.03480414535786536,0.0014650099634238023,344.3727905546412,343.1500010894817,304.1404814823531,303.7212431661522
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,1,2,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,2,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,2,3,2,true,0.5504105034065675,0.09311287151212537,0.09166722367853086,0.0014456478335945072,343.6212616532925,343.1500014531512,303.30708841095884,303.15000166827974
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,2,3,3,true,0.20162996568412123,0.03480414533559627,0.03334865817729973,0.001455487158296541,344.445204958288,343.15000065329696,303.5817357764676,303.15000099143623
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,2,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,1,3,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,1,3,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,1,3,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,1,3,4,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,4,2,1,1,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,4,2,1,2,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,4,2,1,3,false,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
