record_id,run_id,scenario,group,id,entity,t,residual,tolerance,normalized,pass,unit
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,none,physical/heat,transport-weight-R,h12,4,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,none,physical/heat,transport-weight-S,h12,1,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,none,physical/heat,transport-weight-S,h12,2,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,none,physical/heat,transport-weight-S,h12,3,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,none,physical/heat,transport-weight-S,h12,4,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/branch,z-binary,"",0,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,down/1/1,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,down/1/2,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,down/1/3,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,down/1/4,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,none/1/1,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,none/1/2,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,none/1/3,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,none/1/4,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,up/1/1,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,up/1/2,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,up/1/3,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/comfort_link,up/1/4,"",0,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/cost,model-objective,"",0,7.105427357601002e-15,3.566961485081205e-5,1.9920112362635282e-10,true,USD
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/cost,policy-upper,"",0,8.778044957580278e-11,3.566961485089983e-5,2.4609306812739066e-6,true,USD
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/embedded,cost/dual-rows,"",0,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/embedded,cost/dual-sign,"",0,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/embedded,risk/dual-rows,"",0,4.0146703176469174e-14,1.0e-8,4.014670317646918e-6,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/embedded,risk/dual-sign,"",0,0.0,1.0e-8,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,PCC/1,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,PCC/2,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,PCC/3,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,PCC/4,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,P_DA_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,P_DA_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,P_DA_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,P_DA_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_down_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_down_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_down_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_down_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_up_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_up_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_up_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/first_stage,R_up_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/risk,actual-risk,"",0,3.111205737482692e-11,1.0e-8,0.003111205737482692,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/risk,risk-upper,"",0,2.1760371282653068e-14,1.0e-8,2.176037128265307e-6,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,shared,joint/risk,selected-risk,"",0,3.111205737482692e-11,1.0e-8,0.003111205737482692,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,budget,"",0,0.0,1.0e-8,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,dual-inequality,"",0,1.8585997565050143e-11,1.0e-8,0.0018585997565050143,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,dual-sign,"",0,0.0,1.0e-8,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,mass,"",0,1.1102230246251565e-16,1.0e-8,1.1102230246251565e-8,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,nonnegative,"",0,1.745343213119978e-11,1.0e-8,0.0017453432131199782,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_actual/transport,primal-dual-gap,"",0,2.8825830611367564e-12,1.0e-8,0.00028825830611367564,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,budget,"",0,1.868449839292907e-12,1.0e-8,0.00018684498392929072,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,dual-inequality,"",0,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,dual-sign,"",0,0.0,1.0e-6,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,mass,"",0,1.6653345369377348e-16,1.0e-8,1.6653345369377348e-8,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,nonnegative,"",0,2.761204442705778e-12,1.0e-8,0.0002761204442705778,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_cost/transport,primal-dual-gap,"",0,1.0832082098893675e-12,0.0001,1.0832082098893674e-8,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,budget,"",0,0.0,1.0e-8,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,dual-inequality,"",0,1.8585997565050143e-11,1.0e-8,0.0018585997565050143,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,dual-sign,"",0,0.0,1.0e-8,0.0,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,mass,"",0,1.1102230246251565e-16,1.0e-8,1.1102230246251565e-8,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,nonnegative,"",0,1.745343213119978e-11,1.0e-8,0.0017453432131199782,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,transport,oracle_risk/transport,primal-dual-gap,"",0,2.8825830611367564e-12,1.0e-8,0.00028825830611367564,true,1
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/auxiliary,5-3-exact,PCC,1,1.416060666874683e-14,2.0e-6,7.080303334373415e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/auxiliary,5-3-exact,PCC,2,1.6637348871033468e-15,2.0e-6,8.318674435516734e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/auxiliary,5-3-exact,PCC,3,2.0775269138766205e-15,2.0e-6,1.0387634569383102e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/auxiliary,5-3-exact,PCC,4,6.113210801986086e-15,2.0e-6,3.056605400993043e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,5-28,building,1,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,5-28,building,2,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,5-28,building,3,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,5-28,building,4,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,R5-D-building,building,1,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,R5-D-building,building,2,5.684341886080802e-14,0.0001,5.684341886080801e-10,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,R5-D-building,building,3,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,R5-D-building,building,4,0.0,0.0001,0.0,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,building-energy,building,1,4.718447854656915e-16,2.0e-6,2.3592239273284576e-10,true,MWh
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,building-energy,building,2,1.0443035325380379e-15,2.0e-6,5.221517662690189e-10,true,MWh
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,building-energy,building,3,7.632783294297951e-17,2.0e-6,3.8163916471489756e-11,true,MWh
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,building-energy,building,4,2.905661822261152e-16,2.0e-6,1.452830911130576e-10,true,MWh
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/comfort,terminal,building,4,5.684341886080802e-14,0.0001,5.684341886080801e-10,true,K
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/cost,5-5-cost,total,0,2.092548356813495e-11,4.082763490503931e-5,5.125323476808142e-7,true,USD
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,5-3-epigraph,PCC,1,1.416060666874683e-14,2.0e-6,7.080303334373415e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,5-3-epigraph,PCC,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,5-3-epigraph,PCC,3,2.0775269138766205e-15,2.0e-6,1.0387634569383102e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,5-3-epigraph,PCC,4,6.113210801986086e-15,2.0e-6,3.056605400993043e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,5-4,window,0,0.0,4.9999999999999996e-6,0.0,true,MWh
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,R5-D-delivery,PCC,1,5.338653966019818e-16,2.0e-6,2.6693269830099094e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,R5-D-delivery,PCC,2,4.163336342344337e-17,2.0e-6,2.0816681711721685e-11,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,R5-D-delivery,PCC,3,8.301864338963552e-16,2.0e-6,4.1509321694817765e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/delivery,R5-D-delivery,PCC,4,6.918889293312926e-16,2.0e-6,3.459444646656463e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,CHP,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,CHP,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,CHP,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,CHP,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,GT,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,GT,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,GT,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-10,GT,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,1,1,6.106226635438361e-16,2.0e-6,3.0531133177191805e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,1,2,2.2898349882893854e-16,2.0e-6,1.1449174941446927e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,1,3,3.1925491647395003e-16,2.0e-6,1.5962745823697503e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,1,4,1.27675647831893e-15,2.0e-6,6.38378239159465e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,2,1,7.003392016772398e-16,2.0e-6,3.501696008386199e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,2,2,1.2898352819960498e-16,2.0e-6,6.449176409980249e-11,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,2,3,1.3026257632591682e-16,2.0e-6,6.513128816295841e-11,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-14,2,4,8.331386284029095e-16,2.0e-6,4.1656931420145477e-10,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,1,1,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,1,2,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,1,3,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,1,4,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,2,1,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,2,2,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,2,3,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-15,2,4,3.469446951953614e-18,2.0e-6,1.734723475976807e-12,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-16,e12,1,7.025630077706069e-17,1.0e-6,7.025630077706069e-11,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-16,e12,2,4.569912157026401e-17,1.0e-6,4.569912157026401e-11,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-16,e12,3,6.03900610074426e-17,1.0e-6,6.03900610074426e-11,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-16,e12,4,4.553649124439119e-18,1.0e-6,4.553649124439119e-12,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,1,1,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,1,2,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,1,3,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,1,4,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,2,1,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,2,2,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,2,3,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-17,2,4,0.0,1.0e-6,0.0,true,pu
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-31,building,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-31,building,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-31,building,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-31,building,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,CHP,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,CHP,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,CHP,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,CHP,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,EB,1,2.35104236847602e-14,2.0e-6,1.17552118423801e-8,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,EB,2,2.731206238467818e-14,2.0e-6,1.365603119233909e-8,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,EB,3,2.745990778275954e-14,2.0e-6,1.3729953891379772e-8,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,EB,4,2.5120072995035213e-14,2.0e-6,1.2560036497517608e-8,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,GT,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,GT,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,GT,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,GT,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,PV,1,1.9896898275936037e-14,2.0e-6,9.948449137968019e-9,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,PV,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,PV,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-P,PV,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-Q,CHP,1,0.0,2.0e-6,0.0,true,Mvar
future_e030_r005--clarabel,r5-risk-enum-10512082-8c43-456e-bf66-2b7bf1a5e7d5,up,physical/electric,5-9-Q,CHP,2,0.0,2.0e-6,0.0,true,Mvar
