stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
3,direct_repair,R3-mass-replay,physics,S1,1,1.6099761523946654e-9,K,0.0001,true
3,direct_repair,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,R1,1,1.3862972991773859e-9,K,0.0001,true
3,direct_repair,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,S1,2,4.392745722725522e-9,K,0.0001,true
3,direct_repair,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,R1,2,3.78759068553336e-9,K,0.0001,true
3,direct_repair,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,S1,3,1.608481170478626e-8,K,0.0001,true
3,direct_repair,R3-star-bounds,model,S1,3,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,R1,3,1.3867634152120445e-8,K,0.0001,true
3,direct_repair,R3-star-bounds,model,R1,3,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,S1,4,4.823459676117636e-8,K,0.0001,true
3,direct_repair,R3-star-bounds,model,S1,4,0.0,K,0.0001,true
3,direct_repair,R3-mass-replay,physics,R1,4,4.158658839514828e-8,K,0.0001,true
3,direct_repair,R3-star-bounds,model,R1,4,0.0,K,0.0001,true
3,direct_repair,R3-distance-epigraph,model,1,1,0.0,1,1.0e-6,true
3,direct_repair,R3-distance-epigraph,model,1,2,0.0,1,1.0e-6,true
3,direct_repair,R3-distance-epigraph,model,1,3,0.0,1,1.0e-6,true
3,direct_repair,R3-distance-epigraph,model,1,4,0.0,1,1.0e-6,true
3,direct_repair,R3-objective-distance,model,0,0,0.0,1,1.193030413476639e-6,true
4,repaired_dispatch,3-3:8,model,1,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-2,model,1,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,1,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-2,model,1,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,1,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-2,model,1,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,1,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-2,model,1,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,2,1,1.608807670416823e-9,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,2,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,2,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,2,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,2,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,2,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,2,4,8.84676690238173e-9,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,2,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,3,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,3,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,3,2,1.3877787807814457e-17,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,3,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,3,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,3,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-3:8,model,3,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-7,model,3,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-9,model,1,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,1,1,0.0,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,1,1,0.0,pu2,1.0e-6,true
4,repaired_dispatch,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,1,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,1,2,0.0,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,1,2,0.0,pu2,1.0e-6,true
4,repaired_dispatch,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,1,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,1,3,0.0,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,1,3,0.0,pu2,1.0e-6,true
4,repaired_dispatch,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,1,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,1,4,0.0,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,1,4,0.0,pu2,1.0e-6,true
4,repaired_dispatch,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,2,1,7.142439417684443e-11,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,2,1,1.270506963524376e-11,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,2,1,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,2,2,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,2,2,0.0,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,2,2,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,2,3,6.493672405349926e-10,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,2,3,1.3477945946804848e-9,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,2,3,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-9,model,2,4,2.77924905311977e-12,MW,3.0e-6,true
4,repaired_dispatch,3-10,model,2,4,1.1147336526073914e-11,Mvar,3.0e-6,true
4,repaired_dispatch,3-13,model,2,4,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-11,model,1,1,3.661644021641535e-18,pu2,1.0e-6,true
4,repaired_dispatch,3-12,model,1,1,0.0,pu,1.0e-6,true
4,repaired_dispatch,pre-SOC-electric,physics,1,1,3.3222452566761262e-12,pu,1.0e-6,true
4,repaired_dispatch,3-14,model,1,1,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-11,model,1,2,7.391659483994254e-18,pu2,1.0e-6,true
4,repaired_dispatch,3-12,model,1,2,2.313630597869376e-10,pu,1.0e-6,true
4,repaired_dispatch,pre-SOC-electric,physics,1,2,2.313630597869376e-10,pu,1.0e-6,true
4,repaired_dispatch,3-14,model,1,2,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-11,model,1,3,6.108038624200995e-17,pu2,1.0e-6,true
4,repaired_dispatch,3-12,model,1,3,2.1547123894155584e-12,pu,1.0e-6,true
4,repaired_dispatch,pre-SOC-electric,physics,1,3,2.1547123894155584e-12,pu,1.0e-6,true
4,repaired_dispatch,3-14,model,1,3,0.0,pu2,1.0e-6,true
4,repaired_dispatch,3-11,model,1,4,5.626874279323799e-17,pu2,1.0e-6,true
4,repaired_dispatch,3-12,model,1,4,0.0,pu,1.0e-6,true
4,repaired_dispatch,pre-SOC-electric,physics,1,4,3.845905365007507e-12,pu,1.0e-6,true
4,repaired_dispatch,3-14,model,1,4,0.0,pu2,1.0e-6,true
4,repaired_dispatch,R2-grid-bounds,model,1,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,R2-grid-bounds,model,1,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,R2-grid-bounds,model,1,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,R2-grid-bounds,model,1,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-21,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,1,1,2.7755575615628914e-16,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,1,1,2.7755575615628914e-16,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,1,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-37,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,1,2,2.498001805406602e-16,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,1,2,2.498001805406602e-16,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,1,2,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-37,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,1,3,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,1,3,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,1,3,5.551115123125783e-17,MW,3.0e-6,true
4,repaired_dispatch,3-37,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,1,4,3.885780586188048e-16,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,1,4,3.885780586188048e-16,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,1,4,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-37,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,1,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,2,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,2,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,2,1,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-38,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,R2-load-return,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,2,2,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,2,2,2.7755575615628914e-17,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,2,2,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-38,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,R2-load-return,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,2,3,1.3877787807814457e-16,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,2,3,1.3877787807814457e-16,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,2,3,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-38,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,R2-load-return,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-17,model,2,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-17-original,physics,2,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-19:20,model,2,4,0.0,MW,3.0e-6,true
4,repaired_dispatch,3-38,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,R2-load-return,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-24,model,2,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-35:36,model,S1,1,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S1,1,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S1,3,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S1,4,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S2,1,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S2,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S2,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S2,3,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,S2,4,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,S2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R1,2,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R1,3,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R1,4,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R2,1,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R2,1,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R2,2,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R2,2,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R2,3,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R2,3,0.0,K,0.0001,true
4,repaired_dispatch,3-35:36,model,R2,4,0.0,K,0.0001,true
4,repaired_dispatch,mix-original,physics,R2,4,0.0,K,0.0001,true
4,repaired_dispatch,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-27,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-30,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-32,model,1,1,0.0,1,1.0e-6,true
4,repaired_dispatch,3-28,model,1,1,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,1,0.0,1,1.0e-6,true
4,repaired_dispatch,3-31,model,1,1,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,1,0.0,1,1.0e-6,true
4,repaired_dispatch,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,R2-fixed-flow,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-27,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-30,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-32,model,1,2,0.0,1,1.0e-6,true
4,repaired_dispatch,3-28,model,1,2,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,2,0.0,1,1.0e-6,true
4,repaired_dispatch,3-31,model,1,2,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,2,0.0,1,1.0e-6,true
4,repaired_dispatch,3-23,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,R2-fixed-flow,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-27,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-30,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-32,model,1,3,0.0,1,1.0e-6,true
4,repaired_dispatch,3-28,model,1,3,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,3,0.0,1,1.0e-6,true
4,repaired_dispatch,3-31,model,1,3,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,3,0.0,1,1.0e-6,true
4,repaired_dispatch,3-23,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,R2-fixed-flow,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-27,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-30,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
4,repaired_dispatch,3-32,model,1,4,0.0,1,1.0e-6,true
4,repaired_dispatch,3-28,model,1,4,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,4,0.0,1,1.0e-6,true
4,repaired_dispatch,3-31,model,1,4,0.0,1,1.0e-6,true
4,repaired_dispatch,3-29:32,model,1,4,0.0,1,1.0e-6,true
4,repaired_dispatch,3-39:40,model,S1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,S1,1,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,S1,1,1.1296519275560969e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,S1,1,1.1296519275560969e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,S1,1,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-33:34,model,S1,1,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-39:40,model,S1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,S1,2,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,S1,2,1.1318723736053472e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,S1,2,1.1318723736053472e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,S1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-33:34,model,S1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-39:40,model,S1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,S1,3,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,S1,3,8.89843754237063e-17,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,S1,3,8.89843754237063e-17,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,S1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-33:34,model,S1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-39:40,model,S1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,S1,4,1.909583602355269e-17,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,S1,4,1.3272716259393747e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,S1,4,1.3272716259393747e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,S1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-33:34,model,S1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-39:40,model,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,1,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,R1,1,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,R1,1,1.1296519275560969e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,R1,1,1.1296519275560969e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-33:34,model,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,3-39:40,model,R1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,2,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,2,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,R1,2,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,R1,2,1.1318723736053472e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,R1,2,1.1318723736053472e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,R1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-33:34,model,R1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-39:40,model,R1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,3,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,3,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,R1,3,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,R1,3,8.89843754237063e-17,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,R1,3,8.89843754237063e-17,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,R1,3,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-33:34,model,R1,3,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,3-39:40,model,R1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-23-kappa,model,1,4,0.0,kPa,0.001,true
4,repaired_dispatch,3-22,model,R1,4,0.0,normalized,1.0e-6,true
4,repaired_dispatch,3-26,model,R1,4,1.3272716259393747e-16,normalized,1.0e-6,true
4,repaired_dispatch,3-25,physics,R1,4,1.3272716259393747e-16,normalized,1.0e-6,true
4,repaired_dispatch,WMM-replay,physics,R1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-33:34,model,R1,4,0.0,K,0.0001,true
4,repaired_dispatch,3-1,model,0,0,0.0,currency,8.097096062998244e-5,true
4,repaired_dispatch,R3-cost-field,model,0,0,0.0,currency,8.097096062998244e-5,true
4,repaired_dispatch,R3-mass-replay,physics,S1,1,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
4,repaired_dispatch,R3-mass-replay,physics,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
4,repaired_dispatch,R3-mass-replay,physics,S1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
4,repaired_dispatch,R3-mass-replay,physics,R1,2,5.684341886080802e-14,K,0.0001,true
4,repaired_dispatch,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
