record,run_id,scenario,quantity,index,time_h,value,unit
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","1","2.0","333.15000000000003","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","1","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","2","3.0","333.15000000000003","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","2","3.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","1","4.0","314.102380952381","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","1","4.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","2","3.0","314.102380952381","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","2","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","E_BES","2","0.0","0.2","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","E_BES","2","0.0","0.15","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","E_BES","2","3.0","0.6010000000000015","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","E_BES","2","3.0","0.3990000000000006","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","E_BES","2","4.0","0.2","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","E_BES","2","4.0","0.15","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","1","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","1","2.0","334.9595238095237","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","2","3.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","2","3.0","334.9595238095237","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","1","4.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","1","4.0","315.9119047619047","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","2","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","2","3.0","315.9119047619047","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","1","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_finite_fault_ccg_highs_n1","r7-linked-473a183a-9532-42e9-84b0-a06fa470a343","2","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","E_BES","2","0.0","0.2","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","E_BES","2","0.0","0.15","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","E_BES","2","3.0","0.39899999999999936","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","E_BES","2","3.0","0.39899999999999936","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","E_BES","2","4.0","0.2","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","E_BES","2","4.0","0.15","MWh"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","1","2.0","333.15000000000003","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","1","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","2","3.0","333.15000000000003","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","2","3.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","1","4.0","314.102380952381","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","1","4.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","2","3.0","314.102380952381","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","2","3.0","323.15","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","1","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_extensive_highs_n16","r7-linked-59e4816e-15dd-4edc-8c36-6bf3bce3025e","2","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","E_BES","2","0.0","0.2","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","E_BES","2","0.0","0.15","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","E_BES","2","3.0","0.6010000000000015","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","E_BES","2","3.0","0.3990000000000006","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","E_BES","2","4.0","0.2","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","E_BES","2","4.0","0.15","MWh"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","1","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","1","2.0","334.9595238095237","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","1","3.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","1","4.0","342.14999999999986","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","2","1.0","342.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","2","2.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","2","3.0","342.197619047619","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","2","3.0","334.9595238095237","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_S","2","4.0","342.1499999999999","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","1","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","1","2.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","1","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","1","4.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","1","4.0","315.9119047619047","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","2","1.0","323.10238095238094","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","2","2.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","2","3.0","323.15","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","2","3.0","315.9119047619047","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","1","τ_R","2","4.0","323.1023809523809","K"
"reserve_heat_limit_finite_fault_ccg_highs_n16","r7-linked-07c66c8c-61b7-4d0f-bec2-7045a75922d0","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","E_BES","2","1.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","E_BES","2","1.0","0.1689999999999996","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","E_BES","2","2.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","E_BES","2","2.0","0.15000000000000036","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","2","1.0","342.15","K"
