run_id,equation,scope,entity,t,residual,tolerance,unit,pass
open_flexible--central_socp,voltage,model,3,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,3,2,2.4769630790899555e-12,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,3,2,4.982264600883468e-13,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,3,2,1.1102230246251565e-16,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,3,2,1.3877787807814457e-17,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,R4-P4,heat,1,2,3.903127820947816e-18,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,R4-P4,heat,2,2,3.903127820947816e-18,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,grid,model,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_grid,model,1,3,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,root_voltage,model,1,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,P_branch,model,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,1,3,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,1,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,1,3,1.0598399950862423e-13,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,1,3,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,1,3,5.563599412422571e-8,1.0e-6,pu⁴,true
open_flexible--central_socp,P_branch,model,2,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,2,3,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,2,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,2,3,3.83595810823055e-17,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,2,3,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,2,3,1.2044763747021472e-7,1.0e-6,pu⁴,true
open_flexible--central_socp,voltage,model,1,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,1,3,0.0,3.0e-6,Mvar,true
