run_id,parent,band,stage,node,t,mass_balance_min_kg_s,mass_balance_max_kg_s,gap_kg_s,materially_excludes_zero
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,3,2,-2.1592360806291007,1.624814321237376,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,1,3,-0.27300264324181023,0.29453015520353276,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,2,3,-1.125227342930334,0.9354974144778742,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,3,3,-1.6940528118552103,1.2759268696569581,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,1,4,-0.2597090168935491,0.28123652885527123,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,2,4,-1.0940002734016887,0.9087536977141849,0.0,false
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,reference10,free_envelope,3,4,-1.6807604823147861,1.2659576225016396,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,2,1,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,3,1,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,2,2,-4.399999999793458e-6,4.400000000015503e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,2,3,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,3,3,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,2,4,-4.400000000015503e-6,4.399999999793458e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,reference20,fixed_envelope,3,4,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,1,1,-9.859391773087356,0.31639183591229875,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,2,1,-12.021096764946307,10.537891487025245,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,3,1,-4.246021446207781,10.887166700869907,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,1,2,-9.56562638509153,0.9773639589029106,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,2,2,-12.293885740162867,10.326455860730468,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,3,2,-5.502019387915631,10.528310018137176,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,1,3,-9.852745687948472,0.33134552747478774,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,2,3,-12.0739488805141,10.550257979810205,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,3,3,-4.280913306244555,10.87719748339296,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,1,4,-9.859392501122603,0.31639019783299355,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,2,4,-12.03410047881794,10.541792995259799,0.0,false
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,reference20,free_envelope,3,4,-4.2460207750843875,10.887168723946932,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,1,1,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,2,1,-4.399999999932236e-6,4.399999999932236e-6,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,3,1,-3.2999999999283602e-6,3.3000000003724494e-6,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,2,2,-4.39999999992836e-6,-0.37266961288536743,0.37266961288536743,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,3,2,0.37267071288536746,3.2999999999283602e-6,0.37267071288536746,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,1,3,0.02152531196172247,2.19999999995224e-6,0.02152531196172247,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,2,3,-4.39999999992836e-6,-0.1616091766941014,0.1616091766941014,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,3,3,0.14008166473237882,3.2999999999283602e-6,0.14008166473237882,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,2,4,-4.39999999992836e-6,-0.1334351598362304,0.1334351598362304,true
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,reference10,fixed_envelope,3,4,0.13343625983623042,3.2999999999283602e-6,0.13343625983623042,true
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,1,1,-0.2597106585219239,0.2812381704836464,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,2,1,-1.0887921297598537,0.9048480178754108,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,3,1,-1.68076089781412,1.2659579341261402,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,1,2,-0.8472507220264347,0.8687782339881571,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,2,2,-1.7426996258428082,1.5148958648200057,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,3,2,-2.1592297968324443,1.6248096083898838,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,1,3,-0.27300146170080253,0.29452897366252495,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,2,3,-1.1253418238002115,0.9355829886871672,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,3,3,-1.6940517007111782,1.2759260369981293,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,1,4,-0.2597106519274199,0.2812381638891424,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,2,4,-1.0939879635859002,0.9087448916027547,0.0,false
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,reference10,free_envelope,3,4,-1.6807608978133137,1.2659579341255356,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,1,1,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,2,1,-4.399999999932236e-6,4.399999999932236e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,3,1,-3.2999999999283602e-6,3.3000000003724494e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,2,2,-4.39999999992836e-6,-0.2795013846640256,0.2795013846640256,true
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,3,2,0.2795024846640257,3.2999999999283602e-6,0.2795024846640257,true
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,2,3,-4.39999999992836e-6,-0.10505959854928427,0.10505959854928427,true
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,3,3,0.10506069854928413,3.2999999999283602e-6,0.10506069854928413,true
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,2,4,-4.39999999992836e-6,-0.1000755448771728,0.1000755448771728,true
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,reference20,fixed_envelope,3,4,0.1000766448771726,3.2999999999283602e-6,0.1000766448771726,true
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,1,1,-9.859391680308416,0.31639204466491555,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,2,1,-12.021075190192166,10.537885066925309,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,3,1,-4.246022027779567,10.887166468209283,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,1,2,-9.56562164855616,0.9773746161074903,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,2,2,-12.293879739749078,10.326431431054326,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,3,2,-5.502002887766568,10.528314793178758,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,1,3,-9.852746278718977,0.331344198241154,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,2,3,-12.074238364271825,10.550345183371688,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,3,3,-4.280910385425155,10.877198365546775,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,1,4,-9.859391683605669,0.3163920372460986,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,2,4,-12.034064793639253,10.541781949723314,0.0,false
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,reference20,free_envelope,3,4,-4.246022026956457,10.88716647806182,0.0,false
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,1,1,0.021525311961722415,2.19999999995224e-6,0.021525311961722415,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,2,1,-4.39999999992836e-6,-0.15496372534712996,0.15496372534712996,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,3,1,0.13343621338540768,3.2999999999283602e-6,0.13343621338540768,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,2,2,0.028984875321623724,-0.3726695817329599,0.3726695817329599,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,3,2,0.3726706817329597,3.2999999999283602e-6,0.3726706817329597,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,2,3,0.1472552596940828,-0.14008062400072036,0.1472552596940828,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,3,3,0.1400817240007206,3.2999999999283602e-6,0.1400817240007206,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,2,4,-4.400000000039382e-6,-0.13343508541945742,0.13343508541945742,true
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,reference10,fixed_envelope,3,4,0.13343618541945723,3.2999999999283602e-6,0.13343618541945723,true
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,1,1,-0.259710562173429,0.28123807413515156,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,2,1,-1.0940240742957157,0.9087719514098304,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,3,1,-1.680760943047623,1.265957968051267,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,1,2,-0.7381795242079385,0.7597070361696613,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,2,2,-1.7479314900531548,1.51881974740172,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,3,2,-2.1592297308542636,1.624809558906248,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,1,3,-0.27300157815674797,0.29452909011847045,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,2,3,-1.1252162427094665,0.935488823831335,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,3,3,-1.6940518185239248,1.2759261246584939,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,1,4,-0.25971050624410397,0.2812380182058265,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,2,4,-1.0940401086373484,0.9087839631788033,0.0,false
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,reference10,free_envelope,3,4,-1.6807608874635411,1.2659579263632057,0.0,false
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,2,1,-4.39999999992836e-6,-0.10007551003905568,0.10007551003905568,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,3,1,0.10007661003905577,3.2999999999283602e-6,0.10007661003905577,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,2,2,-4.39999999992836e-6,-0.2795013612997199,0.2795013612997199,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,3,2,0.2795024612997197,3.2999999999283602e-6,0.2795024612997197,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,2,3,-4.39999999992836e-6,-0.10505964300054023,0.10505964300054023,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,3,3,0.10506074300054058,3.2999999999283602e-6,0.10506074300054058,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,2,4,-4.400000000039382e-6,-0.10007548906459307,0.10007548906459307,true
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,reference20,fixed_envelope,3,4,0.10007658906459316,3.2999999999283602e-6,0.10007658906459316,true
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,1,1,-9.859391728482663,0.3163919362728589,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,2,1,-12.03415533789953,10.54180913254867,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,3,1,-4.246022128429524,10.88716665134002,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,1,2,-9.620157247465409,0.8546695185616824,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,2,2,-12.293325687462142,10.493962102575683,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,3,2,-5.502002715033013,10.528314837152346,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,1,3,-9.852746220491005,0.3313443292540927,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,2,3,-12.073924068561357,10.550250858649026,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,3,3,-4.280910694774107,10.877198276101307,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,1,4,-9.859391756447327,0.31639187335236824,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,2,4,-12.034195584556436,10.541821221220143,0.0,false
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,reference20,free_envelope,3,4,-4.246021982477832,10.88716669354981,0.0,false
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,1,1,0.021525311961723192,2.19999999995224e-6,0.021525311961723192,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,2,1,0.6849376292832949,-0.02152421196172316,0.6849376292832949,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,3,1,0.6849387292832949,-0.6849387292832949,0.6849387292832949,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,1,2,0.021525311961722693,2.19999999995224e-6,0.021525311961722693,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,2,2,0.8165165763147948,-0.021524211961722495,0.8165165763147948,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,3,2,0.8165176763147945,-0.8165176763147945,0.8165176763147945,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,2,3,-4.39999999992836e-6,-0.14008056499322596,0.14008056499322596,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,3,3,0.14008166499322616,3.2999999999283602e-6,0.14008166499322616,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,1,4,0.021525311961722027,2.19999999995224e-6,0.021525311961722027,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,2,4,0.6849504772008144,-0.02152421196172205,0.6849504772008144,true
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,reference10,fixed_envelope,3,4,0.6849515772008141,-0.6849515772008141,0.6849515772008141,true
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,1,1,-0.25971064971462476,0.2812381616763473,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,2,1,-1.0940238341155375,0.9087717939961707,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,3,1,-1.6807608979682302,1.265957934241723,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,1,2,-0.7381795580915345,0.7597070700532571,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,2,2,-1.7479313384420743,1.5188196492079582,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,3,2,-2.1592297963667706,1.6248096080406276,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,1,3,-0.2730014620438673,0.2945289740055898,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,2,3,-1.1253418232528793,0.9355829889939964,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,3,3,-1.694051700586424,1.2759260361220222,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,1,4,-0.25971064974905544,0.2812381617107779,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,2,4,-1.0940409651236644,0.9087846422608734,0.0,false
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,reference10,free_envelope,3,4,-1.680760898002457,1.265957934267393,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,2,1,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,3,1,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,2,2,-4.400000000126525e-6,4.399999999682436e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,3,2,-3.3000000003724494e-6,3.3000000003724494e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,2,3,-4.39999999992836e-6,-0.10505959874491949,0.10505959874491949,true
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,3,3,0.10506069874491963,3.2999999999283602e-6,0.10506069874491963,true
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,2,4,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,reference20,fixed_envelope,3,4,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
electric_bottleneck--electric--exact--reference20--free_envelope,electric_bottleneck--electric--exact,reference20,free_envelope,1,1,-9.859391684712065,0.3163920347567041,0.0,false
