id,version,branch,iteration,value
two-source-case_fixed,v2,dispatch,130,177.47110012358937
two-source-case_fixed,v2,dispatch,131,177.46988027375397
two-source-case_fixed,v2,dispatch,132,177.46865970850973
two-source-case_fixed,v2,dispatch,133,177.467438780829
two-source-case_fixed,v2,dispatch,134,177.46621725751575
two-source-case_fixed,v2,dispatch,135,177.46499650733125
two-source-case_fixed,v2,dispatch,136,177.46377446851693
two-source-case_fixed,v2,dispatch,137,177.4625720504667
two-source-case_fixed,v2,dispatch,138,177.46147785519793
two-source-case_fixed,v2,dispatch,139,177.46038074898584
two-source-case_fixed,v2,dispatch,140,177.45928357399947
two-source-case_fixed,v2,dispatch,141,177.45818634736787
two-source-case_fixed,v2,dispatch,142,177.4570890383336
two-source-case_fixed,v2,dispatch,143,177.45599171168678
two-source-case_fixed,v2,dispatch,144,177.45489426843434
two-source-case_fixed,v2,dispatch,145,177.45379677412865
two-source-case_fixed,v2,dispatch,146,177.45269919002357
two-source-case_fixed,v2,dispatch,147,177.45160158920055
two-source-case_fixed,v2,dispatch,148,177.45050391922945
two-source-case_fixed,v2,dispatch,149,177.4494061812614
two-source-case_fixed,v2,dispatch,150,177.44830832193412
two-source-case_fixed,v2,dispatch,151,177.44721050896155
two-source-case_fixed,v2,dispatch,152,177.4461125937574
two-source-case_fixed,v2,dispatch,153,177.44501464107623
two-source-case_fixed,v2,dispatch,154,177.44391661182505
two-source-case_fixed,v2,dispatch,155,177.442818528889
two-source-case_fixed,v2,dispatch,156,177.4417203894058
two-source-case_fixed,v2,dispatch,157,177.44062199356256
two-source-case_fixed,v2,dispatch,158,177.43952391844078
two-source-case_fixed,v2,dispatch,159,177.4384256219588
two-source-case_fixed,v2,dispatch,160,177.4373272381274
two-source-case_fixed,v2,dispatch,161,177.43622883492873
two-source-case_fixed,v2,dispatch,162,177.4351303589899
two-source-case_fixed,v2,dispatch,163,177.4340318429837
two-source-case_fixed,v2,dispatch,164,177.43293325614547
two-source-case_fixed,v2,dispatch,165,177.43183458710843
two-source-case_fixed,v2,dispatch,166,177.43073596762343
two-source-case_fixed,v2,dispatch,167,177.42963723277245
two-source-case_fixed,v2,dispatch,168,177.4285384450887
two-source-case_fixed,v2,dispatch,169,177.427439599078
two-source-case_fixed,v2,dispatch,170,177.42634065017026
two-source-case_fixed,v2,dispatch,171,177.42524107561894
two-source-case_fixed,v2,dispatch,172,177.4241416924431
two-source-case_fixed,v2,dispatch,173,177.42304183738537
two-source-case_fixed,v2,dispatch,174,177.4219440818989
two-source-case_fixed,v2,dispatch,175,177.4208447611141
two-source-case_fixed,v2,dispatch,176,177.4197457491091
two-source-case_fixed,v2,dispatch,177,177.4186460870171
two-source-case_fixed,v2,dispatch,178,177.41754610594438
two-source-case_fixed,v2,dispatch,179,177.4164463031003
two-source-case_fixed,v2,dispatch,180,177.41534867897644
two-source-case_fixed,v2,dispatch,181,177.41424846267245
two-source-case_fixed,v2,dispatch,182,177.4131498708038
two-source-case_fixed,v2,dispatch,183,177.4120509059608
two-source-case_fixed,v2,dispatch,184,177.41095185060152
two-source-case_fixed,v2,dispatch,185,177.4098543310987
two-source-case_fixed,v2,dispatch,186,177.4087558581781
two-source-case_fixed,v2,dispatch,187,177.40765712114083
two-source-case_fixed,v2,dispatch,188,177.40655711150094
two-source-case_fixed,v2,dispatch,189,177.40545711716763
two-source-case_fixed,v2,dispatch,190,177.40435673259626
two-source-case_fixed,v2,dispatch,191,177.4032566324614
two-source-case_fixed,v2,dispatch,192,177.4021565301784
two-source-case_fixed,v2,dispatch,193,177.40105628214855
two-source-case_fixed,v2,dispatch,194,177.3999562278862
two-source-case_fixed,v2,dispatch,195,177.39885602860812
two-source-case_fixed,v2,dispatch,196,177.3977557624209
two-source-case_fixed,v2,dispatch,197,177.39665553537526
two-source-case_fixed,v2,dispatch,198,177.3955551252495
two-source-case_fixed,v2,dispatch,199,177.39445481039525
two-source-case_fixed,v2,dispatch,200,177.39335445176482
