run_id,parent,band,stage,variable,entity,t,value,old_value,unit
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,1,3,0.21499140427558436,0.3805357157727856,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,1,4,0.2970643480431657,0.14061669307356636,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,2,1,0.6294927888818375,1.2837643671515087,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,2,2,0.8763601081609362,0.6825665354613493,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,2,3,0.6430027285510186,0.9142323377578356,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,2,4,0.9385794490777172,0.6765632365655307,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,3,1,1.0733235687901872,2.153110056240658,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,3,2,1.1420521400001742,1.6050288712438427,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,3,3,1.0733235645465975,1.3007693094838368,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_source,3,4,1.5703189573157934,2.1531100456394543,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,1,1,333.40640721876133,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,1,2,357.93319728607753,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,1,3,333.3810291566513,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,1,4,346.3383919777555,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,2,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,2,2,340.87091983904054,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,2,3,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,2,4,345.6362910694263,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,3,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,3,2,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,3,3,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,3,4,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,4,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,4,2,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,4,3,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,4,4,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,5,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,5,2,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,5,3,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,5,4,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,6,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,6,2,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,6,3,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S_out,6,4,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,1,1,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,1,2,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,1,3,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,1,4,1.1478426709787278e-6,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,2,1,0.6418803893173806,0.6418821833740631,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,2,2,0.7734594091204351,1.733226999649268,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,2,3,0.6554023995669813,0.7050084070846991,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,2,4,0.9369474427438632,0.8171799296390971,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,3,1,1.265947187217644,3.12071982484243,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,3,2,1.624810672029001,1.6442723606975878,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,3,3,1.2759152978062192,1.890528955929759,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_load,3,4,1.8690141638501445,2.1531100456394543,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,1,1,0.20501121886299992,0.3257275848243267,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,1,2,0.3798578329883258,1.0899039536416637,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,1,3,0.21499140427558436,0.3805357157727856,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,1,4,0.2970632002004969,0.14061669307356636,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,2,1,0.19262361842745682,0.9676097686017722,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,2,2,0.4827585320288268,0.039243489453745006,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,2,3,0.20259173325962163,0.589759646445922,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,2,4,0.29869520653435094,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,3,1,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,3,2,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,3,3,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,3,4,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,4,1,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,4,2,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,4,3,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,4,4,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,5,1,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,5,2,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,5,3,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,5,4,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,6,1,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,6,2,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,6,3,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,m_pipe,6,4,0.0,0.0,kg/s
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,1,1,293.7228774982907,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,1,2,298.72654630145655,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,1,3,293.68572143979486,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,1,4,318.95176953103726,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,2,1,294.3533816435507,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,2,2,299.0668372223181,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,2,3,294.28628955499454,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,2,4,319.38663324156846,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,3,1,293.8206685500225,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,3,2,295.4440149222142,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,3,3,293.78779562521026,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R,3,4,320.2734558491137,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,1,1,334.87708345098645,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,1,2,358.72654630145655,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,1,3,334.78343418831,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,1,4,347.35309230004594,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,2,1,335.14055620099424,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,2,2,334.3701058773026,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,2,3,335.0576766401457,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,2,4,346.7426527815553,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,3,1,333.9410298340073,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,3,2,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,3,3,333.908156909671,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_source,3,4,347.69603826947684,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,1,1,293.7228874982907,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,1,2,298.7265563014566,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,1,3,293.68573143979484,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,1,4,318.95177171720997,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,2,1,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,2,2,295.176265385686,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,2,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,2,4,319.8409540123464,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,3,1,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,3,2,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,3,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,3,4,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,4,1,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,4,2,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,4,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,4,4,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,5,1,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,5,2,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,5,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,5,4,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,6,1,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,6,2,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,6,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_R_out,6,4,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,1,1,334.8770934509864,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,1,2,358.7265563014565,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,1,3,334.78344418831,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,1,4,347.35309241677174,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,2,1,334.7145206897467,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,2,2,341.4951732004407,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,2,3,334.6375416262787,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,2,4,346.64546370592456,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,3,1,333.82065855002253,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,3,2,335.4440049222142,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,3,3,333.7877856252103,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_S,3,4,347.3668611989801,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,1,1,333.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,1,2,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,1,3,293.15,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,1,4,318.35577627024065,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,2,1,294.7145206897467,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,2,2,301.4951732004407,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,2,3,294.6375416262787,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,2,4,319.2417975000217,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,3,1,293.82065855002253,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,3,2,295.4440049222142,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,3,3,293.7877856252103,NaN,K
electric_bottleneck--joint--socp--reference20--free_mixing,electric_bottleneck--joint--socp,reference20,free_mixing,τ_load,3,4,320.27345584475023,NaN,K
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,1,1,0.3318268262276387,0.14061668876817046,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,1,2,0.916452988323238,0.3798511427471165,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,1,3,0.3477051850299877,0.16161616142027202,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,1,4,0.33182677337517863,0.14061668888425571,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,2,1,0.8665156623425899,0.8537207343431596,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,2,2,1.0714576678515568,1.546922527240483,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,2,3,0.886226630453102,0.7044339624536315,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,2,4,0.8665335123818243,0.8537207342270743,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,3,1,1.4353019686973714,2.014337167734121,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,3,2,1.4005545030957163,1.6447368421052635,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,3,3,1.433806711257825,2.15311004784689,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_source,3,4,1.4353019458081877,2.0054320212179664,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,1,1,2.184275358988784e-6,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,1,2,1.8336568126338675e-6,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,1,3,2.1301947855529782e-6,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,1,4,2.184274805047403e-6,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,2,1,0.8580372051501558,0.9943374231113301,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,2,2,1.0292833548661777,1.9267736699875995,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,2,3,0.876129851622157,0.8660501238739036,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,2,4,0.858054959362996,0.99433742311133,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,3,1,1.7756050678420854,2.014337167734121,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,3,2,2.3591799707475203,1.6447368421052635,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,3,3,1.7916065449239722,2.15311004784689,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_load,3,4,1.7756050879273897,2.0054320212179664,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,1,1,0.33182464195228917,0.14061668876817046,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,1,2,0.9164511546664538,0.3798511427471165,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,1,3,0.3477030548351914,0.16161616142027202,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,1,4,0.3318245891003829,0.14061668888425571,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,2,1,0.3403030991448661,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,2,2,0.9586254676518798,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,2,3,0.35779983366629353,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,2,4,0.340303142119354,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,3,1,2.451479374108949e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,3,2,1.1930297178582025e-13,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,3,3,1.7070016651366495e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,3,4,2.451427798824651e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,4,1,2.048764028247641e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,4,2,8.538210422872966e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,4,3,6.140757891533081e-15,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,4,4,2.0487703111448826e-14,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,5,1,1.6319719621403392e-13,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,5,2,1.3228882228201627e-13,0.0,kg/s
electric_bottleneck--joint--exact--reference10--free_envelope,electric_bottleneck--joint--exact,reference10,free_envelope,m_pipe,5,3,1.6313527428642553e-13,0.0,kg/s
