record_id,run_id,iteration,scenario,source_id,kind,status,branch,model_pass,kkt_pass,objective,numerical_scale
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,1,down,r5-benders-sub-c9f8e571-cc65-4bbc-86ad-3bf04f98331b,cost,solver_optimal,0,true,true,40.85383846759771,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,1,none,r5-benders-sub-1d71a97d-fd85-4087-a8d8-c840a4fd937a,cost,solver_optimal,0,true,true,41.81316350409469,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,1,up,r5-benders-sub-9d435558-ddfa-4993-b0e5-3c11601fca80,cost,solver_optimal,0,true,true,51.456175989768596,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,down,r5-benders-sub-9cc7c292-d07e-466c-be76-81eb74bcd99b,cost,solver_infeasible,1,false,false,NaN,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,none,r5-benders-sub-50f0fe58-ae3f-40a3-afba-5323b177bf9c,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,up,r5-benders-sub-b95cfac1-fe87-49dd-94ab-e8efc822ebf2,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,down,r5-benders-sub-37f62623-b655-4cca-8805-8f3029bfabfa,diagnostic,solver_optimal,1,true,true,1.6304847411334846,1024.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,none,r5-benders-sub-2bb97afc-67b6-44ff-8b1c-9dbf1bec4e1d,diagnostic,solver_optimal,0,true,true,1.441817490086812,1024.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,2,up,r5-benders-sub-b0e3ef28-8ff0-4d90-8207-ef94d9c43497,diagnostic,solver_optimal,0,true,true,1.249896729594704,1024.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,3,down,r5-benders-sub-d0f787d8-71a1-48e8-b8e7-e2eca70a03c8,cost,solver_infeasible,1,false,false,NaN,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,3,none,r5-benders-sub-597d59e9-040e-42a5-a12b-80771b3e8334,cost,solver_optimal,0,true,true,7.500000000000001,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,3,up,r5-benders-sub-5bc4ffd1-63f8-4e63-948f-cc4d0bf8a5dc,cost,solver_optimal,0,true,true,7.5690450990288625,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,3,down,r5-benders-sub-40f8e2d4-bf2f-482f-b957-65e10f3c3f59,diagnostic,solver_optimal,1,true,true,0.0020780795772678273,1024.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,4,down,r5-benders-sub-0a8866df-2416-425c-927b-d6418f84403f,cost,solver_optimal,1,true,true,42.36303330344376,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,4,none,r5-benders-sub-c64dbca8-d48e-45dd-af79-acafa4b17e2a,cost,solver_optimal,0,true,true,7.74999999999985,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,4,up,r5-benders-sub-ef33dc84-c4a1-4972-b0ea-57220c29131d,cost,solver_optimal,0,true,true,15.456175989768514,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,5,down,r5-benders-sub-f770f381-4565-4d4a-a5ae-b524cfe02c75,cost,solver_optimal,0,true,true,46.98712769967935,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,5,none,r5-benders-sub-63c91e8f-d8d4-40ae-af60-3834f4255c8f,cost,solver_optimal,0,true,true,7.749999999999996,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,5,up,r5-benders-sub-567cff5c-eda9-449f-b391-328a4b52c1bd,cost,solver_optimal,1,true,true,15.179903178440973,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,6,down,r5-benders-sub-796643f4-f556-4274-a649-98060618125b,cost,solver_optimal,1,true,true,31.21035210640091,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,6,none,r5-benders-sub-04124398-ca3b-4c7d-b837-008dcb3e8615,cost,solver_optimal,0,true,true,35.225310161451894,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,6,up,r5-benders-sub-af3f79a8-4944-4876-ba99-a1cc305d2826,cost,solver_optimal,0,true,true,41.320575710484704,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,7,down,r5-benders-sub-d24ed658-d5e6-4b4f-8d28-bbee983c1110,cost,solver_optimal,1,true,true,36.007308934821026,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,7,none,r5-benders-sub-02cbfbc2-f4c4-47cc-879e-09877e515bd7,cost,solver_optimal,0,true,true,9.20156082677859,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,7,up,r5-benders-sub-d0329560-8278-4f5e-a5f0-8fb9cf0b0127,cost,solver_optimal,0,true,true,22.125444034399464,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,8,down,r5-benders-sub-667331ce-03ba-45fa-8952-f0fd7d8da41f,cost,solver_optimal,0,true,true,35.79091206771869,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,8,none,r5-benders-sub-5bb2ed1b-3767-4f76-87c9-bdfac3ba39c6,cost,solver_optimal,0,true,true,7.8999999999999995,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,8,up,r5-benders-sub-18adfff4-4d53-46ee-8a84-ffcd61b3e5f3,cost,solver_optimal,1,true,true,19.679903178440973,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,9,down,r5-benders-sub-81fc8fe0-26d9-446e-b0c9-50aa2ab9b7c3,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,9,none,r5-benders-sub-20b0958f-b629-423c-9c2a-85e98754344d,cost,solver_optimal,0,true,true,7.788468031014269,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,9,up,r5-benders-sub-79db566f-497a-45f0-90c0-d4411b11d784,cost,solver_optimal,0,true,true,16.61021692019671,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,10,down,r5-benders-sub-c5a52cb3-c40e-4211-856f-403f7adce647,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,10,none,r5-benders-sub-708c809a-39f7-4e06-9c96-46920b799a0b,cost,solver_optimal,0,true,true,7.78742960766729,1.0
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,10,up,r5-benders-sub-4034a5ea-61d9-4ddc-987f-ccfdba67e81a,cost,solver_optimal,0,true,true,16.579064219787426,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,1,down,r5-benders-sub-3a1e681b-ea0e-45ce-8d4a-6935a4e2a793,cost,solver_optimal,0,true,true,40.85383846759771,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,1,none,r5-benders-sub-4514ca79-20d6-472b-b2af-40833ad7d155,cost,solver_optimal,0,true,true,41.81316350409469,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,1,up,r5-benders-sub-c2e4c2d9-1628-4640-a95f-748a5c452c52,cost,solver_optimal,0,true,true,51.456175989768596,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,down,r5-benders-sub-ff9f40a8-31cc-4f9c-be6c-3f5783a8b02a,cost,solver_infeasible,1,false,false,NaN,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,none,r5-benders-sub-83f1914c-d4ed-4474-8c8b-347844f32a65,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,up,r5-benders-sub-9f3010cd-5f74-45bd-9408-909ccf7ac306,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,down,r5-benders-sub-a70be382-405a-40fb-93b3-35ff8d57ce36,diagnostic,solver_optimal,1,true,true,1.6304847411334846,1024.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,none,r5-benders-sub-3ae92cd4-9e35-4406-a63e-feccb349837e,diagnostic,solver_optimal,0,true,true,1.441817490086812,1024.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,2,up,r5-benders-sub-149db62f-61d2-4d2c-8e40-e1c06bb847af,diagnostic,solver_optimal,0,true,true,1.249896729594704,1024.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,3,down,r5-benders-sub-b817dfbe-db15-4547-b152-bf8be2f8d85b,cost,solver_optimal,1,true,true,90.39999999999822,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,3,none,r5-benders-sub-b3857af0-9ac7-4e17-a6b3-bf46a8852129,cost,solver_optimal,0,true,true,7.499999999999999,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,3,up,r5-benders-sub-d3ad2acb-575d-4313-bf5a-f7fe7304b2a2,cost,solver_optimal,0,true,true,8.109345789118677,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,4,down,r5-benders-sub-c37b8cee-5515-4cbe-a395-76b685a69bc8,cost,solver_optimal,0,true,true,46.98712769967828,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,4,none,r5-benders-sub-d9db8866-aea5-4337-a6b4-749f4666a76b,cost,solver_optimal,0,true,true,7.749999999999999,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,4,up,r5-benders-sub-93bb681e-d94c-44ae-bdd9-3fcba9003bbb,cost,solver_optimal,1,true,true,15.179903178440973,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,5,down,r5-benders-sub-9553949c-7963-4540-9b48-c4a1997637bd,cost,solver_optimal,1,true,true,31.21035210640091,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,5,none,r5-benders-sub-c57f67ee-4b72-40dc-9eb6-0a7fa1b33d8e,cost,solver_optimal,0,true,true,35.225310161451894,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,5,up,r5-benders-sub-5dd9a704-fcbd-41ad-b9f8-f4d4e2958118,cost,solver_optimal,0,true,true,41.32057571048466,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,6,down,r5-benders-sub-233e16ac-0863-4c6e-8979-c92b2ad58120,cost,solver_optimal,1,true,true,36.00730893482103,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,6,none,r5-benders-sub-067f847e-7b3b-43b1-a809-f022cb75ae78,cost,solver_optimal,0,true,true,9.20156082677857,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,6,up,r5-benders-sub-e38c67a2-9c52-4915-9381-4b28067686ac,cost,solver_optimal,0,true,true,22.12544403439955,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,7,down,r5-benders-sub-ba66adb5-ffb2-4139-9862-dd0293684cf9,cost,solver_optimal,0,true,true,35.79091206771869,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,7,none,r5-benders-sub-e7bc8feb-c94b-4563-914f-30895ba59bea,cost,solver_optimal,0,true,true,7.8999999999999995,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,7,up,r5-benders-sub-626905b3-3223-415b-be69-96812464cfde,cost,solver_optimal,1,true,true,19.679903178440973,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,8,down,r5-benders-sub-cc63aacb-e4ee-4055-b65c-67474b308157,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,8,none,r5-benders-sub-6cb61e92-1dbe-4b89-a3d5-01ef71107203,cost,solver_optimal,0,true,true,7.7884680310142675,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,8,up,r5-benders-sub-ff58effc-9714-4992-a6b9-cb7aee40c89d,cost,solver_optimal,0,true,true,16.61021692019665,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,9,down,r5-benders-sub-4dbce215-b242-4b26-b153-c75a2bcde215,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,9,none,r5-benders-sub-fc28490d-128f-484f-968d-65bc74e6a9a4,cost,solver_optimal,0,true,true,7.787429607667293,1.0
competitive_future_e030_r005--critical,r5-strategic-benders-aceb6b28-13cd-48a4-97be-6073f30719a7,9,up,r5-benders-sub-fdf7b04a-1f02-4ff3-a085-21731c2bf849,cost,solver_optimal,0,true,true,16.57906421978742,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,1,down,r5-benders-sub-9fc7d51b-f35c-4458-9e22-8eb153d45278,cost,solver_optimal,0,true,true,40.85383846759771,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,1,none,r5-benders-sub-2e2b5eba-74b3-4ab1-a9ba-cc5d5fef51b0,cost,solver_optimal,0,true,true,41.81316350409469,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,1,up,r5-benders-sub-38a109cd-443f-49c2-8d6a-72c4ea791671,cost,solver_optimal,0,true,true,51.456175989768596,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,down,r5-benders-sub-cb1aad32-da74-489d-8b20-894f80dcda70,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,none,r5-benders-sub-baf55669-694c-4dfc-8203-22b79543601d,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,up,r5-benders-sub-2dd87753-d332-4cbd-930e-9bde5a5ff0c4,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,down,r5-benders-sub-de7cbdf2-2f47-4f21-a298-0017d33a0a60,diagnostic,solver_optimal,0,true,true,1.6363106425425131,1024.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,none,r5-benders-sub-5d6795c4-0c1e-4cb5-86fb-64285e4fe71f,diagnostic,solver_optimal,0,true,true,1.4443748420942761,1024.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,2,up,r5-benders-sub-2122f35d-bd3e-404c-a745-9d68806cb2df,diagnostic,solver_optimal,0,true,true,1.2524540816021683,1024.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,3,down,r5-benders-sub-83c0596a-d94e-4c2d-b501-a3024608d332,cost,solver_optimal,1,true,true,90.39999999999878,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,3,none,r5-benders-sub-836368de-93b9-44ce-9e71-030a60494972,cost,solver_optimal,0,true,true,7.499999999999999,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,3,up,r5-benders-sub-aa4bfc08-9486-4e86-be65-d329aaf827fb,cost,solver_optimal,0,true,true,8.109345789118592,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,4,down,r5-benders-sub-4bc99997-b99b-4e3c-b7e4-99eb9d96cf35,cost,solver_optimal,1,true,true,31.21035210640091,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,4,none,r5-benders-sub-0820a214-2f7f-4759-a701-1f1725cf4ff9,cost,solver_optimal,0,true,true,35.225310161451894,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,4,up,r5-benders-sub-840e7314-15fb-4cb5-b542-d0deb41d7634,cost,solver_optimal,0,true,true,41.32057571048466,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,5,down,r5-benders-sub-cdd8e3bf-4e3a-4cf9-af04-d786c38fc7a6,cost,solver_optimal,1,true,true,36.00730893482103,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,5,none,r5-benders-sub-cd8424ce-44f0-46aa-a5d3-8de6b0b82602,cost,solver_optimal,0,true,true,9.20156082677857,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,5,up,r5-benders-sub-cdfb2308-627f-44fc-bfa5-53ee68292857,cost,solver_optimal,0,true,true,22.12544403439955,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,6,down,r5-benders-sub-46b63c82-b3b0-4a42-91eb-cee4cea213a7,cost,solver_optimal,0,true,true,46.987127699678325,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,6,none,r5-benders-sub-4dfa5fde-8d87-4bd8-b3f1-7f99c99e1a4e,cost,solver_optimal,0,true,true,7.749999999999999,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,6,up,r5-benders-sub-8592e831-61e7-4b90-9c89-dbee40c6364d,cost,solver_optimal,0,true,true,15.456175989768596,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,7,down,r5-benders-sub-a2f216bd-f231-40a0-96d4-62780e217c18,cost,solver_optimal,0,true,true,35.79091206771869,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,7,none,r5-benders-sub-9b282cee-691d-4773-9c1c-63b2fb1d06ce,cost,solver_optimal,0,true,true,7.8999999999999995,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,7,up,r5-benders-sub-ac8310e0-0867-40e2-9047-299cc4312539,cost,solver_optimal,0,true,true,19.956175989768596,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,8,down,r5-benders-sub-d1c60601-7215-4070-a33c-78c9e2bac844,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,8,none,r5-benders-sub-01f08f3f-347c-41c8-abf9-a2b1cd47b940,cost,solver_optimal,0,true,true,7.7884680310142675,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,8,up,r5-benders-sub-c91e3b9d-0593-47ab-b014-4f294591e867,cost,solver_optimal,0,true,true,16.61021692019665,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,9,down,r5-benders-sub-9555fadb-7d59-4f8a-a618-641daf63aa3a,cost,solver_optimal,1,true,true,36.0,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,9,none,r5-benders-sub-d1f61de1-de88-4741-aa70-fe4a5274df9b,cost,solver_optimal,0,true,true,7.787429607667293,1.0
competitive_future_e030_r005--paper_critical,r5-strategic-benders-ca2c4896-2a59-42f4-b543-a80b738bb5e8,9,up,r5-benders-sub-424e3547-baae-4dae-b685-e4a8f940b7ce,cost,solver_optimal,0,true,true,16.57906421978742,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,1,down,r5-benders-sub-12ee6e50-9341-42a5-afe3-2d2041b24d5b,cost,solver_optimal,0,true,true,14.460000000000006,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,1,none,r5-benders-sub-95f12186-3fc0-4f1a-a395-da6c4c0fd189,cost,solver_optimal,0,true,true,18.460000000000004,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,1,up,r5-benders-sub-2cd33dac-14f3-4247-a7ce-75a17449852b,cost,solver_optimal,0,true,true,18.460000000000004,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,down,r5-benders-sub-3797181a-837a-4adb-a62d-ca158b64b736,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,none,r5-benders-sub-2af5781e-c5ca-461d-a02e-d6b4b8daade6,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,up,r5-benders-sub-91854fc9-4b0e-40f6-8caf-aa113616feae,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,down,r5-benders-sub-63266ee7-b7f2-4477-b305-01b6ce28a4ba,diagnostic,solver_optimal,0,true,true,0.3323076923484614,1024.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,none,r5-benders-sub-0c976d8e-1b83-4307-96bf-478016953589,diagnostic,solver_optimal,0,true,true,0.29230769234846143,1024.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,2,up,r5-benders-sub-73fc26cc-0fba-4ef8-828f-93a5733a4aeb,diagnostic,solver_optimal,0,true,true,0.25230769234846145,1024.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,3,down,r5-benders-sub-927c0115-ad83-43fe-901b-b7dee04d1100,cost,solver_optimal,0,true,true,4.960000000000023,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,3,none,r5-benders-sub-7ae6c901-9b5c-4c44-9d77-a9aabb7f3c17,cost,solver_optimal,0,true,true,8.060000000000006,1.0
competitive_hard_zero--cuts,r5-strategic-benders-d05df392-3561-40ed-bdbe-382a63a6b51e,3,up,r5-benders-sub-40e6ca10-a261-491d-ae27-70097ea29f91,cost,solver_optimal,0,true,true,12.060000000000004,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,1,down,r5-benders-sub-44ee65cf-fa63-4e3a-843e-cb7100289fe7,cost,solver_optimal,0,true,true,14.460000000000006,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,1,none,r5-benders-sub-c60eb606-4e8d-4534-aa41-8990a4afbd4f,cost,solver_optimal,0,true,true,18.460000000000004,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,1,up,r5-benders-sub-abe54d75-3157-427f-a0df-6d66b99d77e2,cost,solver_optimal,0,true,true,18.460000000000004,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,down,r5-benders-sub-804191ea-20a1-464d-893d-b1d768a7318b,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,none,r5-benders-sub-581f7219-7410-4dd0-aadf-eb340af3540f,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,up,r5-benders-sub-9323aa9c-b148-4391-be10-0fe72503ac30,cost,solver_infeasible,0,false,false,NaN,1.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,down,r5-benders-sub-cbfd47e9-d413-4c91-9314-cf608e87d522,diagnostic,solver_optimal,0,true,true,0.3323076923484614,1024.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,none,r5-benders-sub-b1a8413f-81cb-4731-b7b1-a862c91b4793,diagnostic,solver_optimal,0,true,true,0.29230769234846143,1024.0
competitive_hard_zero--critical,r5-strategic-benders-35b03606-4742-4c40-82e0-43917ffb8d05,2,up,r5-benders-sub-face0c13-c491-482a-bc1f-1fa319ab88cc,diagnostic,solver_optimal,0,true,true,0.25230769234846145,1024.0
