run_id,pipe,side,net_MWh,attenuation_MWh,memory_change_MWh,residual_MWh
r9-flow-probe-vf-vt-terminal-free-v1,31,R,0.011340927119522719,0.031336544930812095,-0.019995617811289584,2.0816681711721685e-16
r9-flow-probe-vf-vt-terminal-free-v1,32,S,0.09607350592122382,0.1057506125021892,-0.009677106580965092,-2.8622937353617317e-16
r9-flow-probe-vf-vt-terminal-free-v1,32,R,0.01366636581935096,0.022649204030636975,-0.008982838211286667,6.522560269672795e-16
r9-flow-probe-vf-vt-terminal-free-v1,33,S,0.10259135936382283,0.16112804735125236,-0.05853668798742158,-7.951972413877684e-15
r9-flow-probe-vf-vt-terminal-free-v1,33,R,0.012930779911843148,0.07452721453940761,-0.06159643462755993,-4.53109771925142e-15
r9-flow-probe-vf-vt-terminal-free-v1,34,S,0.10631848713517125,0.15140186668243866,-0.04508337954726857,1.1657341758564144e-15
r9-flow-probe-vf-vt-terminal-free-v1,34,R,0.01960375683845317,0.06639592445564631,-0.04679216761718945,-3.6914915568786455e-15
r9-flow-probe-vf-vt-terminal-free-v1,35,S,0.10774213776676184,0.14022475545139426,-0.03248261768463026,-2.1649348980190553e-15
r9-flow-probe-vf-vt-terminal-free-v1,35,R,0.020748008149450207,0.05345185617602399,-0.032703848026571745,-2.040034807748725e-15
r9-flow-probe-vf-vt-terminal-free-v1,36,S,0.10512301156469102,0.12572697413995232,-0.020603962575259097,-2.203098814490545e-15
r9-flow-probe-vf-vt-terminal-free-v1,36,R,0.020983101087100477,0.04100775880705782,-0.020024657719955728,-1.6167622796103842e-15
r9-flow-probe-vf-vt-terminal-free-v1,37,S,0.09616678749709462,0.10586393825298183,-0.009697150755888877,1.6618650899857812e-15
r9-flow-probe-vf-vt-terminal-free-v1,37,R,0.013717215603849722,0.02273858656614125,-0.009021370962291783,2.5500435096859064e-16
r9-flow-probe-vf-vt-presolve-off-v1,1,S,0.11084039478931158,0.11084039478930964,0.0,1.942890293094024e-15
r9-flow-probe-vf-vt-presolve-off-v1,1,R,0.029993468360887395,0.02999346836088665,0.0,7.4593109467002705e-16
r9-flow-probe-vf-vt-presolve-off-v1,2,S,0.20407034558284495,0.20407034558284795,0.0,-2.9976021664879227e-15
r9-flow-probe-vf-vt-presolve-off-v1,2,R,0.053794031765421996,0.053794031765422995,0.0,-9.992007221626409e-16
r9-flow-probe-vf-vt-presolve-off-v1,3,S,0.15512630209527478,0.15512630209527734,0.0,-2.55351295663786e-15
r9-flow-probe-vf-vt-presolve-off-v1,3,R,0.0378973473699745,0.0378973473699749,0.0,-4.0245584642661925e-16
r9-flow-probe-vf-vt-presolve-off-v1,4,S,0.14202652278825367,0.14202652278825412,0.0,-4.440892098500626e-16
r9-flow-probe-vf-vt-presolve-off-v1,4,R,0.03457350856948863,0.034573508569489896,0.0,-1.2628786905111156e-15
r9-flow-probe-vf-vt-presolve-off-v1,5,S,0.10716607592550485,0.10716607592550359,0.0,1.2628786905111156e-15
r9-flow-probe-vf-vt-presolve-off-v1,5,R,0.025873946901387973,0.02587394690138708,0.0,8.916478666520788e-16
r9-flow-probe-vf-vt-presolve-off-v1,6,S,0.10716607592550571,0.10716607592550491,0.0,8.049116928532385e-16
r9-flow-probe-vf-vt-presolve-off-v1,6,R,0.025873946901388778,0.02587394690138834,0.0,4.371503159461554e-16
r9-flow-probe-vf-vt-presolve-off-v1,7,S,0.16503049258503072,0.16503049258503877,0.0,-8.049116928532385e-15
r9-flow-probe-vf-vt-presolve-off-v1,7,R,0.042200877484298724,0.04220087748430372,0.0,-4.9960036108132044e-15
r9-flow-probe-vf-vt-presolve-off-v1,8,S,0.15380473672826078,0.153804736728261,0.0,-2.220446049250313e-16
r9-flow-probe-vf-vt-presolve-off-v1,8,R,0.03790644120851194,0.03790644120851436,0.0,-2.4147350785597155e-15
r9-flow-probe-vf-vt-presolve-off-v1,9,S,0.14116669496538958,0.14116669496538944,0.0,1.3877787807814457e-16
r9-flow-probe-vf-vt-presolve-off-v1,9,R,0.03492286521613619,0.03492286521613754,0.0,-1.3530843112619095e-15
r9-flow-probe-vf-vt-presolve-off-v1,10,S,0.10687952753803247,0.10687952753803256,0.0,-9.71445146547012e-17
r9-flow-probe-vf-vt-presolve-off-v1,10,R,0.026825707438693277,0.026825707438692812,0.0,4.649058915617843e-16
r9-flow-probe-vf-vt-presolve-off-v1,11,S,0.1068795275380317,0.10687952753803139,0.0,3.191891195797325e-16
r9-flow-probe-vf-vt-presolve-off-v1,11,R,0.02682570743869369,0.026825707438693763,0.0,-7.28583859910259e-17
r9-flow-probe-vf-vt-presolve-off-v1,12,S,0.2609145801084579,0.2609145801084814,0.0,-2.348121697082206e-14
r9-flow-probe-vf-vt-presolve-off-v1,12,R,0.09905082891916261,0.09905082891917552,0.0,-1.2906342661267445e-14
r9-flow-probe-vf-vt-presolve-off-v1,13,S,0.1903748974392,0.19037489743920566,0.0,-5.662137425588298e-15
r9-flow-probe-vf-vt-presolve-off-v1,13,R,0.054467968044029175,0.054467968044034414,0.0,-5.2388648974499574e-15
r9-flow-probe-vf-vt-presolve-off-v1,14,S,0.18185709522132626,0.1818570952213258,0.0,4.718447854656915e-16
r9-flow-probe-vf-vt-presolve-off-v1,14,R,0.05027511393302984,0.05027511393302882,0.0,1.0200174038743626e-15
r9-flow-probe-vf-vt-presolve-off-v1,15,S,0.1727163047711052,0.17271630477110553,0.0,-3.3306690738754696e-16
r9-flow-probe-vf-vt-presolve-off-v1,15,R,0.04663315835647714,0.046633158356478785,0.0,-1.6445178552260131e-15
r9-flow-probe-vf-vt-presolve-off-v1,16,S,0.1273133196222964,0.12731331962229755,0.0,-1.1657341758564144e-15
r9-flow-probe-vf-vt-presolve-off-v1,16,R,0.03319870203121291,0.03319870203121378,0.0,-8.673617379884035e-16
r9-flow-probe-vf-vt-presolve-off-v1,17,S,0.1061540601786421,0.1061540601786413,0.0,7.91033905045424e-16
r9-flow-probe-vf-vt-presolve-off-v1,17,R,0.027943157437981137,0.02794315743798125,0.0,-1.1449174941446927e-16
r9-flow-probe-vf-vt-presolve-off-v1,18,S,0.1417390795602894,0.1417390795602905,0.0,-1.1102230246251565e-15
r9-flow-probe-vf-vt-presolve-off-v1,18,R,0.037103429384173645,0.037103429384173,0.0,6.453171330633722e-16
r9-flow-probe-vf-vt-presolve-off-v1,19,S,0.12616530448308927,0.12616530448308705,0.0,2.220446049250313e-15
r9-flow-probe-vf-vt-presolve-off-v1,19,R,0.03344736595641111,0.033447365956408674,0.0,2.435551760271437e-15
r9-flow-probe-vf-vt-presolve-off-v1,20,S,0.10572560946734356,0.10572560946734318,0.0,3.885780586188048e-16
r9-flow-probe-vf-vt-presolve-off-v1,20,R,0.027939830583307457,0.02793983058330876,0.0,-1.304512053934559e-15
r9-flow-probe-vf-vt-presolve-off-v1,21,S,0.21708611810464307,0.21708611810464953,0.0,-6.467049118441537e-15
r9-flow-probe-vf-vt-presolve-off-v1,21,R,0.09177574996487907,0.09177574996486991,0.0,9.159339953157541e-15
r9-flow-probe-vf-vt-presolve-off-v1,22,S,0.21104527032292744,0.2110452703229003,0.0,2.7144952952085077e-14
r9-flow-probe-vf-vt-presolve-off-v1,22,R,0.0904059293232096,0.09040592932318552,0.0,2.4077961846558082e-14
r9-flow-probe-vf-vt-presolve-off-v1,23,S,0.2048350070413557,0.2048350070413651,0.0,-9.381384558082573e-15
r9-flow-probe-vf-vt-presolve-off-v1,23,R,0.08854355619383857,0.08854355619384588,0.0,-7.313594174718219e-15
r9-flow-probe-vf-vt-presolve-off-v1,24,S,0.1985097261615082,0.19850972616149407,0.0,1.4127587988355117e-14
r9-flow-probe-vf-vt-presolve-off-v1,24,R,0.08648386503221613,0.08648386503221464,0.0,1.4849232954361469e-15
r9-flow-probe-vf-vt-presolve-off-v1,25,S,0.11010263051395294,0.11010263051395339,0.0,-4.440892098500626e-16
r9-flow-probe-vf-vt-presolve-off-v1,25,R,0.04005125343578502,0.040051253435785666,0.0,-6.453171330633722e-16
r9-flow-probe-vf-vt-presolve-off-v1,26,S,0.18454463004341157,0.18454463004339988,0.0,1.1685097334179773e-14
r9-flow-probe-vf-vt-presolve-off-v1,26,R,0.08289234159142185,0.0828923415914114,0.0,1.0449974219284286e-14
r9-flow-probe-vf-vt-presolve-off-v1,27,S,0.17238872539352212,0.17238872539352362,0.0,-1.4988010832439613e-15
r9-flow-probe-vf-vt-presolve-off-v1,27,R,0.07588904228769365,0.07588904228769605,0.0,-2.400857290751901e-15
r9-flow-probe-vf-vt-presolve-off-v1,28,S,0.1632563321935201,0.16325633219351904,0.0,1.0547118733938987e-15
r9-flow-probe-vf-vt-presolve-off-v1,28,R,0.06962415400146735,0.0696241540014668,0.0,5.412337245047638e-16
r9-flow-probe-vf-vt-presolve-off-v1,29,S,0.15309214560545814,0.15309214560546508,0.0,-6.938893903907228e-15
r9-flow-probe-vf-vt-presolve-off-v1,29,R,0.06014313886051905,0.06014313886052422,0.0,-5.169475958410885e-15
r9-flow-probe-vf-vt-presolve-off-v1,30,S,0.10843312145642439,0.10843312145642184,0.0,2.55351295663786e-15
r9-flow-probe-vf-vt-presolve-off-v1,30,R,0.03381040731221897,0.033810407312216906,0.0,2.060851489460447e-15
r9-flow-probe-vf-vt-presolve-off-v1,31,S,0.12714258653935198,0.1271425865393503,0.0,1.6930901125533637e-15
r9-flow-probe-vf-vt-presolve-off-v1,31,R,0.044080983122645905,0.04408098312264558,0.0,3.2612801348363973e-16
r9-flow-probe-vf-vt-presolve-off-v1,32,S,0.10681288531649279,0.10681288531649095,0.0,1.8318679906315083e-15
r9-flow-probe-vf-vt-presolve-off-v1,32,R,0.034389886116033,0.03438988611603114,0.0,1.8596235662471372e-15
r9-flow-probe-vf-vt-presolve-off-v1,33,S,0.16340628622320766,0.16340628622320455,0.0,3.1086244689504383e-15
r9-flow-probe-vf-vt-presolve-off-v1,33,R,0.07516879518686054,0.07516879518685832,0.0,2.220446049250313e-15
r9-flow-probe-vf-vt-presolve-off-v1,34,S,0.15303898202467853,0.15303898202467817,0.0,3.608224830031759e-16
r9-flow-probe-vf-vt-presolve-off-v1,34,R,0.06983870606890301,0.06983870606890552,0.0,-2.5118795932144167e-15
r9-flow-probe-vf-vt-presolve-off-v1,35,S,0.14140868275667476,0.14140868275667393,0.0,8.326672684688674e-16
r9-flow-probe-vf-vt-presolve-off-v1,35,R,0.05922100250407871,0.05922100250407609,0.0,2.6229018956769323e-15
r9-flow-probe-vf-vt-presolve-off-v1,36,S,0.12668908419031386,0.12668908419031266,0.0,1.1934897514720433e-15
r9-flow-probe-vf-vt-presolve-off-v1,36,R,0.04756390884518589,0.04756390884518538,0.0,5.065392549852277e-16
r9-flow-probe-vf-vt-presolve-off-v1,37,S,0.1073346546863734,0.10733465468637339,0.0,1.3877787807814457e-17
r9-flow-probe-vf-vt-presolve-off-v1,37,R,0.033102322167636866,0.033102322167637234,0.0,-3.677613769070831e-16
