stage,run_id,time_h,device,kind,P_MW,H_MW
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.5,EB2,EB,0.4962087110970314,0.46147410132023925
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.5,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.5,PV1,PV,0.24,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.5,PV2,PV,0.3599999999999999,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.5,PV3,PV,0.3600000000000003,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,EB2,EB,0.5117991399237306,0.4759732001290695
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,PV1,PV,0.24,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,PV2,PV,0.3599999999999999,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,17.75,PV3,PV,0.3600000000000003,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,EB2,EB,0.5293283499827496,0.4922753654839571
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,EB2,EB,0.5450533601426165,0.5068996249326334
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,EB2,EB,0.5598625869427711,0.5206722058567772
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,EB2,EB,0.5719725834319463,0.5319345025917102
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,18.75,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,EB2,EB,0.5784123752756758,0.5379235090063785
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,EB2,EB,0.5724583396991803,0.5323862559202377
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,EB2,EB,0.5620111576957318,0.5226703766570306
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,EB2,EB,0.552633106530455,0.5139487890733232
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,19.75,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,CHP2,CHP,6.0,7.2
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,EB2,EB,0.5446297386607167,0.5065056569544666
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,CHP2,CHP,5.911165259003637,7.093398310804364
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,EB2,EB,0.5334303218135343,0.49609019928658693
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,CHP2,CHP,5.807261560404046,6.968713872484855
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,EB2,EB,0.5227813926799099,0.48618669519231617
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,GT1,GT,2.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,CHP2,CHP,5.7122931901941305,6.854751828232956
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,EB2,EB,0.5136418950844829,0.4776869624285691
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,GT1,GT,1.9999999999999998,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,20.75,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,CHP2,CHP,4.2122931901941305,5.054751828232956
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,EB2,EB,0.5034002433615273,0.4681622263262204
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,EB2,EB,0.48835982271183886,0.4541746351220102
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,EB2,EB,0.4712700528904645,0.438281149188132
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,EB2,EB,0.45500463584131523,0.4231543113324232
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,21.75,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,EB2,EB,0.4406224736175514,0.40977890046432286
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,EB2,EB,0.42670915169069384,0.3968395110723453
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,EB2,EB,0.415683886764429,0.386586014690919
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,EB2,EB,0.40836285387440974,0.3797774541032011
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,22.75,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,EB2,EB,0.4045130891097363,0.3761971728720548
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.0,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,EB2,EB,0.4052679056771701,0.3768991522797682
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.25,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,EB2,EB,0.4116091931143478,0.38279654959634346
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.5,PV3,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,CHP1,CHP,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,CHP2,CHP,3.4,4.08
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,EB1,EB,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,EB2,EB,0.42211761161763084,0.3925693788043967
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,GT1,GT,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,PV1,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,PV2,PV,0.0,0.0
normal,74e43db5-0140-48be-8aa3-645aabf7a397,23.75,PV3,PV,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,PV1,PV,0.68,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,PV2,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.0,PV3,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,PV1,PV,0.68,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,PV2,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.25,PV3,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,PV1,PV,0.68,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,PV2,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.5,PV3,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,PV1,PV,0.68,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,PV2,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,10.75,PV3,PV,1.02,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,PV1,PV,0.768,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,PV2,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.0,PV3,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,PV1,PV,0.768,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,PV2,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.25,PV3,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,PV1,PV,0.768,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,PV2,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.5,PV3,PV,1.152000000000009,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,PV1,PV,0.768,0.0
