record_id,run_id,id,kind,residual,tolerance,normalized,pass
market_no_call--clarabel,r5-dispatch-2ccba919-55a5-4a8f-8c32-d5a927778946,independent-objective,objective,2.1574501892326805e-15,1.0e-6,2.1574501892326804e-9,true
market_no_call--clarabel,r5-dispatch-2ccba919-55a5-4a8f-8c32-d5a927778946,primal-dual-gap,gap,2.4656573591230635e-14,0.0001,2.465657359123063e-10,true
market_no_call--clarabel,r5-dispatch-2ccba919-55a5-4a8f-8c32-d5a927778946,recourse-primal-dual-gap,gap,6.662964848154386e-12,0.0001,6.662964848154386e-8,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-down/GT/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-10-up/GT/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/1/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-14/2/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/1/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-15/2/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-16/e12/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-17/root/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-18/source/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-19/building/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/1/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-20/2/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/1/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-21/2/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-R/h12/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-25-26-S/h12/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-minus/PCC/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/1,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/1,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/2,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/2,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/3,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/3,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/4,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-3-plus/PCC/4,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-4/window/0,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,5-4/window/0,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/1/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/2/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/3/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/4/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,H_D/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/1/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/1/upper,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/2/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/2/upper,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/3/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/3/upper,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/4/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/4/upper,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/2/1/lower,sign,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/2/1/lower,complementarity,0.0,1.0e-6,0.0,true
market_up_10percent--highs,r5-dispatch-ed168f7f-62a3-4e6c-81dc-f9bd03caec78,P_DER/2/1/upper,sign,0.0,1.0e-6,0.0,true
