run_id,stage,equation,scope,entity,t,residual,unit,tolerance,pass
open_fixed--penalty-100,elastic_model,branch_socp,model,2,1,7.19910242530375e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,2,1,7.19910242530375e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,2,1,7.19910242530375e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,1,1,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,1,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,2,1,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,3,1,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,1,2.7755575615628914e-17,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,1,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,1,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,2,1,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,2,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,grid,model,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,reactive_grid,model,1,2,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,root_voltage,model,1,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,1,2,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,1,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,1,2,7.172293832523151e-17,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,1,2,2.093336615160979e-11,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,1,2,2.093336615160979e-11,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,1,2,2.093336615160979e-11,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,2,2,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,2,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,2,2,1.2784585910264375e-17,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,2,2,1.3318339486811936e-15,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,2,2,1.3318339486811936e-15,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,2,2,1.3318339486811936e-15,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,1,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,2,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,2,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,2,5.551115123125783e-17,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,3,2,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,1,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,2,2,3.903127820947816e-18,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,2,2,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,grid,model,1,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,reactive_grid,model,1,3,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,root_voltage,model,1,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,1,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,1,3,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,1,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,1,3,2.268284352528868e-16,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,1,3,4.336808689942018e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,1,3,4.336808689942018e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,1,3,4.336808689942018e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,2,3,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,2,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,2,3,4.306019042309324e-17,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,2,3,5.637851296924623e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,2,3,5.637851296924623e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,2,3,5.637851296924623e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,1,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,3,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,2,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,3,2.7755575615628914e-17,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,3,3,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,3,2.7755575615628914e-17,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,1,3,8.716985466783456e-17,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,1,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,2,3,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,2,3,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,grid,model,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,reactive_grid,model,1,4,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,root_voltage,model,1,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,1,4,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,1,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,1,4,4.6792958742524534e-15,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,1,4,6.765421556309548e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,1,4,6.765421556309548e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,1,4,6.765421556309548e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,P_branch,model,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,Q_branch,model,2,4,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,ell,model,2,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage_drop,model,2,4,6.654608470985004e-18,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_socp,model,2,4,7.28583859910259e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,electric_original,2,4,7.28583859910259e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,branch_equality,model,2,4,7.28583859910259e-17,pu⁴,1.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,1,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,4,8.673617379884035e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,1,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,2,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,2,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,voltage,model,3,4,0.0,pu²,1.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,port_mass,heat,3,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,port_heat,heat,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,1,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,1,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-P4,heat,2,4,4.336808689942018e-19,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_heat,heat,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,pipe_mass,heat,2,4,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E2,1,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E2,2,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E2,3,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E2,4,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E2,5,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_CHP3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_PV3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_HP3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_EB3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_ch3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_dis3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,P_D3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,H_D3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E3,1,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E3,2,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E3,3,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E3,4,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,AG0_frozen,model,E3,5,0.0,MWh,1.2e-6,true
open_fixed--penalty-100,elastic_model,cash_cancellation,ledger,all,0,9.947598300641403e-14,USD,0.00012942125000000006,true
open_fixed--penalty-100,elastic_model,utility_identity,ledger,all,0,1.1368683772161603e-13,USD,0.00012942125000000006,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,2,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,3,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,2,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_balance,ledger,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,contract_bound,ledger,3,4,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,cost_recomputed,model,all,0,5.499490214333491e-7,USD,0.00012942125000000006,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,1P,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,1P,1,1.0653290749562672e-11,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,1Q,1,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,1Q,1,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,1H,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,1H,1,3.1520081683611423e-12,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,1m,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,1m,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,2P,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,2P,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,2Q,1,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,2Q,1,4.727468416731995e-13,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,2H,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,2H,1,2.641264290614842e-11,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,2m,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,2m,1,0.0,kg/s,1.1e-5,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,3P,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,3P,1,0.0,MW,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-slack-nonnegative,tspa,3Q,1,0.0,Mvar,3.0e-6,true
open_fixed--penalty-100,elastic_model,R4-T2-signed-balance,tspa,3Q,1,3.7854441803375494e-13,Mvar,3.0e-6,true
